party,,,,D,R,R,R,R,D,R,D,R,D,R,R,D,R,D,R,R,D,R,D,R,R,D,D,R,R,R,D,D,R,R,R,D,R,R,R,D,D,R,D,R,D,R,R,D,R,R,R,R,R,D,R,R,R,R,R,R,D,D,D,D,D,D,R,R,D,R,R,D,D,D,D,D,D,D,R,R,D,R,R,D,D,D,D,D,D,R,R,R,D,D,D,R,D,D,D,R,D,D,D,R,R,R,D,R,D,D,D,R,D,D,R,R,R,R,D,D,R,R,D,D,R,D,D,D,R,R,R,R,R,R,R,R,R,D,R,R,D,R,D,R,R,R,R,R,D,R,R,D,R,R,R,R,R,R,D,D,R,R,D,R,R,R,D,R,D,R,D,R,R,R,D,R,R,R,D,R,R,R,R,D,D,D,D,D,D,D,D,D,R,R,R,R,R,D,D,R,D,D,R,D,R,R,D,R,R,R,D,D,R,D,D,R,R,R,R,D,R,D,R,R,R,R,D,R,D,D,R,R,R,D,R,D,R,D,D,R,D,D,R,D,R,R,D,R,R,D,R,D,R,R,R,D,D,D,R,D,R,R,D,R,D,D,R,D,R,R,R,D,R,D,R,D,R,R,D,R,D,D,D,R,D,R,R,D,D,D,R,R,R,R,R,R,D,R,D,D,D,R,R,D,R,D,R,D,D,D,R,D,R,R,R,D,R,R,R,D,R,D,D,D,R,R,R,R,D,R,D,D,R,R,R,R,R,R,R,R,R,R,R,R,D,R,D,D,R,R,D,D,D,R,D,D,D,R,D,D,R,R,R,D,D,R,R,D,R,D,R,D,R,D,D,R,D,R,R,D,D,R,R,R,D,R,D,D,R,R,R,R,D,R,D,D,R,R,R,D,R,D,D,D,R,R,D,D,D,R,R,R,D,D,D,D,D,R,D,D,R,R,R,D,R,R,R,R,R,D,D,D,R,R,R,R,D,D,D,D,R,R
state,,,,NY,FL,AL,MO,LA,PA,MI,NJ,OH,CA,MN,AL,WI,PA,GA,MD,TX,CA,NH,CA,MI,ND,NV,CA,IL,CA,FL,GA,NY,UT,TN,TN,OR,OH,AL,CA,OK,IA,LA,PA,TX,IA,AL,GA,FL,FL,IN,NY,TX,IN,NC,CA,MI,CA,TX,VA,WV,CA,MA,CA,MO,DE,IN,TX,LA,FL,OH,UT,KY,RI,MI,NY,MO,MO,SC,NC,CO,TN,OK,TX,VA,MI,TN,CA,IL,CT,MN,AR,FL,PA,NY,TX,TX,MD,CA,IL,KY,OR,CO,CT,CA,PA,TN,FL,FL,WA,MI,TX,IL,IN,PA,CA,WI,SC,TN,MD,MN,NC,MO,NY,CA,TX,CA,PA,CA,TN,PA,AZ,TN,LA,TX,VA,NE,NC,MA,AZ,NJ,OH,CA,CA,CO,NJ,PA,OH,NY,AZ,GA,TX,TX,VA,AZ,SC,TX,GA,MO,TX,TX,AR,VA,AZ,NY,NH,KY,IL,TX,HI,NY,CA,MS,MD,MO,FL,WA,NY,NV,NM,NV,TX,CA,WA,NY,CT,NY,TX,HI,PA,NJ,CA,MD,KS,MI,IL,CA,VA,WA,NY,CA,IL,TX,KS,GA,IL,OH,TX,TX,NC,OH,OH,MA,PA,MI,WI,IA,NY,GA,IL,NC,MN,OH,ID,CO,NJ,LA,RI,OK,WA,CT,IA,OH,OH,CA,NY,MI,CA,GA,IL,NJ,IA,CA,MO,NY,OK,MO,NM,WY,CA,MA,FL,NY,IL,TX,PA,MA,UT,CA,CA,NY,TX,CA,MN,MI,WA,MA,NC,NC,CA,WV,WA,CA,PA,NY,FL,ME,FL,MI,NC,CA,CA,WI,VA,SC,CT,PA,NC,NY,CA,MA,TX,SD,FL,CA,MS,TX,MA,MS,NJ,NJ,AZ,TX,MN,NJ,NM,CA,IN,CO,MI,MN,WI,ME,PA,PA,TX,CO,KS,FL,GA,NC,AZ,IL,WV,NY,NY,MT,WA,OH,TX,WI,CA,LA,VA,FL,AL,TN,AL,KY,MI,CA,IN,FL,FL,IL,AR,FL,NJ,CA,CA,NJ,MD,IL,OH,WI,CA,CA,MD,LA,IL,CA,IL,OH,IL,OR,PA,AZ,SC,VA,GA,GA,WI,NY,TX,AL,CA,IL,NC,PA,ID,NJ,NY,NE,NJ,TX,WA,FL,CA,CA,FL,OH,IN,OK,OH,NE,CA,MS,PA,TX,OH,MA,CO,NY,NY,MA,OH,MI,MD,NY,IN,MI,OR,IL,MN,FL,CA,NC,CA,FL,NY,VT,FL,GA,KY,FL,SC,VA,VA,AR,GA,CA,OR,KY,KS,AK,FL,IN,NY,CA,NY,CA,NV,NY
district,,,,5,24,4,2,5,4,3,1,7,43,6,6,2,11,12,6,6,33,2,31,1,1,1,28,13,50,9,2,1,1,6,7,3,8,1,45,2,3,7,1,8,1,5,10,3,13,8,25,26,5,1,44,4,48,23,7,2,23,8,18,3,1,7,31,6,11,1,3,6,1,13,11,1,5,6,6,6,9,4,11,11,14,5,20,12,2,8,1,4,12,7,28,7,7,53,7,4,4,1,3,19,15,4,19,21,6,15,25,10,2,14,26,7,3,2,4,5,2,8,17,14,27,17,2,51,8,8,6,3,4,17,4,1,5,4,2,11,11,24,10,4,5,6,18,20,8,11,1,20,6,1,4,12,9,6,9,29,2,9,7,13,1,2,4,4,1,24,36,3,1,4,23,4,19,3,1,2,5,2,3,27,4,22,15,2,17,12,15,5,1,2,14,52,5,1,2,49,2,18,2,4,15,6,30,3,3,4,9,10,3,5,3,5,3,1,11,8,2,10,1,5,7,3,2,5,2,1,4,14,5,9,26,12,41,5,3,2,2,16,7,18,3,9,3,1,3,9,14,14,16,24,10,7,2,5,22,4,10,4,4,11,7,3,10,7,25,1,5,11,7,6,7,2,1,10,13,42,7,4,8,5,5,18,9,8,38,2,19,1,5,21,1,22,1,4,6,8,4,14,3,10,2,8,6,7,9,7,6,1,16,19,2,2,4,15,6,4,3,5,3,15,29,1,8,16,16,8,37,2,2,25,2,1,3,5,8,46,4,16,18,6,4,12,9,34,40,3,2,1,17,1,39,47,3,1,9,29,17,2,18,5,13,5,1,3,8,13,5,16,32,7,27,19,11,9,2,13,28,3,4,21,9,2,12,13,6,15,3,1,13,2,1,2,5,13,12,6,3,21,10,5,3,6,8,12,1,7,2,8,1,20,35,12,30,8,9,1,22,3,1,17,2,1,10,3,7,6,1,3,3,1,10,9,23,32,26,36,2,9
dw_nominate,,,,nan,nan,0.361,0.612,0.331,-0.133,0.649,-0.297,nan,-0.349,0.584,0.387,-0.528,0.277,-0.119,0.493,0.528,-0.585,0.331,-0.512,0.491,0.328,-0.302,nan,0.323,0.392,0.405,-0.282,-0.338,0.531,0.58,0.615,-0.428,nan,0.367,0.353,-0.112,-0.238,0.392,-0.484,0.518,-0.31,0.604,0.913,-0.429,0.36,0.39,0.579,0.57,nan,-0.402,0.348,0.385,0.748,0.571,0.518,0.26,-0.389,-0.579,-0.262,-0.347,-0.256,-0.428,0.466,0.452,-0.44,0.584,0.647,-0.232,-0.39,-0.478,-0.616,-0.48,-0.455,-0.464,0.52,0.496,-0.401,0.335,0.59,-0.307,-0.658,-0.161,-0.188,nan,-0.343,0.366,0.381,0.333,nan,-0.411,-0.225,0.504,-0.438,-0.343,-0.486,0.398,-0.429,-0.432,-0.416,0.306,0.244,0.592,-0.4,0.276,-0.312,-0.448,-0.402,nan,-0.119,-0.329,0.478,0.504,0.738,0.601,-0.562,-0.541,0.406,0.269,-0.407,-0.382,0.548,-0.455,-0.472,-0.652,0.526,0.202,0.855,0.472,0.59,0.605,0.407,0.3,0.642,-0.499,0.749,0.291,-0.584,nan,-0.31,0.456,0.688,0.221,0.46,0.203,-0.11,0.561,0.601,-0.347,0.495,0.616,0.659,0.392,0.752,0.431,-0.437,-0.324,0.41,0.544,-0.6,0.219,nan,0.412,-0.486,0.424,-0.369,0.215,-0.262,0.384,0.605,0.495,-0.565,0.416,0.282,0.324,-0.297,0.464,0.703,nan,0.38,-0.346,-0.24,-0.575,-0.34,-0.489,-0.233,-0.463,-0.529,-0.38,0.744,0.635,0.49,0.512,0.568,nan,-0.334,0.506,-0.538,-0.459,0.523,-0.47,0.264,0.429,-0.485,0.61,0.242,0.707,-0.35,-0.329,0.317,-0.385,-0.263,0.616,0.26,0.54,0.268,nan,0.49,-0.582,0.732,0.69,0.331,0.614,-0.377,0.572,-0.364,-0.399,0.302,0.211,0.52,-0.687,nan,-0.378,0.348,-0.59,-0.233,0.211,-0.276,-0.402,0.555,-0.389,0.363,0.444,-0.368,0.675,0.497,-0.352,0.601,-0.387,0.51,0.601,0.352,-0.503,-0.115,-0.435,0.462,-0.294,0.45,0.75,-0.418,0.335,-0.666,-0.539,0.58,-0.148,0.396,0.288,0.43,-0.26,0.22,-0.412,0.453,-0.283,0.633,0.343,-0.376,0.478,-0.552,-0.531,-0.302,0.75,-0.308,0.258,0.56,-0.509,-0.447,-0.416,0.628,0.397,0.483,0.448,0.488,0.541,nan,0.492,-0.403,-0.366,-0.421,0.863,0.405,nan,0.47,-0.49,0.655,-0.281,-0.236,-0.147,0.379,-0.422,0.538,0.252,0.595,-0.28,0.66,0.511,0.644,-0.342,nan,-0.319,-0.306,-0.514,0.294,0.337,0.223,0.385,-0.321,0.603,nan,-0.477,0.405,nan,0.367,0.493,0.338,0.332,0.4,0.627,0.598,0.458,0.245,0.431,-0.201,0.529,-0.352,-0.47,0.66,0.222,-0.295,-0.478,-0.404,0.556,-0.508,-0.367,-0.469,0.561,-0.607,-0.348,0.364,0.467,0.311,-0.192,-0.343,0.633,0.655,-0.451,0.572,-0.301,0.646,-0.491,0.586,-0.391,-0.341,0.37,-0.07,0.374,0.293,-0.404,-0.465,0.508,0.16,0.425,-0.283,0.56,-0.384,-0.631,nan,0.299,0.742,0.513,-0.44,0.426,-0.396,-0.515,0.307,0.527,0.386,-0.488,0.456,-0.423,-0.519,-0.396,0.266,0.339,-0.395,-0.547,-0.402,0.528,0.338,0.708,-0.275,-0.423,-0.655,-0.526,-0.473,0.483,-0.408,-0.407,nan,0.672,0.303,-0.474,0.545,0.425,0.284,0.347,0.649,-0.556,-0.37,-0.378,0.561,0.279,0.325,0.486,-0.182,-0.489,-0.239,-0.39,0.376,0.281
member_id,,,,A000022,A000366,A000055,A000358,A000361,A000362,A000367,A000210,A000365,B001234,B001256,B000013,B001230,B001269,B001252,B000208,B000213,B001270,B000220,B000287,B001271,B001272,B001231,B000410,B001232,B000461,B001257,B000490,B001242,B001250,B001273,B001243,B000574,B000589,B001244,B001228,B001254,B000652,B001255,B001227,B000755,B001259,B001274,B001262,B000911,B001260,B001275,B001276,B001248,B001149,B001251,C000059,C000071,C001064,C001082,C001046,C001047,C001036,C001037,C001050,C001060,C001083,C001072,C001051,C001075,C001066,C000266,C001076,C001058,C001084,C001085,C001067,C001049,C001061,C000537,C000556,C001077,C001068,C001053,C001062,C001078,C000714,C000754,C001059,C000794,C001069,C001086,C001087,C001045,C001081,C001038,C001063,C001048,C000984,D000598,D000096,D000603,D000191,D000197,D000216,D000612,D000604,D000616,D000610,D000600,D000327,D000355,D000399,D000613,D000607,D000482,D000492,D000614,D000615,D000533,E000290,E000288,E000291,E000172,E000179,E000215,F000460,F000030,F000043,F000116,F000458,F000451,F000444,F000459,F000456,F000461,F000445,F000449,F000450,F000339,F000448,F000372,F000455,G000021,G000559,G000562,G000548,G000549,G000563,G000564,G000554,G000550,G000552,G000544,G000289,G000565,G000566,G000377,G000560,G000546,G000553,G000410,G000567,G000568,G000551,G000569,G000570,G000558,G000535,H000067,H001050,H001051,H000213,H001045,H001052,H001053,H000324,H000329,H001054,H001055,H001046,H001041,H001036,H000528,H001056,H001038,H001047,H000627,H000636,H001042,H000712,H001032,H001034,H000874,H001057,H001058,H001059,H001048,H001060,I000026,I000057,I000056,J000283,J000032,J000290,J000288,J000285,J000292,J000126,J000174,J000255,J000289,K000009,K000375,K000376,K000172,K000188,K000362,K000210,K000220,K000378,K000369,K000363,K000336,L000573,L000564,L000567,L000574,L000559,L000575,L000560,L000557,L000111,L000553,L000566,L000551,L000568,L000263,L000274,L000287,L000563,L000554,L000565,L000397,L000576,L000480,L000491,L000569,L000570,L000571,L000517,L000562,M001155,M000087,M001138,M001158,M001179,M000133,M001142,M001163,M001165,M000309,M001157,M001177,M001143,M001147,M000404,M000312,M001156,M000485,M000508,M001180,M001159,M001166,M001181,M001137,M000689,M001149,M001144,M001150,M001154,M001139,M000725,M001160,M000933,M001182,M001169,M001151,M001134,N000002,N000179,N000015,N000182,N000184,N000185,N000181,N000186,O000168,O000085,P000601,P000034,P000096,P000099,P000583,P000594,P000149,P000588,P000197,P000587,P000593,P000595,P000258,P000265,P000597,P000373,P000585,P000592,P000598,P000602,P000599,P000591,P000523,Q000024,Q000023,R000011,R000053,R000585,R000571,R000578,R000586,R000170,R000587,R000581,R000588,R000589,R000590,R000591,R000582,R000575,R000395,R000572,R000409,R000592,R000583,R000435,R000580,R000573,R000593,R000462,R000486,R000487,R000594,R000576,R000515,R000577,R000570,S001156,S000030,S001168,S001176,S001145,S001150,S001182,S001164,S001179,S001180,S001162,S001183,S001184,S000185,S001189,S001157,S000244,S000248,S000250,S001185,S000344,S000364,S001171,S001154,S001148,S001165,S000480,S001172,S000522,S000583,S000510,S001186,S001175,S000810,S000822,S001187,S001188,S001155,S001174,T000459,T000460,T000193,T000467,T000238,T000462,T000266,T000470,T000469,T000326,T000465,T000463,U000031,V000128,V000081,V000108,W000798,W000791,W000811,W000799,W000797,W000187,W000207,W000215,W000806,W000792,W000800,W000807,W000796,W000413,W000808,W000795,W000804,W000672,W000809,W000810,W000738,W000793,Y000062,Y000063,Y000033,Y000031,Y000064,O000169,C001080,H001062,H001063,A000369,T000471
name,,,,Gary L. Ackerman,Sandra Adams,Robert B. Aderholt,Todd Akin,Rodney Alexander,Jason Altmire,Justin Amash,Robert E. Andrews,Steve Austria,Joe Baca,Michele Bachmann,Spencer Bachus,Tammy Baldwin,Lou Barletta,John Barrow,Roscoe G. Bartlett,Joe L. Barton,Karen Bass,Charles F. Bass,Xavier Becerra,Dan Benishek,Rick Berg,Shelley Berkley,Howard L. Berman,Judy Biggert,Brian P. Bilbray,Gus Bilirakis,Sanford D. Bishop Jr.,Timothy H. Bishop,Rob Bishop,Diane Black,Marsha Blackburn,Earl Blumenauer,John A. Boehner,Jo Bonner,Mary Bono Mack,Dan Boren,Leonard L. Boswell,Charles Boustany Jr.,Robert A. Brady,Kevin Brady,Bruce Braley,Mo Brooks,Paul Broun,Corrine Brown,Vern Buchanan,Larry Bucshon,Ann Marie Buerkle,Michael C. Burgess,Dan Burton,G. K. Butterfield,Ken Calvert,Dave Camp,John Campbell,Francisco Canseco,Eric Cantor,Shelley Moore Capito,Lois Capps,Michael E. Capuano,Dennis Cardoza,Russ Carnahan,John Carney,André Carson,John Carter,Bill Cassidy,Kathy Castor,Steven J. Chabot,Jason Chaffetz,Ben Chandler,David Cicilline,Hansen Clarke,Yvette D. Clarke,William Lacy Clay,Emanuel Cleaver II,James E. Clyburn,Howard Coble,Mike Coffman,Steve Cohen,Tom Cole,K. Michael Conaway,Gerald E. Connolly,John Conyers Jr.,Jim Cooper,Jim Costa,Jerry F. Costello,Joe Courtney,Chip Cravaack,Rick Crawford,Ander Crenshaw,Mark Critz,Joseph Crowley,Henry Cuellar,John Culberson,Elijah E. Cummings,Susan A. Davis,Danny K. Davis,Geoff Davis,Peter A. DeFazio,Diana DeGette,Rosa DeLauro,Jeffrey Denham,Charlie Dent,Scott DesJarlais,Ted Deutch,Mario Diaz-Balart,Norman D. Dicks,John D. Dingell,Lloyd Doggett,Robert Dold,Joe Donnelly,Mike Doyle,David Dreier,Sean Duffy,Jeffrey Duncan,John J. Duncan Jr.,Donna Edwards,Keith Ellison,Renee Ellmers,Jo Ann Emerson,Eliot L. Engel,Anna G. Eshoo,Blake Farenthold,Sam Farr,Chaka Fattah,Bob Filner,Stephen Fincher,Michael G. Fitzpatrick,Jeff Flake,Chuck Fleischmann,John Fleming,Bill Flores,J. Randy Forbes,Jeff Fortenberry,Virginia Foxx,Barney Frank,Trent Franks,Rodney Frelinghuysen,Marcia L. Fudge,Elton Gallegly,John Garamendi,Cory Gardner,Scott Garrett,Jim Gerlach,Bob Gibbs,Chris Gibson,Gabrielle Giffords,Phil Gingrey,Louie Gohmert,Charlie Gonzalez,Robert W. Goodlatte,Paul Gosar,Trey Gowdy,Kay Granger,Tom Graves,Sam Graves,Al Green,Gene Green,Tim Griffin,Morgan Griffith,Raúl M. Grijalva,Mike Grimm,Frank Guinta,Brett Guthrie,Luis V. Gutiérrez,Ralph M. Hall,Colleen Hanabusa,Richard Hanna,Jane Harman,Gregg Harper,Andy Harris,Vicky Hartzler,Alcee L. Hastings,Doc Hastings,Nan Hayworth,Joe Heck,Martin Heinrich,Dean Heller,Jeb Hensarling,Wally Herger,Jaime Herrera Beutler,Brian Higgins,Jim Himes,Maurice D. Hinchey,Rubén Hinojosa,Mazie K. Hirono,Tim Holden,Rush Holt,Michael M. Honda,Steny H. Hoyer,Tim Huelskamp,Bill Huizenga,Randy Hultgren,Duncan D. Hunter,Robert Hurt,Jay Inslee,Steve Israel,Darrell Issa,Jesse L. Jackson Jr.,Sheila Jackson Lee,Lynn Jenkins,Hank Johnson,Timothy V. Johnson,Bill Johnson,Eddie Bernice Johnson,Sam Johnson,Walter B. Jones,Jim Jordan,Marcy Kaptur,Bill Keating,Mike Kelly,Dale E. Kildee,Ron Kind,Steve King,Peter T. King,Jack Kingston,Adam Kinzinger,Larry Kissell,John Kline,Dennis J. Kucinich,Raúl Labrador,Doug Lamborn,Leonard Lance,Jeff Landry,Jim Langevin,James Lankford,Rick Larsen,John B. Larson,Tom Latham,Steven C. LaTourette,Robert E. Latta,Barbara Lee,Christopher Lee,Sander M. Levin,Jerry Lewis,John Lewis,Daniel Lipinski,Frank A. LoBiondo,Dave Loebsack,Zoe Lofgren,Billy Long,Nita M. Lowey,Frank D. Lucas,Blaine Luetkemeyer,Ben Ray Luján,Cynthia M. Lummis,Dan Lungren,Stephen F. Lynch,Connie Mack,Carolyn B. Maloney,Donald Manzullo,Kenny Marchant,Tom Marino,Edward J. Markey,Jim Matheson,Doris Matsui,Kevin McCarthy,Carolyn McCarthy,Michael McCaul,Tom McClintock,Betty McCollum,Thaddeus McCotter,Jim McDermott,Jim McGovern,Patrick T. McHenry,Mike McIntyre,Howard P. McKeon,David McKinley,Cathy McMorris Rodgers,Jerry McNerney,Pat Meehan,Gregory W. Meeks,John L. Mica,Michael H. Michaud,Jeff Miller,Candice S. Miller,Brad Miller,Gary G. Miller,George Miller,Gwen Moore,James P. Moran,Mick Mulvaney,Christopher S. Murphy,Tim Murphy,Sue Myrick,Jerrold Nadler,Grace F. Napolitano,Richard E. Neal,Randy Neugebauer,Kristi Noem,Richard Nugent,Devin Nunes,Alan Nunnelee,Pete Olson,John W. Olver,Steven Palazzo,Frank Pallone,Bill Pascrell Jr.,Ed Pastor,Ron Paul,Erik Paulsen,Donald M. Payne,Steve Pearce,Nancy Pelosi,Mike Pence,Ed Perlmutter,Gary Peters,Collin C. Peterson,Tom Petri,Chellie Pingree,Joe Pitts,Todd R. Platts,Ted Poe,Jared Polis,Mike Pompeo,Bill Posey,Tom Price,David E. Price,Ben Quayle,Mike Quigley,Nick J. Rahall II,Charles B. Rangel,Tom Reed,Denny Rehberg,Dave Reichert,Jim Renacci,Silvestre Reyes,Reid Ribble,Laura Richardson,Cedric Richmond,Scott Rigell,David Rivera,Martha Roby,Phil Roe,Mike D. Rogers,Harold Rogers,Mike Rogers,Dana Rohrabacher,Todd Rokita,Tom Rooney,Ileana Ros-Lehtinen,Peter Roskam,Mike Ross,Dennis Ross,Steven R. Rothman,Lucille Roybal-Allard,Edward Royce,Jon Runyan,C.A. Dutch Ruppersberger,Bobby L. Rush,Tim Ryan,Paul D. Ryan,Linda T. Sánchez,Loretta Sánchez,John Sarbanes,Steve Scalise,Jan Schakowsky,Adam B. Schiff,Bobby Schilling,Jean Schmidt,Aaron Schock,Kurt Schrader,Allyson Y. Schwartz,David Schweikert,Tim Scott,Robert C. Scott,Austin Scott,David Scott,F. James Sensenbrenner,José E. Serrano,Pete Sessions,Terri Sewell,Brad Sherman,John Shimkus,Heath Shuler,Bill Shuster,Mike Simpson,Albio Sires,Louise M. Slaughter,Adrian Smith,Christopher H. Smith,Lamar Smith,Adam Smith,Steve Southerland,Jackie Speier,Pete Stark,Cliff Stearns,Steve Stivers,Marlin Stutzman,John Sullivan,Betty Sutton,Lee Terry,Mike Thompson,Bennie Thompson,Glenn Thompson,William M. Thornberry,Pat Tiberi,John F. Tierney,Scott Tipton,Paul Tonko,Edolphus Towns,Niki Tsongas,Michael R. Turner,Fred Upton,Chris Van Hollen,Nydia M. Velázquez,Peter J. Visclosky,Tim Walberg,Greg Walden,Joe Walsh,Tim Walz,Debbie Wasserman Schultz,Maxine Waters,Melvin Watt,Henry A. Waxman,Daniel Webster,Anthony Weiner,Peter Welch,Allen West,Lynn Westmoreland,Edward Whitfield,Frederica Wilson,Joe Wilson,Robert J. Wittman,Frank R. Wolf,Steve Womack,Rob Woodall,Lynn Woolsey,David Wu,John Yarmuth,Kevin Yoder,Don Young,C. W. Bill Young,Todd Young,Bill Owens,Judy Chu,Kathy Hochul,Janice Hahn,Mark Amodei,Bob Turner
congress,chamber,session,roll_call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,House,1,1,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,,,
112,House,1,2,No,Yes,Yes,Yes,Yes,Shuler,Yes,No,Yes,No,Yes,Yes,No,Yes,Lewis (GA),Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Present,No,Yes,Yes,Yes,No,Not Voting,Yes,Yes,Shuler,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Costa,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Shuler,Cardoza,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Not Voting,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Shuler,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Lewis (GA),Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Shuler,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Cooper,Yes,Yes,Yes,Yes,Shuler,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Kaptur,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Shuler,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Shuler,Yes,Yes,Yes,No,Yes,No,Yes,Shuler,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Shuler,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Hoyer,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Shuler,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,,,,
