party,,,,R,R,R,D,R,R,D,R,R,D,R,D,D,D,R,R,D,R,D,D,R,R,R,D,D,R,D,R,D,R,R,R,R,D,D,R,R,R,D,D,R,R,R,R,R,D,D,D,D,D,R,D,R,D,D,R,R,D,D,D,D,D,D,D,R,R,D,R,R,R,R,D,D,R,D,D,R,D,R,R,R,D,D,R,D,R,D,D,R,D,D,D,D,D,R,R,R,R,D,R,D,D,D,D,R,R,R,D,D,R,D,D,D,D,R,D,D,R,R,R,R,R,R,R,D,R,D,R,R,D,D,D,D,D,R,R,R,R,R,R,R,R,R,R,R,R,R,D,D,D,R,R,D,R,R,D,D,R,D,R,R,R,R,D,R,R,D,R,R,D,D,D,R,D,D,D,D,R,R,D,R,R,R,R,D,R,D,D,R,D,R,D,R,R,R,R,D,D,D,R,D,D,D,D,R,R,R,R,D,R,D,R,R,R,R,D,R,D,D,R,R,D,D,D,D,R,D,D,R,D,D,R,R,D,D,R,D,D,D,D,R,R,R,D,D,R,R,D,R,R,D,D,D,R,D,R,R,R,D,R,R,D,D,R,R,D,R,R,R,D,D,D,R,R,D,R,D,D,D,D,R,R,D,R,R,R,D,R,D,R,D,D,D,R,D,R,D,D,R,D,D,D,R,D,R,R,D,R,D,R,R,R,D,D,R,D,D,R,R,R,R,R,D,R,R,R,R,R,R,R,R,R,R,R,R,R,D,R,D,R,D,D,D,R,R,D,D,R,D,R,D,D,D,R,D,D,R,D,R,D,R,D,R,D,D,D,R,R,R,D,D,D,R,R,R,R,D,R,D,R,R,R,R,D,D,R,D,D,R,R,R,D,R,D,D,D,R,R,R,D,D,D,D,D,D,R,R,R,R,D,D,D,D,R,R,D,R,R,R,R,D,R,R,R,R,R,D,R,R,R,R,R,R,R,R,D,R,D
state,,,,AL,MI,NV,NJ,MN,AL,AZ,PA,KY,GA,TX,CA,OH,CA,MI,MI,CA,FL,GA,NY,UT,TN,TN,OR,OR,LA,PA,TX,IA,OK,AL,IN,GA,FL,CA,FL,IN,TX,IL,NC,CA,MI,CA,VA,WV,CA,MA,CA,DE,IN,TX,PA,LA,FL,TX,OH,UT,CA,RI,MA,NY,MO,MO,SC,NC,CO,TN,OK,GA,NY,TX,VA,MI,CA,TN,CA,AR,CT,ND,AR,FL,NY,TX,TX,MD,MT,CA,IL,IL,OR,CO,MD,CT,WA,CA,PA,FL,TN,FL,FL,MI,TX,PA,IL,WI,SC,TN,MD,MN,NC,NY,IL,CA,CT,TX,CA,PA,TN,PA,TN,LA,TX,VA,NE,IL,NC,FL,AZ,NJ,OH,HI,TX,CA,FL,CO,NJ,PA,OH,NY,GA,TX,VA,AZ,SC,TX,GA,MO,FL,TX,TX,AR,VA,AZ,NY,KY,IL,CA,TX,HI,NY,MS,MD,MO,FL,WA,NV,WA,TX,WA,NY,CT,TX,NC,NJ,CA,NV,MD,NC,KS,CA,MI,IL,CA,VA,NY,CA,TX,NY,KS,GA,OH,TX,TX,NC,OH,OH,OH,MA,IL,PA,MA,MI,WA,WI,IA,NY,GA,IL,AZ,MN,NH,ID,CA,CO,NJ,RI,OK,WA,CT,IA,OH,CA,MI,GA,IL,NJ,IA,CA,MO,CA,NY,OK,MO,NM,NM,WY,MA,NY,NY,NY,TX,PA,KY,UT,CA,LA,CA,NY,TX,CA,MN,WA,MA,NC,NC,CA,WV,WA,CA,NC,PA,NY,NY,IN,FL,ME,FL,MI,CA,CA,WI,VA,OK,SC,FL,PA,NY,CA,MA,CA,TX,SD,MN,FL,CA,MS,TX,TX,NY,MS,NJ,NJ,AZ,MN,NJ,NM,CA,CO,PA,CA,MI,MN,WI,ME,NC,PA,WI,TX,CO,KS,FL,GA,NC,IL,FL,WV,NY,NY,WA,OH,WI,SC,LA,VA,AL,TN,AL,KY,MI,CA,IN,FL,FL,IL,FL,PA,CA,CA,CA,NJ,MD,IL,OH,WI,AZ,CA,CA,SC,MD,LA,IL,CA,IL,IL,OR,PA,AZ,VA,GA,GA,WI,NY,TX,AL,NH,CA,IL,PA,ID,AZ,NJ,NY,MO,NE,NJ,TX,WA,FL,CA,UT,OH,TX,IN,CA,CA,NE,CA,MS,PA,TX,OH,MA,CO,NV,NY,MA,OH,MI,CA,MD,CA,TX,TX,NY,IN,MO,MI,OR,IN,MN,FL,CA,CA,TX,FL,VT,OH,GA,KY,TX,FL,SC,VA,VA,AR,GA,KY,KS,FL,AK,IN,OH,AL,FL,FL,NC,VA,NJ
district,,,,4,3,2,1,6,6,2,11,6,12,6,37,3,34,1,11,7,12,2,1,1,6,7,3,1,3,1,8,1,1,5,5,10,5,26,16,8,26,17,1,42,4,45,7,2,24,7,29,1,7,31,17,6,14,20,1,3,27,1,5,9,1,5,6,6,6,9,4,9,27,11,11,13,8,5,16,4,2,1,1,4,14,28,7,7,1,53,7,13,4,1,6,3,1,10,15,6,4,21,25,12,35,14,8,7,3,2,4,5,2,16,12,18,5,27,20,2,8,8,3,4,17,4,1,11,5,22,8,11,11,2,23,3,26,4,5,6,7,19,11,1,6,4,4,12,14,6,9,9,29,2,9,3,11,2,4,44,4,1,22,3,1,4,20,4,3,10,5,3,26,4,15,13,12,17,4,5,8,1,2,2,14,50,5,3,49,18,8,2,4,6,30,3,3,4,14,9,9,2,3,4,5,6,3,4,2,1,16,1,2,2,1,1,5,7,2,5,2,1,3,5,13,9,5,3,2,2,19,7,47,17,3,3,1,3,1,8,24,12,18,24,10,4,4,6,5,23,4,10,4,4,7,2,10,7,25,1,5,9,11,7,5,6,6,7,2,1,10,31,11,4,8,2,5,18,18,10,32,1,35,19,1,8,11,22,1,16,22,21,4,6,9,7,3,10,2,12,7,4,52,14,7,6,1,9,16,2,2,2,4,8,6,4,5,19,3,13,23,8,16,8,7,2,2,2,1,3,5,8,48,4,17,27,6,15,12,40,39,36,3,2,1,13,1,5,38,46,1,3,1,9,28,10,18,5,13,6,3,8,13,5,15,32,7,1,30,15,9,2,9,8,25,8,3,4,21,9,2,14,2,15,36,3,15,41,2,5,2,5,13,12,6,3,1,20,3,10,6,21,8,51,33,34,7,1,2,7,2,2,1,23,43,33,14,10,1,2,3,1,25,24,2,1,10,3,7,3,3,3,1,9,8,1,13,19,12,7,1
dw_nominate,,,,0.361,0.649,0.376,-0.297,0.584,0.387,-0.123,0.277,0.485,-0.119,0.528,-0.585,-0.426,-0.512,0.491,0.723,-0.229,0.405,-0.282,-0.338,0.531,0.58,0.615,-0.428,-0.394,0.392,-0.484,0.518,-0.31,0.689,0.604,0.376,0.913,-0.429,-0.285,0.36,0.39,0.57,-0.235,-0.402,0.348,0.385,0.748,0.518,0.26,-0.389,-0.579,-0.379,-0.256,-0.428,0.466,-0.377,0.452,-0.44,-0.393,0.584,0.647,-0.489,-0.39,-0.49,-0.616,-0.48,-0.455,-0.464,0.52,0.496,-0.401,0.335,0.633,0.367,0.59,-0.307,-0.658,0.391,-0.161,-0.188,0.611,-0.343,0.391,0.381,0.333,-0.411,-0.225,0.504,-0.438,0.543,-0.343,-0.486,0.296,-0.429,-0.432,-0.277,-0.416,-0.278,0.306,0.244,0.665,0.592,-0.4,0.276,-0.448,-0.402,-0.329,-0.315,0.504,0.738,0.601,-0.562,-0.541,0.406,-0.407,-0.251,-0.382,-0.313,0.548,-0.455,-0.472,0.526,0.202,0.472,0.59,0.605,0.407,0.3,-0.224,0.642,-0.403,0.749,0.291,-0.584,-0.279,-0.216,-0.31,-0.204,0.456,0.688,0.221,0.46,0.203,0.561,0.601,0.495,0.616,0.659,0.392,0.752,0.431,-0.363,-0.437,-0.324,0.41,0.544,-0.6,0.219,0.412,-0.486,-0.39,0.424,-0.369,0.215,0.384,0.605,0.495,-0.565,0.416,0.324,-0.311,0.703,0.38,-0.346,-0.24,-0.34,0.659,-0.463,-0.529,-0.355,-0.38,0.671,0.744,-0.425,0.635,0.49,0.512,0.568,-0.334,0.506,-0.459,-0.484,0.523,-0.47,0.429,-0.485,0.61,0.242,0.707,0.255,-0.35,-0.329,-0.459,0.317,-0.421,-0.394,-0.307,-0.263,0.616,0.26,0.54,0.268,-0.161,0.49,-0.254,0.732,0.55,0.69,0.331,-0.377,0.572,-0.364,-0.399,0.302,0.52,-0.687,-0.378,-0.59,-0.233,0.211,-0.276,-0.402,0.555,-0.448,-0.389,0.363,0.444,-0.314,-0.368,0.675,-0.352,-0.19,-0.387,-0.235,0.601,0.352,0.658,-0.115,-0.435,0.393,0.462,-0.294,0.45,0.75,-0.418,-0.666,-0.539,0.58,-0.148,0.396,0.288,0.43,-0.26,0.623,0.22,-0.412,-0.381,0.562,0.453,-0.283,0.633,0.343,0.478,-0.552,-0.531,-0.302,0.506,0.75,-0.186,0.258,-0.509,-0.447,-0.416,-0.437,0.628,0.397,-0.374,0.483,0.448,0.488,-0.306,0.541,-0.182,0.492,-0.403,-0.366,-0.421,0.405,-0.52,0.47,-0.49,-0.281,0.665,-0.175,-0.236,-0.147,0.379,-0.422,0.562,0.538,-0.549,0.595,-0.28,0.66,0.511,0.644,-0.342,-0.319,0.702,-0.306,-0.514,0.294,0.223,0.385,0.603,0.575,-0.477,0.405,0.367,0.493,0.338,0.332,0.4,0.627,0.598,0.458,0.245,0.431,0.529,0.494,-0.47,0.66,-0.239,0.222,-0.295,-0.478,-0.404,0.556,0.673,-0.508,-0.367,0.697,-0.469,0.561,-0.607,-0.348,-0.164,0.311,-0.192,-0.343,0.633,-0.451,0.572,-0.301,0.646,-0.491,0.586,-0.391,-0.316,-0.341,0.37,0.374,0.293,-0.108,-0.404,-0.465,0.61,0.508,0.16,0.425,-0.283,0.56,-0.384,0.52,0.299,0.899,0.742,-0.365,-0.464,0.426,-0.396,-0.515,0.307,0.527,0.386,-0.488,0.456,-0.301,-0.423,-0.396,0.266,0.339,0.254,-0.395,-0.395,-0.403,-0.311,-0.547,-0.402,0.476,0.528,0.338,0.446,-0.275,-0.423,-0.655,-0.473,0.708,0.483,-0.407,0.573,0.672,0.303,0.603,-0.474,0.545,0.425,0.284,0.347,0.649,-0.378,0.561,0.699,0.279,0.486,nan,0.544,0.23,nan,-0.468,0.824,-0.427
member_id,,,,A000055,A000367,A000369,A000210,B001256,B000013,B001279,B001269,B001282,B001252,B000213,B001270,B001281,B000287,B001271,B001280,B001287,B001257,B000490,B001242,B001250,B001273,B001243,B000574,B001278,B001255,B001227,B000755,B001259,B001283,B001274,B001284,B001262,B000911,B001285,B001260,B001275,B001248,B001286,B001251,C000059,C000071,C001064,C001046,C001047,C001036,C001037,C001097,C001083,C001072,C001051,C001090,C001075,C001066,C001091,C000266,C001076,C001080,C001084,C001101,C001067,C001049,C001061,C000537,C000556,C001077,C001068,C001053,C001093,C001092,C001062,C001078,C000714,C001094,C000754,C001059,C001095,C001069,C001096,C001087,C001045,C001038,C001063,C001048,C000984,D000618,D000598,D000096,D000619,D000191,D000197,D000620,D000216,D000617,D000612,D000604,D000621,D000616,D000610,D000600,D000355,D000399,D000482,D000622,D000614,D000615,D000533,E000290,E000288,E000291,E000179,E000292,E000215,E000293,F000460,F000030,F000043,F000458,F000451,F000459,F000456,F000461,F000445,F000449,F000454,F000450,F000462,F000448,F000372,F000455,G000571,G000572,G000559,G000573,G000562,G000548,G000549,G000563,G000564,G000550,G000552,G000289,G000565,G000566,G000377,G000560,G000546,G000556,G000553,G000410,G000567,G000568,G000551,G000569,G000558,G000535,H001063,H000067,H001050,H001051,H001045,H001052,H001053,H000324,H000329,H001055,H001064,H001036,H001056,H001038,H001047,H000636,H001065,H001032,H001034,H001066,H000874,H001067,H001057,H001068,H001058,H001059,H001048,H001060,I000057,I000056,J000032,J000294,J000290,J000288,J000292,J000126,J000174,J000255,J000289,J000295,K000009,K000375,K000385,K000376,K000379,K000380,K000381,K000188,K000362,K000210,K000220,K000378,K000368,K000363,K000382,L000573,L000578,L000564,L000567,L000559,L000575,L000560,L000557,L000111,L000566,L000551,L000263,L000287,L000563,L000554,L000565,L000397,L000576,L000579,L000480,L000491,L000569,L000580,L000570,L000571,L000562,M001171,M000087,M001185,M001158,M001179,M001184,M001142,M001163,M001192,M001165,M000309,M001157,M001177,M001143,M000404,M000312,M001156,M000485,M000508,M001180,M001159,M001166,M001187,M001181,M001137,M001188,M001189,M000689,M001149,M001144,M001150,M001139,M000725,M001160,M000933,M001190,M001182,M001191,M001151,N000002,N000179,N000015,N000187,N000182,N000184,N000127,N000185,N000181,N000186,O000170,O000168,O000169,P000601,P000034,P000096,P000099,P000594,P000604,P000588,P000197,P000593,P000605,P000608,P000595,P000258,P000265,P000597,P000606,P000373,P000607,P000592,P000598,P000602,P000599,P000591,P000523,Q000023,R000596,R000011,R000053,R000585,R000578,R000586,R000587,R000597,R000588,R000589,R000591,R000582,R000575,R000395,R000572,R000409,R000592,R000583,R000435,R000580,R000593,R000598,R000486,R000487,R000599,R000594,R000576,R000515,R000577,R000570,S000018,S001156,S000030,S000051,S001168,S001176,S001145,S001150,S001190,S001179,S001180,S001162,S001183,S000185,S001189,S001157,S000244,S000248,S000250,S001185,S001170,S000344,S000364,S001154,S001148,S001191,S001165,S000480,S001195,S001172,S000522,S000583,S000510,S001186,S001175,S001192,S001187,S000937,S001188,S001193,T000472,T000459,T000460,T000193,T000467,T000238,T000462,T000266,T000470,T000468,T000469,T000465,T000463,U000031,V000129,V000128,V000130,V000131,V000132,V000081,V000108,W000812,W000798,W000791,W000813,W000799,W000797,W000187,W000215,W000814,W000806,W000800,W000815,W000796,W000413,W000816,W000808,W000795,W000804,W000672,W000809,W000810,Y000062,Y000063,Y000065,Y000033,Y000064,B000589,B001289,J000296,C001102,A000370,B001290,N000188
name,,,,Robert B. Aderholt,Justin Amash,Mark Amodei,Robert E. Andrews,Michele Bachmann,Spencer Bachus,Ron Barber,Lou Barletta,Andy Barr,John Barrow,Joe L. Barton,Karen Bass,Joyce Beatty,Xavier Becerra,Dan Benishek,Kerry Bentivolio,Ami Bera,Gus Bilirakis,Sanford D. Bishop Jr.,Timothy H. Bishop,Rob Bishop,Diane Black,Marsha Blackburn,Earl Blumenauer,Suzanne Bonamici,Charles Boustany Jr.,Robert A. Brady,Kevin Brady,Bruce Braley,Jim Bridenstine,Mo Brooks,Susan Brooks,Paul Broun,Corrine Brown,Julia Brownley,Vern Buchanan,Larry Bucshon,Michael C. Burgess,Cheri Bustos,G. K. Butterfield,Ken Calvert,Dave Camp,John Campbell,Eric Cantor,Shelley Moore Capito,Lois Capps,Michael E. Capuano,Tony Cárdenas,John Carney,André Carson,John Carter,Matt Cartwright,Bill Cassidy,Kathy Castor,Joaquín Castro,Steven J. Chabot,Jason Chaffetz,Judy Chu,David Cicilline,Katherine Clark,Yvette D. Clarke,William Lacy Clay,Emanuel Cleaver II,James E. Clyburn,Howard Coble,Mike Coffman,Steve Cohen,Tom Cole,Doug Collins,Chris Collins,K. Michael Conaway,Gerald E. Connolly,John Conyers Jr.,Paul Cook,Jim Cooper,Jim Costa,Tom Cotton,Joe Courtney,Kevin Cramer,Rick Crawford,Ander Crenshaw,Joseph Crowley,Henry Cuellar,John Culberson,Elijah E. Cummings,Steve Daines,Susan A. Davis,Danny K. Davis,Rodney Davis,Peter A. DeFazio,Diana DeGette,John Delaney,Rosa DeLauro,Suzan K. DelBene,Jeffrey Denham,Charlie Dent,Ron DeSantis,Scott DesJarlais,Ted Deutch,Mario Diaz-Balart,John D. Dingell,Lloyd Doggett,Mike Doyle,Tammy Duckworth,Sean Duffy,Jeffrey Duncan,John J. Duncan Jr.,Donna Edwards,Keith Ellison,Renee Ellmers,Eliot L. Engel,Bill Enyart,Anna G. Eshoo,Elizabeth Esty,Blake Farenthold,Sam Farr,Chaka Fattah,Stephen Fincher,Michael G. Fitzpatrick,Chuck Fleischmann,John Fleming,Bill Flores,J. Randy Forbes,Jeff Fortenberry,Bill Foster,Virginia Foxx,Lois Frankel,Trent Franks,Rodney Frelinghuysen,Marcia L. Fudge,Tulsi Gabbard,Pete Gallego,John Garamendi,Joe Garcia,Cory Gardner,Scott Garrett,Jim Gerlach,Bob Gibbs,Chris Gibson,Phil Gingrey,Louie Gohmert,Robert W. Goodlatte,Paul Gosar,Trey Gowdy,Kay Granger,Tom Graves,Sam Graves,Alan Grayson,Al Green,Gene Green,Tim Griffin,Morgan Griffith,Raúl M. Grijalva,Mike Grimm,Brett Guthrie,Luis V. Gutiérrez,Janice Hahn,Ralph M. Hall,Colleen Hanabusa,Richard Hanna,Gregg Harper,Andy Harris,Vicky Hartzler,Alcee L. Hastings,Doc Hastings,Joe Heck,Denny Heck,Jeb Hensarling,Jaime Herrera Beutler,Brian Higgins,Jim Himes,Rubén Hinojosa,George Holding,Rush Holt,Michael M. Honda,Steven Horsford,Steny H. Hoyer,Richard Hudson,Tim Huelskamp,Jared Huffman,Bill Huizenga,Randy Hultgren,Duncan D. Hunter,Robert Hurt,Steve Israel,Darrell Issa,Sheila Jackson Lee,Hakeem Jeffries,Lynn Jenkins,Hank Johnson,Bill Johnson,Eddie Bernice Johnson,Sam Johnson,Walter B. Jones,Jim Jordan,Dave Joyce,Marcy Kaptur,Bill Keating,Robin Kelly,Mike Kelly,Joseph P. Kennedy III,Dan Kildee,Derek Kilmer,Ron Kind,Steve King,Peter T. King,Jack Kingston,Adam Kinzinger,Ann Kirkpatrick,John Kline,Ann McLane Kuster,Raúl Labrador,Doug LaMalfa,Doug Lamborn,Leonard Lance,Jim Langevin,James Lankford,Rick Larsen,John B. Larson,Tom Latham,Robert E. Latta,Barbara Lee,Sander M. Levin,John Lewis,Daniel Lipinski,Frank A. LoBiondo,Dave Loebsack,Zoe Lofgren,Billy Long,Alan Lowenthal,Nita M. Lowey,Frank D. Lucas,Blaine Luetkemeyer,Michelle Lujan Grisham,Ben Ray Luján,Cynthia M. Lummis,Stephen F. Lynch,Dan Maffei,Carolyn B. Maloney,Sean Patrick Maloney,Kenny Marchant,Tom Marino,Thomas Massie,Jim Matheson,Doris Matsui,Vance McAllister,Kevin McCarthy,Carolyn McCarthy,Michael McCaul,Tom McClintock,Betty McCollum,Jim McDermott,Jim McGovern,Patrick T. McHenry,Mike McIntyre,Howard P. McKeon,David McKinley,Cathy McMorris Rodgers,Jerry McNerney,Mark Meadows,Pat Meehan,Gregory W. Meeks,Grace Meng,Luke Messer,John L. Mica,Michael H. Michaud,Jeff Miller,Candice S. Miller,Gary G. Miller,George Miller,Gwen Moore,James P. Moran,Markwayne Mullin,Mick Mulvaney,Patrick Murphy,Tim Murphy,Jerrold Nadler,Grace F. Napolitano,Richard E. Neal,Gloria Negrete McLeod,Randy Neugebauer,Kristi Noem,Rick Nolan,Richard Nugent,Devin Nunes,Alan Nunnelee,Beto O'Rourke,Pete Olson,Bill Owens,Steven Palazzo,Frank Pallone,Bill Pascrell Jr.,Ed Pastor,Erik Paulsen,Donald M. Payne Jr.,Steve Pearce,Nancy Pelosi,Ed Perlmutter,Scott Perry,Scott Peters,Gary Peters,Collin C. Peterson,Tom Petri,Chellie Pingree,Robert Pittenger,Joe Pitts,Mark Pocan,Ted Poe,Jared Polis,Mike Pompeo,Bill Posey,Tom Price,David E. Price,Mike Quigley,Trey Radel,Nick J. Rahall II,Charles B. Rangel,Tom Reed,Dave Reichert,Jim Renacci,Reid Ribble,Tom Rice,Cedric Richmond,Scott Rigell,Martha Roby,Phil Roe,Mike D. Rogers,Harold Rogers,Mike Rogers,Dana Rohrabacher,Todd Rokita,Tom Rooney,Ileana Ros-Lehtinen,Peter Roskam,Dennis Ross,Keith Rothfus,Lucille Roybal-Allard,Edward Royce,Raul Ruiz,Jon Runyan,C.A. Dutch Ruppersberger,Bobby L. Rush,Tim Ryan,Paul D. Ryan,Matt Salmon,Linda T. Sánchez,Loretta Sánchez,Mark Sanford,John Sarbanes,Steve Scalise,Jan Schakowsky,Adam B. Schiff,Brad Schneider,Aaron Schock,Kurt Schrader,Allyson Y. Schwartz,David Schweikert,Robert C. Scott,Austin Scott,David Scott,F. James Sensenbrenner,José E. Serrano,Pete Sessions,Terri Sewell,Carol Shea-Porter,Brad Sherman,John Shimkus,Bill Shuster,Mike Simpson,Kyrsten Sinema,Albio Sires,Louise M. Slaughter,Jason Smith,Adrian Smith,Christopher H. Smith,Lamar Smith,Adam Smith,Steve Southerland,Jackie Speier,Chris Stewart,Steve Stivers,Steve Stockman,Marlin Stutzman,Eric Swalwell,Mark Takano,Lee Terry,Mike Thompson,Bennie Thompson,Glenn Thompson,William M. Thornberry,Pat Tiberi,John F. Tierney,Scott Tipton,Dina Titus,Paul Tonko,Niki Tsongas,Michael R. Turner,Fred Upton,David Valadao,Chris Van Hollen,Juan Vargas,Marc Veasey,Filemon Vela,Nydia M. Velázquez,Peter J. Visclosky,Ann Wagner,Tim Walberg,Greg Walden,Jackie Walorski,Tim Walz,Debbie Wasserman Schultz,Maxine Waters,Henry A. Waxman,Randy Weber,Daniel Webster,Peter Welch,Brad Wenstrup,Lynn Westmoreland,Edward Whitfield,Roger Williams,Frederica Wilson,Joe Wilson,Robert J. Wittman,Frank R. Wolf,Steve Womack,Rob Woodall,John Yarmuth,Kevin Yoder,Ted Yoho,Don Young,Todd Young,John A. Boehner,Bradley Byrne,David W. Jolly,Curt Clawson,Alma Adams,David A. Brat,Donald W. Norcross
congress,chamber,session,roll_call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,House,2,1,Present,Present,Not Voting,Not Voting,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Not Voting,Not Voting,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Not Voting,Not Voting,Present,Not Voting,Present,Present,Not Voting,Present,Not Voting,Not Voting,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Not Voting,Present,Not Voting,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Not Voting,Not Voting,Present,Not Voting,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Not Voting,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Not Voting,Present,Not Voting,Not Voting,Present,Not Voting,Present,Present,Not Voting,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Speaker,,,,,,
113,House,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
