party,,,,D,R,R,R,D,D,D,D,D,R,R,D,D,R,R,D,D,D,D,R,R,R,R,R,D,D,R,R,R,R,D,R,D,D,D,R,R,D,D,R,R,R,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,D,I,R,D,R,D,R,D,D,D,R,R,D,D,D,R,R,D,D,D,R,R,D,R,I,D,D,R,D,R,R,D,D,R,R,D,D,R,D,D,D,R,D,D,R,D,R,R,D,D,R,D,D,I,D,R,R,D,D,R,D,D
113,Senate,1,64,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,No,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,65,,Yes,Yes,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,No,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,No,Yes,,,No,Not Voting,Yes,No,No,,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,,,No,Yes,Yes,Yes,Yes,No,Yes,Yes,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,,
113,Senate,1,66,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,No,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,,,
113,Senate,1,67,,Yes,Yes,Yes,Yes,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,68,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,69,,No,No,Yes,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,No,No,,No,No,Yes,Yes,,No,Yes,No,No,No,No,No,No,No,No,,No,,Yes,No,No,No,Yes,,No,No,,,No,Not Voting,No,Yes,No,,,No,No,No,Yes,No,No,No,Yes,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,,,No,No,No,No,No,No,Yes,No,,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,70,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
113,Senate,1,71,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,72,,Yes,No,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,No,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,73,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,74,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,75,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,76,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,Yes,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,77,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,No,Yes,No,No,No,Yes,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,78,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,No,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,No,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,79,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,,,
113,Senate,1,80,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,No,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,,
113,Senate,1,81,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,Yes,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,82,,No,No,Yes,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,Yes,Yes,Yes,No,,No,No,No,Yes,,No,Yes,No,No,No,No,Yes,No,No,Yes,,No,,Yes,No,No,No,Yes,,No,No,,,No,Not Voting,No,Yes,No,,,No,No,No,Yes,No,No,No,Yes,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Not Voting,No,No,Yes,Yes,No,No,,,
113,Senate,1,83,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Not Voting,No,No,Yes,Yes,No,No,,,
113,Senate,1,84,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,85,,No,No,Yes,No,No,No,,No,No,No,No,No,,Yes,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,Yes,,No,Yes,No,No,No,No,Yes,No,No,No,,No,,Yes,No,No,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,86,,Yes,Yes,Yes,No,No,No,,No,No,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,No,No,,,No,Not Voting,No,Yes,No,,,Yes,No,No,Yes,No,No,No,Yes,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,87,,Yes,Yes,Yes,Yes,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,No,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,88,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,No,Yes,No,No,No,Yes,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,89,,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,No,No,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,Yes,,,No,Not Voting,No,Yes,No,,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,,,No,Yes,Yes,Yes,No,No,Yes,Yes,,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,,,
113,Senate,1,90,,Yes,Yes,Yes,No,Yes,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,,,
113,Senate,1,91,,Yes,Yes,Yes,No,Yes,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,Yes,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,92,,No,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,,No,,No,No,No,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,93,,Yes,Yes,No,Yes,Yes,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,No,,No,Yes,Yes,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,Yes,Not Voting,Yes,Yes,Yes,No,Yes,,,Yes,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,94,,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,No,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,No,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,,
113,Senate,1,95,,Yes,Yes,No,Yes,No,Yes,,Yes,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,,Yes,Yes,No,No,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,Yes,,No,Yes,No,Yes,No,,Yes,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,Yes,No,Yes,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,96,,Yes,Not Voting,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,,,
113,Senate,1,97,,No,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,No,,No,No,No,Yes,No,,Yes,Yes,,,Yes,Yes,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,Yes,No,Yes,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,98,,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,No,No,,,Yes,No,No,No,No,,,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,Yes,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,99,,No,No,No,Yes,Yes,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,No,,No,No,No,Yes,No,,Yes,Yes,,,Yes,Yes,Yes,No,Yes,,,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,100,,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,No,No,,,Yes,No,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,101,,No,No,No,No,No,No,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,,No,,No,No,No,No,No,,Yes,Yes,,,No,Yes,Yes,No,Yes,,,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,No,No,No,No,No,No,No,,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,,,
113,Senate,1,102,,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,Yes,No,No,Yes,No,,,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,,,No,Yes,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,,,
113,Senate,1,103,,No,No,No,No,No,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,,No,,No,No,No,Yes,No,,Yes,Yes,,,No,Yes,Yes,No,Yes,,,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,No,No,No,Yes,Yes,No,No,,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
