congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
109,Senate,1,1,"{'bill_id': '-109', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2005-01-06,"{'yes': 1, 'no': 35, 'present': 0, 'not_voting': 8, 'majority_position': 'No'}",Shall Objection Submitted Be Sustained Re: Electoral Ballot Count,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Objection,,"{'yes': 0, 'no': 38, 'present': 0, 'not_voting': 17, 'majority_position': 'No'}",Not Sustained,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00001.xml,,,15:18:00,"{'yes': 25, 'no': 0, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00001,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/1.json
109,Senate,1,2,"{'bill_id': '-109', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2005-01-26,"{'yes': 32, 'no': 12, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","Confirmation Condoleeza Rice, of California, to be Secretary of State",,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 53, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00002.xml,,,11:40:00,"{'yes': 85, 'no': 13, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00002,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/2.json
109,Senate,1,3,"{'bill_id': '-109', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2005-02-03,"{'yes': 6, 'no': 35, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Confirmation Alberto R. Gonzales to be Attorney General,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00003.xml,,,16:29:00,"{'yes': 60, 'no': 36, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00003,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/3.json
109,Senate,1,4,"{'bill_id': 'sres38-109', 'number': 'S.RES.38', 'sponsor_id': 'F000439', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/sres38.json', 'title': 'A resolution commending the people of Iraq on the January 30, 2005, national elections.', 'latest_action': 'Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Yea-Nay Vote. 93 - 0. Record Vote Number: 4.'}",2005-02-07,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","S. Res. 38; A resolution commending the people of Iraq on the January 30, 2005, national elections.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Resolution,,"{'yes': 49, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00004.xml,,,17:30:00,"{'yes': 93, 'no': 0, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00004,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/4.json
109,Senate,1,5,"{'bill_id': 's5-109', 'number': 'S.5', 'sponsor_id': 'G000386', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s5.json', 'title': 'A bill to amend the procedures that apply to consideration of interstate class actions to assure fairer outcomes for class members and defendants, and for other purposes.', 'latest_action': 'By Senator Specter from Committee on the Judiciary filed written report. Report No. 109-14. Additional and Minority views filed.'}",2005-02-09,"{'yes': 6, 'no': 38, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Table Pryor Amdt. No. 5; To exempt class action lawsuits brought by the attorney general of any State from the modified civil procedures required by this Act.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00005.xml,,,12:15:00,"{'yes': 60, 'no': 39, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00005,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/5.json
109,Senate,1,6,"{'bill_id': 's5-109', 'number': 'S.5', 'sponsor_id': 'G000386', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s5.json', 'title': 'A bill to amend the procedures that apply to consideration of interstate class actions to assure fairer outcomes for class members and defendants, and for other purposes.', 'latest_action': 'By Senator Specter from Committee on the Judiciary filed written report. Report No. 109-14. Additional and Minority views filed.'}",2005-02-09,"{'yes': 39, 'no': 5, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","Kennedy Amdt. No. 2; To amend the definition of class action in title 28, United States Code, to exclude class actions relating to civil rights or the payment of wages.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 0, 'no': 54, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00006.xml,,,16:01:00,"{'yes': 40, 'no': 59, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00006,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/6.json
109,Senate,1,7,"{'bill_id': 's5-109', 'number': 'S.5', 'sponsor_id': 'G000386', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s5.json', 'title': 'A bill to amend the procedures that apply to consideration of interstate class actions to assure fairer outcomes for class members and defendants, and for other purposes.', 'latest_action': 'By Senator Specter from Committee on the Judiciary filed written report. Report No. 109-14. Additional and Minority views filed.'}",2005-02-09,"{'yes': 37, 'no': 7, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","Feinstein Amdt. No. 4; To clarify the application of State law in certain class actions, and for other purposes.",,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 1, 'no': 53, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00007.xml,,,16:33:00,"{'yes': 38, 'no': 61, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00007,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/7.json
109,Senate,1,8,"{'bill_id': 's5-109', 'number': 'S.5', 'sponsor_id': 'G000386', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s5.json', 'title': 'A bill to amend the procedures that apply to consideration of interstate class actions to assure fairer outcomes for class members and defendants, and for other purposes.', 'latest_action': 'By Senator Specter from Committee on the Judiciary filed written report. Report No. 109-14. Additional and Minority views filed.'}",2005-02-10,"{'yes': 36, 'no': 8, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Feingold Amdt. No. 12; To establish time limits for action by Federal district courts on motions to remand cases that have been removed to Federal court.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 0, 'no': 53, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00008.xml,,,12:45:00,"{'yes': 37, 'no': 61, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00008,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/8.json
109,Senate,1,9,"{'bill_id': 's5-109', 'number': 'S.5', 'sponsor_id': 'G000386', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s5.json', 'title': 'A bill to amend the procedures that apply to consideration of interstate class actions to assure fairer outcomes for class members and defendants, and for other purposes.', 'latest_action': 'By Senator Specter from Committee on the Judiciary filed written report. Report No. 109-14. Additional and Minority views filed.'}",2005-02-10,"{'yes': 18, 'no': 26, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",S. 5; Class Action Fairness Act of 2005,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 53, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00009.xml,,,15:03:00,"{'yes': 72, 'no': 26, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00009,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/9.json
109,Senate,1,10,"{'bill_id': '-109', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2005-02-15,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Confirmation Michael Chertoff, of New Jersey, To Be Secretary of Homeland Security ",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00010.xml,,,16:00:00,"{'yes': 98, 'no': 0, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00010,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/10.json
109,Senate,1,11,"{'bill_id': 's306-109', 'number': 'S.306', 'sponsor_id': 'S000663', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s306.json', 'title': 'A bill to prohibit discrimination on the basis of genetic information with respect to health insurance and employment.', 'latest_action': 'Held at the desk.'}",2005-02-17,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",S. 306 As Amended; Genetic Information Nondiscrimination Act of 2005,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00011.xml,,,15:00:00,"{'yes': 98, 'no': 0, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00011,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/11.json
109,Senate,1,12,"{'bill_id': 's256-109', 'number': 'S.256', 'sponsor_id': 'G000386', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s256.json', 'title': 'A bill to amend title 11 of the United States Code, and for other purposes.', 'latest_action': 'Became Public Law No: 109-8.'}",2005-03-01,"{'yes': 11, 'no': 31, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Sessions Amdt. No. 23; To clarify the safe harbor with respect to debtors who have serious medical conditions or who have been called or ordered to active duty in the Armed Forces and low income veterans.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 52, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1091/vote_109_1_00012.xml,,,17:27:00,"{'yes': 63, 'no': 32, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=1&vote=00012,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/1/votes/12.json
