congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
114,Senate,1,1,"{'bill_id': 'hr26-114', 'number': 'H.R.26', 'sponsor_id': 'N000182', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hr26.json', 'title': 'To extend the termination date of the Terrorism Insurance Program established under the Terrorism Risk Insurance Act of 2002, and for other purposes.', 'latest_action': 'Became Public Law No: 114-1.'}",2015-01-08,"{'yes': 30, 'no': 12, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",In the nature of a substitute.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 0, 'no': 53, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00001.xml,,,13:46:00,"{'yes': 31, 'no': 66, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00001,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/1.json
114,Senate,1,2,"{'bill_id': 'hr26-114', 'number': 'H.R.26', 'sponsor_id': 'N000182', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/hr26.json', 'title': 'To extend the termination date of the Terrorism Insurance Program established under the Terrorism Risk Insurance Act of 2002, and for other purposes.', 'latest_action': 'Became Public Law No: 114-1.'}",2015-01-08,"{'yes': 40, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","A bill to extend the termination date of the Terrorism Insurance Program established under the Terrorism Risk Insurance Act of 2002, and for other purposes.",,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 52, 'no': 1, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Bill Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00002.xml,,,14:13:00,"{'yes': 93, 'no': 4, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00002,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/2.json
114,Senate,1,3,"{'bill_id': 's1-114', 'number': 'S.1', 'sponsor_id': 'H001061', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/s1.json', 'title': 'A bill to approve the Keystone XL Pipeline.', 'latest_action': 'Message on Senate action sent to the House.'}",2015-01-12,"{'yes': 10, 'no': 31, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",A bill to approve the Keystone XL Pipeline.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Cloture on the Motion to Proceed,,"{'yes': 52, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Cloture on the Motion to Proceed Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00003.xml,,,17:31:00,"{'yes': 63, 'no': 32, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00003,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/3.json
114,Senate,1,4,"{'bill_id': 's1-114', 'number': 'S.1', 'sponsor_id': 'H001061', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/s1.json', 'title': 'A bill to approve the Keystone XL Pipeline.', 'latest_action': 'Message on Senate action sent to the House.'}",2015-01-20,"{'yes': 3, 'no': 40, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",To ensure that oil transported through the Keystone XL pipeline into the United States is used to reduce United States dependence on Middle Eastern oil.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Motion to Table,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00004.xml,,,14:50:00,"{'yes': 57, 'no': 42, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00004,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/4.json
114,Senate,1,5,"{'bill_id': 's1-114', 'number': 'S.1', 'sponsor_id': 'H001061', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/s1.json', 'title': 'A bill to approve the Keystone XL Pipeline.', 'latest_action': 'Message on Senate action sent to the House.'}",2015-01-20,"{'yes': 0, 'no': 43, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}","To require the use of iron, steel, and manufactured goods produced in the United States in the construction of the Keystone XL Pipeline and facilities.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Motion to Table,,"{'yes': 53, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00005.xml,,,15:15:00,"{'yes': 53, 'no': 46, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00005,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/5.json
114,Senate,1,6,"{'bill_id': 's1-114', 'number': 'S.1', 'sponsor_id': 'H001061', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/s1.json', 'title': 'A bill to approve the Keystone XL Pipeline.', 'latest_action': 'Message on Senate action sent to the House.'}",2015-01-20,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",To promote energy efficiency.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 49, 'no': 5, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Amendment Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00006.xml,,,15:33:00,"{'yes': 94, 'no': 5, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00006,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/6.json
114,Senate,1,7,"{'bill_id': 's1-114', 'number': 'S.1', 'sponsor_id': 'H001061', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/s1.json', 'title': 'A bill to approve the Keystone XL Pipeline.', 'latest_action': 'Message on Senate action sent to the House.'}",2015-01-21,"{'yes': 0, 'no': 43, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",To conform citizen suits under the Endangered Species Act of 1973.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00007.xml,,,15:17:00,"{'yes': 54, 'no': 45, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00007,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/7.json
114,Senate,1,8,"{'bill_id': 's1-114', 'number': 'S.1', 'sponsor_id': 'H001061', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/s1.json', 'title': 'A bill to approve the Keystone XL Pipeline.', 'latest_action': 'Message on Senate action sent to the House.'}",2015-01-21,"{'yes': 38, 'no': 5, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",To ensure that the storage and transportation of petroleum coke is regulated in a manner that ensures the protection of public and ecological health.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 1, 'no': 53, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00008.xml,,,15:47:00,"{'yes': 41, 'no': 58, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00008,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/8.json
114,Senate,1,9,"{'bill_id': 's1-114', 'number': 'S.1', 'sponsor_id': 'H001061', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/s1.json', 'title': 'A bill to approve the Keystone XL Pipeline.', 'latest_action': 'Message on Senate action sent to the House.'}",2015-01-21,"{'yes': 3, 'no': 40, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}","To continue cleaning up fields and streams while protecting neighborhoods, generating affordable energy, and creating jobs.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 51, 'no': 3, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00009.xml,,,16:07:00,"{'yes': 54, 'no': 45, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00009,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/9.json
114,Senate,1,10,"{'bill_id': 's1-114', 'number': 'S.1', 'sponsor_id': 'H001061', 'api_uri': 'https://api.propublica.org/congress/v1/114/bills/s1.json', 'title': 'A bill to approve the Keystone XL Pipeline.', 'latest_action': 'Message on Senate action sent to the House.'}",2015-01-21,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",To express the sense of the Senate that climate change is real and not a hoax.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 53, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Amendment Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1141/vote_114_1_00010.xml,,,16:23:00,"{'yes': 98, 'no': 1, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=114&session=1&vote=00010,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/10.json
