congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
112,Senate,2,251,"{'bill_id': 'hr8-112', 'number': 'H.R.8', 'sponsor_id': 'C000071', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hr8.json', 'title': ""An act entitled the 'American Taxpayer Relief Act of 2012'."", 'latest_action': 'Became Public Law No: 112-240.'}",2013-01-01,"{'yes': 47, 'no': 3, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",An act entitled the 'American Taxpayer Relief Act of 2012'.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill H.R. 8,,"{'yes': 40, 'no': 5, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Bill Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00251.xml,,,01:39:00,"{'yes': 89, 'no': 8, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00251,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/251.json
113,Senate,1,1,"{'bill_id': 'sres15-113', 'number': 'S.RES.15', 'sponsor_id': 'R000146', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/sres15.json', 'title': 'A resolution to improve procedures for the consideration of legislation and nominations in the Senate.', 'latest_action': 'Resolution agreed to in Senate, under the order of 1/24/2012, having achieved 60 votes in the affirmative, without amendment by Yea-Nay Vote. 78 - 16. Record Vote Number: 1. (text: CR S272)'}",2013-01-24,"{'yes': 52, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",A resolution to improve procedures for the consideration of legislation and nominations in the Senate.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Resolution S.Res. 15,,"{'yes': 25, 'no': 15, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Resolution Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00001.xml,,,19:54:00,"{'yes': 78, 'no': 16, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00001,3/5,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/1.json
113,Senate,1,2,"{'bill_id': 'sres16-113', 'number': 'S.RES.16', 'sponsor_id': 'R000146', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/sres16.json', 'title': 'A resolution amending the Standing Rules of the Senate.', 'latest_action': 'Resolution agreed to in Senate without amendment by Yea-Nay Vote. 86 - 9. Record Vote Number: 2. (text: CR S274)'}",2013-01-24,"{'yes': 53, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",A resolution amending the Standing Rules of the Senate.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Resolution S.Res. 16,,"{'yes': 32, 'no': 8, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Resolution Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00002.xml,,,20:20:00,"{'yes': 86, 'no': 9, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00002,2/3,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/2.json
113,Senate,1,3,"{'bill_id': 'hr152-113', 'number': 'H.R.152', 'sponsor_id': 'R000395', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hr152.json', 'title': 'Making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes.', 'latest_action': 'Became Public Law No: 113-2.'}",2013-01-28,"{'yes': 0, 'no': 52, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",To offset the cost of the bill with rescissions and discretionary cap reductions.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 2}","On the Amendment S.Amdt. 4 to H.R. 152 (Disaster Relief Appropriations Act, 2013)",,"{'yes': 35, 'no': 10, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00003.xml,,,17:39:00,"{'yes': 35, 'no': 62, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00003,3/5,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/3.json
113,Senate,1,4,"{'bill_id': 'hr152-113', 'number': 'H.R.152', 'sponsor_id': 'R000395', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hr152.json', 'title': 'Making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes.', 'latest_action': 'Became Public Law No: 113-2.'}",2013-01-28,"{'yes': 52, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","A bill making supplemental appropriations for the fiscal year ending September 30, 2013, and for other purposes.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On Passage of the Bill H.R. 152,,"{'yes': 9, 'no': 36, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Bill Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00004.xml,,,18:09:00,"{'yes': 62, 'no': 36, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00004,3/5,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/4.json
113,Senate,1,5,{},2013-01-29,"{'yes': 51, 'no': 0, 'present': 1, 'not_voting': 1, 'majority_position': 'Yes'}","John Forbes Kerry, of Massachusetts, to be Secretary of State",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination PN42,,"{'yes': 41, 'no': 3, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Nomination Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00005.xml,,,16:05:00,"{'yes': 94, 'no': 3, 'present': 1, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00005,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/5.json
113,Senate,1,6,"{'bill_id': 'hr325-113', 'number': 'H.R.325', 'sponsor_id': 'C000071', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hr325.json', 'title': 'To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes.', 'latest_action': 'Became Public Law No: 113-3.'}",2013-01-31,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",To require that any debt limit increase be balanced by equal spending cuts over the next decade.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table S.Amdt. 6 to H.R. 325 (No short title on file),,"{'yes': 1, 'no': 44, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00006.xml,,,12:19:00,"{'yes': 54, 'no': 44, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00006,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/6.json
113,Senate,1,7,"{'bill_id': 'hr325-113', 'number': 'H.R.325', 'sponsor_id': 'C000071', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hr325.json', 'title': 'To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes.', 'latest_action': 'Became Public Law No: 113-3.'}",2013-01-31,"{'yes': 48, 'no': 3, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","To amend title 31, United States Code, to provide for automatic continuing resolutions.",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table S.Amdt. 7 to H.R. 325 (No short title on file),,"{'yes': 2, 'no': 43, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00007.xml,,,14:18:00,"{'yes': 52, 'no': 46, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00007,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/7.json
113,Senate,1,8,"{'bill_id': 'hr325-113', 'number': 'H.R.325', 'sponsor_id': 'C000071', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hr325.json', 'title': 'To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes.', 'latest_action': 'Became Public Law No: 113-3.'}",2013-01-31,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",To protect Social Security benefits and military pay and require that the United States Government prioritize all obligations on the debt held by the public in the event that the debt limit is reached.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table S.Amdt. 8 to H.R. 325 (No short title on file),,"{'yes': 0, 'no': 45, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00008.xml,,,14:44:00,"{'yes': 53, 'no': 45, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00008,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/8.json
113,Senate,1,9,"{'bill_id': 'hr325-113', 'number': 'H.R.325', 'sponsor_id': 'C000071', 'api_uri': 'https://api.propublica.org/congress/v1/113/bills/hr325.json', 'title': 'To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes.', 'latest_action': 'Became Public Law No: 113-3.'}",2013-01-31,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","To prohibit the sale, lease, transfer, retransfer, or delivery of F-16 aircraft, M1 tanks, or certain other defense articles or services to the Government of Egypt.",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table S.Amdt. 9 to H.R. 325 (No short title on file),,"{'yes': 26, 'no': 19, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1131/vote_113_1_00009.xml,,,15:03:00,"{'yes': 79, 'no': 19, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=1&vote=00009,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/1/votes/9.json
