party,,,,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
state,,,,AL,AZ,AZ,AZ,AZ,AZ,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CO,CO,CO,CO,CT,CT,CT,CT,CT,DC,DE,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,GA,GA,GA,GA,GA,GU,HI,HI,IA,IA,IA,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IN,IN,KS,KY,LA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MD,MD,MD,MD,MD,MD,MD,ME,ME,MI,MI,MI,MI,MI,MI,MI,MN,MN,MN,MN,MN,MO,MO,MP,MS,NC,NC,NC,NH,NH,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NM,NM,NM,NV,NV,NV,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,OH,OH,OH,OH,OK,OR,OR,OR,OR,PA,PA,PA,PA,PA,PA,PA,PA,PA,RI,RI,SC,SC,TN,TN,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,UT,VA,VA,VA,VA,VA,VA,VA,VI,VT,WA,WA,WA,WA,WA,WA,WA,WI,WI,WI,MI,AK,AL,AL,AL,AL,AL,AL,AR,AR,AR,AR,AS,AZ,AZ,AZ,AZ,CA,CA,CA,CA,CA,CA,CA,CO,CO,CO,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,GA,GA,GA,GA,GA,GA,GA,GA,GA,IA,ID,ID,IL,IL,IL,IL,IL,IN,IN,IN,IN,IN,IN,IN,KS,KS,KS,KY,KY,KY,KY,KY,LA,LA,LA,LA,LA,MD,MI,MI,MI,MI,MI,MI,MN,MN,MN,MO,MO,MO,MO,MO,MO,MS,MS,MS,MT,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,ND,NE,NE,NE,NJ,NV,NY,NY,NY,NY,NY,NY,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OK,OK,OK,OK,OR,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PR,SC,SC,SC,SC,SC,SD,TN,TN,TN,TN,TN,TN,TN,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,UT,UT,UT,VA,VA,VA,VA,WA,WA,WA,WI,WI,WI,WI,WI,WV,WV,WV,WY
district,,,,7,1,2,3,7,9,10,11,12,13,14,15,16,17,18,19,2,20,21,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,5,51,52,53,6,7,9,1,2,6,7,1,2,3,4,5,79,1,10,13,14,20,21,22,23,24,26,27,5,7,9,13,2,4,5,6,79,1,2,1,2,3,1,10,11,14,17,2,3,4,5,6,7,8,9,1,7,3,3,2,1,2,3,4,5,6,7,8,9,2,3,4,5,6,7,8,1,2,11,12,13,14,5,8,9,2,3,4,5,7,1,5,79,2,1,12,4,1,2,1,10,11,12,2,3,5,6,7,8,9,1,2,3,1,3,4,10,11,12,13,14,15,16,17,18,19,20,22,25,26,3,4,5,6,7,8,9,11,13,3,9,5,1,3,4,5,17,18,2,3,4,5,6,7,8,1,2,1,6,5,9,15,16,18,20,28,29,30,32,33,34,35,7,9,4,10,11,2,3,4,7,8,79,1,1,10,2,6,7,8,9,2,3,4,3,1,1,2,3,4,5,6,1,2,3,4,79,4,5,6,8,1,22,23,4,42,50,8,3,4,5,1,11,12,15,16,17,18,19,2,25,3,4,6,8,1,10,11,12,14,3,7,8,9,4,1,2,12,13,15,16,18,2,3,4,5,6,8,9,1,2,4,1,2,4,5,6,1,3,4,5,6,1,1,10,2,4,6,7,1,6,8,2,3,4,6,7,8,1,3,4,1,10,11,13,2,3,3,5,6,7,8,9,1,1,2,3,4,2,1,2,21,23,24,27,1,10,12,14,15,16,2,4,5,6,7,8,1,2,3,4,2,1,10,11,12,12,13,14,15,16,9,80,2,3,4,5,7,1,1,2,3,4,6,7,8,1,10,11,12,13,14,17,19,2,21,22,23,24,25,26,27,3,31,36,4,5,6,8,1,2,3,1,5,6,9,3,4,5,1,5,6,7,8,1,2,3,1
dw_nominate,,,,-0.39,-0.179,-0.161,-0.599,-0.451,nan,nan,-0.529,-0.49,-0.683,-0.382,-0.366,-0.19,-0.594,-0.381,-0.402,-0.426,-0.303,nan,-0.298,nan,-0.285,-0.487,-0.349,-0.382,-0.308,-0.342,-0.288,-0.448,-0.367,-0.602,-0.363,-0.241,-0.584,-0.508,nan,-0.471,-0.463,-0.653,-0.514,nan,-0.279,-0.45,nan,nan,-0.396,-0.399,-0.178,-0.343,-0.434,-0.23,-0.261,-0.432,nan,nan,-0.281,-0.398,-0.344,-0.416,-0.241,nan,nan,-0.326,-0.338,-0.215,-0.438,-0.564,-0.401,-0.401,-0.422,-0.475,nan,nan,-0.255,-0.157,-0.381,-0.301,-0.282,-0.468,-0.589,nan,nan,-0.203,-0.279,nan,-0.275,nan,-0.478,-0.168,-0.226,nan,-0.237,-0.46,-0.23,nan,-0.32,nan,-0.486,-0.31,-0.607,-0.402,-0.43,nan,-0.378,-0.482,-0.417,-0.539,nan,-0.423,-0.488,-0.286,nan,-0.35,-0.328,-0.295,-0.468,-0.342,-0.38,nan,-0.438,-0.548,-0.421,nan,nan,-0.409,nan,-0.445,-0.395,nan,nan,nan,nan,-0.418,nan,-0.148,-0.48,-0.453,nan,-0.516,-0.404,-0.469,-0.343,nan,-0.254,-0.427,-0.514,nan,-0.623,nan,nan,-0.135,-0.404,nan,-0.405,-0.367,nan,nan,-0.367,-0.302,nan,-0.351,-0.508,nan,-0.387,-0.612,nan,-0.491,-0.408,-0.389,-0.236,nan,-0.421,nan,nan,-0.346,-0.208,-0.283,-0.413,-0.379,-0.547,-0.485,-0.615,-0.58,-0.403,-0.429,-0.35,nan,-0.393,-0.427,-0.429,-0.192,-0.106,-0.33,-0.397,-0.452,nan,nan,nan,nan,-0.371,-0.39,-0.376,nan,-0.464,-0.162,-0.4,-0.378,nan,-0.46,-0.397,-0.226,nan,-0.485,nan,-0.402,-0.313,-0.403,nan,-0.438,nan,nan,-0.306,nan,-0.45,-0.382,nan,-0.387,nan,-0.41,-0.28,-0.31,-0.365,-0.308,-0.692,nan,-0.284,-0.54,-0.262,-0.53,nan,0.283,0.605,0.361,0.352,0.365,0.644,0.717,0.401,0.455,0.348,0.548,nan,0.669,0.88,0.596,0.602,0.536,0.448,0.458,0.722,0.349,0.538,0.384,0.448,0.751,0.68,0.625,0.509,0.405,nan,0.36,nan,0.399,0.527,0.541,0.277,0.707,0.396,nan,0.522,0.587,0.783,0.689,0.672,0.729,0.619,0.604,0.572,0.617,0.609,nan,0.298,0.269,0.288,0.373,0.271,0.458,0.431,0.64,nan,0.362,nan,0.404,0.408,0.524,nan,0.597,0.645,0.416,0.678,0.335,0.496,0.564,0.563,0.554,0.525,0.466,0.649,0.432,0.434,0.6,0.4,0.337,0.52,nan,0.459,nan,0.457,0.439,0.47,0.442,0.542,0.59,0.626,nan,0.52,0.42,0.555,0.602,0.673,0.615,0.244,nan,0.631,0.643,0.576,0.586,nan,nan,0.301,0.422,0.515,0.163,0.381,0.386,0.26,0.22,0.282,0.204,0.358,0.575,0.269,nan,0.263,0.296,nan,0.551,0.719,0.519,0.432,0.474,0.714,nan,0.514,0.362,0.332,0.334,0.183,0.629,0.414,0.352,nan,nan,nan,0.308,0.338,nan,nan,0.538,0.729,nan,0.781,0.6,nan,0.487,nan,0.454,0.578,nan,nan,0.544,0.621,0.439,0.591,0.396,0.525,0.7,0.57,0.625,nan,nan,0.549,0.296,0.602,0.59,0.577,nan,nan,0.471,0.685,0.704,nan,nan,0.522,0.536,0.529,0.551,0.443,nan,nan,0.551,0.366,0.35,0.426,nan,0.641,0.619,0.511,0.443,0.3,0.576,nan,0.503
member_id,,,,S001185,O000171,K000368,G000551,G000574,S001211,H001090,D000623,P000197,L000551,S001175,S001193,C001059,K000389,E000215,L000397,H001068,P000613,C001124,C001112,H001087,B001285,C001080,S001150,C001097,G000559,S000344,A000371,N000179,L000582,G000585,T000474,R000599,B001270,S001156,C001123,R000486,T000472,W000187,B001300,P000618,C001110,L000579,R000616,L000593,T000460,V000130,P000608,D000598,M001163,B001287,M001166,D000197,N000191,C001121,P000593,L000557,C001069,D000216,H001047,H001081,N000147,B001303,D000627,C001111,C001066,H000324,F000462,D000610,W000797,W000808,M001207,S001206,L000586,M001202,S001200,S001157,B000490,J000288,L000287,M001208,S001204,C001055,G000571,F000467,L000565,A000378,R000515,S001190,F000454,U000040,B001286,K000385,L000563,G000586,Q000023,C001117,D000096,K000391,S001145,V000108,C001072,D000629,Y000062,R000588,N000015,M000312,T000482,K000379,C001101,M001196,P000617,L000562,K000375,R000576,S001168,B001304,H000874,T000483,C000984,R000606,P000597,G000592,S001215,D000624,T000481,L000581,K000380,S001208,L000592,C001119,P000616,M001143,O000173,P000258,C001049,C001061,S001177,T000193,B001251,A000370,P000523,P000614,K000382,N000188,P000604,S001207,W000822,V000133,K000394,G000583,P000034,M001203,S001165,P000096,H001080,T000484,L000570,T000468,L000590,H001066,N000002,R000613,M000087,E000297,O000172,S000248,E000179,L000480,M001185,D000630,T000469,B001308,M001206,H001038,S001201,R000602,M001137,M001188,V000081,J000294,C001067,F000455,R000577,B001281,K000009,H001083,B001278,B000574,D000191,S001180,L000588,D000482,B001296,E000296,D000631,S001205,H001085,W000826,C001090,C001084,L000559,C001122,C000537,C000754,C001068,G000581,E000299,J000032,C001091,C001063,G000587,J000126,A000376,V000131,V000132,D000399,F000468,G000553,M001209,W000825,C001078,L000591,S000185,M001200,S001209,B001292,P000610,W000800,D000617,H001064,L000560,K000381,J000298,S001216,S000510,P000607,K000188,M001160,A000367,Y000033,B001289,R000591,R000575,A000055,B001274,P000609,C001087,H001072,W000809,W000821,R000600,G000565,B001302,S001183,L000589,L000578,N000181,M001165,M001177,C000059,H001048,C001094,T000470,B001297,L000564,G000578,W000806,B001257,S001210,B001260,S001214,M001199,R000607,D000628,D000600,Y000065,R000609,W000823,P000599,C001103,H001071,L000583,A000372,G000560,F000465,W000810,S001189,C001093,K000362,F000469,S001148,B001295,D000619,S000364,K000378,L000585,W000813,B001299,B001307,B001284,P000615,B001275,H001074,M001198,W000824,E000298,C001108,G000558,M001184,R000395,B001282,S001176,H001077,J000299,A000374,G000577,H001052,B001301,M001201,H001058,M001194,U000031,W000798,H001088,E000294,S001212,W000812,L000569,H001053,G000546,L000576,S001195,K000388,G000591,P000601,G000584,M001156,M001187,B001305,H001065,J000255,M001210,F000450,W000819,R000603,H001067,B001311,A000377,F000449,B001298,S001172,S000522,A000369,Z000017,K000210,S001196,R000585,K000386,C001092,C000266,T000463,B001306,J000295,S001187,G000588,W000815,J000289,L000566,J000292,G000563,D000626,H001082,M001190,L000491,C001053,W000791,F000466,P000605,S001199,M001179,K000395,J000302,R000610,T000467,K000376,M001204,G000582,W000795,D000615,T000480,N000190,R000597,J000301,R000582,B001309,F000459,D000616,R000612,G000590,K000392,G000552,M001157,C001062,G000377,T000238,W000814,F000461,A000375,C001120,R000614,O000168,H001073,M001158,W000816,B001248,C001115,T000479,C001051,B001291,R000601,G000589,W000827,B000755,B001250,S001192,C001114,W000804,R000611,C001118,G000568,H001056,N000189,M001159,S001213,S000244,G000576,D000614,G000579,M001180,M001195,M001205,C001109
name,,,,Terri Sewell,Tom O'Halleran,Ann Kirkpatrick,Raúl M. Grijalva,Ruben Gallego,Greg Stanton,Josh Harder,Mark DeSaulnier,Nancy Pelosi,Barbara Lee,Jackie Speier,Eric Swalwell,Jim Costa,Ro Khanna,Anna G. Eshoo,Zoe Lofgren,Jared Huffman,Jimmy Panetta,TJ Cox,Salud Carbajal,Katie Hill,Julia Brownley,Judy Chu,Adam B. Schiff,Tony Cárdenas,John Garamendi,Brad Sherman,Pete Aguilar,Grace F. Napolitano,Ted Lieu,Jimmy Gomez,Norma Torres,Raul Ruiz,Karen Bass,Linda T. Sánchez,Gilbert Cisneros,Lucille Roybal-Allard,Mark Takano,Maxine Waters,Nanette Barragán,Katie Porter,J. Luis Correa,Alan Lowenthal,Harley Rouda,Mike Levin,Mike Thompson,Juan Vargas,Scott Peters,Susan A. Davis,Doris Matsui,Ami Bera,Jerry McNerney,Diana DeGette,Joe Neguse,Jason Crow,Ed Perlmutter,John B. Larson,Joe Courtney,Rosa DeLauro,Jim Himes,Jahana Hayes,Eleanor Holmes Norton,Lisa Blunt Rochester,Val Demings,Charlie Crist,Kathy Castor,Alcee L. Hastings,Lois Frankel,Ted Deutch,Debbie Wasserman Schultz,Frederica Wilson,Debbie Mucarsel-Powell,Donna Shalala,Al Lawson,Stephanie Murphy,Darren Soto,David Scott,Sanford D. Bishop Jr.,Hank Johnson,John Lewis,Lucy McBath,Michael San Nicolas,Ed Case,Tulsi Gabbard,Abby Finkenauer,Dave Loebsack,Cynthia Axne,Bobby L. Rush,Brad Schneider,Bill Foster,Lauren Underwood,Cheri Bustos,Robin Kelly,Daniel Lipinski,Jesús García,Mike Quigley,Sean Casten,Danny K. Davis,Raja Krishnamoorthi,Jan Schakowsky,Peter J. Visclosky,André Carson,Sharice Davids,John Yarmuth,Cedric Richmond,Richard E. Neal,Jim McGovern,Lori Trahan,Joseph P. Kennedy III,Katherine Clark,Seth Moulton,Ayanna Pressley,Stephen F. Lynch,Bill Keating,C.A. Dutch Ruppersberger,John Sarbanes,Anthony Brown,Steny H. Hoyer,David Trone,Elijah E. Cummings,Jamie Raskin,Chellie Pingree,Jared Golden,Haley Stevens,Debbie Dingell,Rashida Tlaib,Brenda Lawrence,Dan Kildee,Elissa Slotkin,Andy Levin,Angie Craig,Dean Phillips,Betty McCollum,Ilhan Omar,Collin C. Peterson,William Lacy Clay,Emanuel Cleaver II,Gregorio Kilili Camacho Sablan,Bennie Thompson,G. K. Butterfield,Alma Adams,David E. Price,Chris Pappas,Ann McLane Kuster,Donald W. Norcross,Donald M. Payne Jr.,Mikie Sherrill,Bonnie Watson Coleman,Jefferson Van Drew,Andy Kim,Josh Gottheimer,Frank Pallone,Tom Malinowski,Albio Sires,Bill Pascrell Jr.,Debra Haaland,Xochitl Torres Small,Ben Ray Luján,Dina Titus,Susie Lee,Steven Horsford,Jerrold Nadler,Max Rose,Carolyn B. Maloney,Adriano Espaillat,Alexandria Ocasio-Cortez,José E. Serrano,Eliot L. Engel,Nita M. Lowey,Sean Patrick Maloney,Antonio Delgado,Paul Tonko,Anthony Brindisi,Joe Morelle,Brian Higgins,Thomas Suozzi,Kathleen Rice,Gregory W. Meeks,Grace Meng,Nydia M. Velázquez,Hakeem Jeffries,Yvette D. Clarke,Marcia L. Fudge,Tim Ryan,Joyce Beatty,Marcy Kaptur,Kendra Horn,Suzanne Bonamici,Earl Blumenauer,Peter A. DeFazio,Kurt Schrader,Conor Lamb,Mike Doyle,Brendan Boyle,Dwight Evans,Madeleine Dean,Mary Gay Scanlon,Chrissy Houlahan,Susan Wild,Matt Cartwright,David Cicilline,Jim Langevin,Joe Cunningham,James E. Clyburn,Jim Cooper,Steve Cohen,Vicente Gonzalez,Veronica Escobar,Sheila Jackson Lee,Joaquín Castro,Henry Cuellar,Sylvia Garcia,Eddie Bernice Johnson,Colin Allred,Marc Veasey,Filemon Vela,Lloyd Doggett,Lizzie Fletcher,Al Green,Ben McAdams,Jennifer Wexton,Gerald E. Connolly,Elaine Luria,Robert C. Scott,A. Donald McEachin,Abigail Spanberger,Donald Beyer,Stacey Plaskett,Peter Welch,Suzan K. DelBene,Denny Heck,Rick Larsen,Derek Kilmer,Pramila Jayapal,Kim Schrier,Adam Smith,Mark Pocan,Ron Kind,Gwen Moore,Justin Amash,Don Young,Bradley Byrne,Martha Roby,Mike D. Rogers,Robert B. Aderholt,Mo Brooks,Gary Palmer,Rick Crawford,French Hill,Steve Womack,Bruce Westerman,Amata Coleman Radewagen,Paul Gosar,Andy Biggs,David Schweikert,Debbie Lesko,Doug LaMalfa,Devin Nunes,Kevin McCarthy,Tom McClintock,Ken Calvert,Duncan D. Hunter,Paul Cook,Scott Tipton,Ken Buck,Doug Lamborn,Matt Gaetz,Daniel Webster,Gus Bilirakis,Ross Spano,Vern Buchanan,Greg Steube,Brian Mast,Francis Rooney,Neal Dunn,Mario Diaz-Balart,Ted Yoho,John Rutherford,Michael Waltz,Bill Posey,Buddy Carter,Jody Hice,Barry Loudermilk,Rick Allen,Tom Graves,A. Drew Ferguson,Rob Woodall,Austin Scott,Doug Collins,Steve King,Russ Fulcher,Mike Simpson,Mike Bost,Rodney Davis,John Shimkus,Adam Kinzinger,Darin M. LaHood,Jackie Walorski,Jim Banks,James Baird,Susan Brooks,Greg Pence,Larry Bucshon,Trey Hollingsworth,Roger Marshall,Steven Watkins,Ron Estes,James Comer,Brett Guthrie,Thomas Massie,Harold Rogers,Andy Barr,Steve Scalise,Clay Higgins,Mike Johnson,Ralph Abraham,Garret Graves,Andy Harris,Jack Bergman,Paul Mitchell,Bill Huizenga,John Moolenaar,Fred Upton,Tim Walberg,Jim Hagedorn,Tom Emmer,Pete Stauber,Ann Wagner,Blaine Luetkemeyer,Vicky Hartzler,Sam Graves,Billy Long,Jason Smith,Trent Kelly,Michael Guest,Steven Palazzo,Greg Gianforte,Patrick T. McHenry,Mark Meadows,Ted Budd,George Holding,Walter B. Jones,Greg Murphy,Virginia Foxx,Mark Walker,David Rouzer,Richard Hudson,Dan Bishop,Kelly Armstrong,Jeff Fortenberry,Don Bacon,Adrian Smith,Christopher H. Smith,Mark Amodei,Lee Zeldin,Peter T. King,Elise Stefanik,Tom Reed,John Katko,Chris Collins,Steven J. Chabot,Michael R. Turner,Troy Balderson,Dave Joyce,Steve Stivers,Anthony Gonzalez,Brad Wenstrup,Jim Jordan,Robert E. Latta,Bill Johnson,Bob Gibbs,Warren Davidson,Kevin Hern,Markwayne Mullin,Frank D. Lucas,Tom Cole,Greg Walden,Brian Fitzpatrick,Scott Perry,Lloyd Smucker,Tom Marino,Fred Keller,John Joyce,Guy Reschenthaler,Glenn Thompson,Mike Kelly,Daniel Meuser,Jenniffer González-Colón,Joe Wilson,Jeffrey Duncan,William Timmons,Ralph Norman,Tom Rice,Dusty Johnson,Phil Roe,Tim Burchett,Chuck Fleischmann,Scott DesJarlais,John Rose,Mark Green,David Kustoff,Louie Gohmert,Michael McCaul,K. Michael Conaway,Kay Granger,William M. Thornberry,Randy Weber,Bill Flores,Jodey Arrington,Dan Crenshaw,Chip Roy,Pete Olson,Will Hurd,Kenny Marchant,Roger Williams,Michael C. Burgess,Michael Cloud,Van Taylor,John Carter,Brian Babin,John Ratcliffe,Lance Gooden,Ron Wright,Kevin Brady,Rob Bishop,Chris Stewart,John Curtis,Robert J. Wittman,Denver Riggleman,Ben Cline,Morgan Griffith,Jaime Herrera Beutler,Dan Newhouse,Cathy McMorris Rodgers,Bryan Steil,F. James Sensenbrenner,Glenn Grothman,Sean Duffy,Mike Gallagher,David McKinley,Alex Mooney,Carol Miller,Liz Cheney
congress,chamber,session,roll_call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,House,1,1,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,,Present,Present,Present,Present,,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,Present,Present,Present,Present,Present,,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present
