congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
105,Senate,1,11,"{'bill_id': 'sres55-105', 'number': 'S.RES.55', 'sponsor_id': 'S000709', 'api_uri': 'https://api.propublica.org/congress/v1/105/bills/sres55.json', 'title': 'A resolution expressing the sense of the Senate regarding the need to address immediately the decline in milk prices.', 'latest_action': 'Resolution agreed to in Senate without amendment and with a preamble by Yea-Nay Vote. 83-15. Record Vote No: 11.'}",1997-02-13,"{'yes': 42, 'no': 1, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",s.res.55; A resolution expressing the sense of the Senate regarding the need to address immediately the decline in milk prices.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Resolution,,"{'yes': 41, 'no': 14, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00011.xml,,,15:11:00,"{'yes': 83, 'no': 15, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00011,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/11.json
105,Senate,1,12,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-24,"{'yes': 10, 'no': 34, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",motion to table byrd amdt no 6; To strike the reliance on estimates and receipts.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00012.xml,,,17:29:00,"{'yes': 61, 'no': 34, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00012,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/12.json
105,Senate,1,13,"{'bill_id': 'hjres36-105', 'number': 'H.J.RES.36', 'sponsor_id': 'A000217', 'api_uri': 'https://api.propublica.org/congress/v1/105/bills/hjres36.json', 'title': 'Approving the Presidential finding that the limitation on obligations imposed by section 518A(a) of the Foreign Operations Export Financing, and Related Programs Appropriations Act of 1997, is having a negative impact on the proper functioning of the population planning program.', 'latest_action': 'Became Public Law No: 105-3.'}",1997-02-25,"{'yes': 42, 'no': 2, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","h.j.res.36; A joint resolution approving the Presidential finding that the limitation on obligations imposed by section 518A(a) of the Foreign Operations Export Financing, and Related Programs Appropriations Act of 1997, is having a negative impact on the",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Joint Resolution,,"{'yes': 11, 'no': 44, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00013.xml,,,14:15:00,"{'yes': 53, 'no': 46, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00013,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/13.json
105,Senate,1,14,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-25,"{'yes': 2, 'no': 42, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",motion to table reid amendment no. 8; To require that the outlay and receipt totals of the Federal Old-Age and Survivors Insurance and the Federal Disability Insurance Trust Funds not be included as a part of the budget totals.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 53, 'no': 2, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00014.xml,,,18:00:00,"{'yes': 55, 'no': 44, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00014,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/14.json
105,Senate,1,15,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-26,"{'yes': 12, 'no': 33, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",motion to table feinstein amdt no 11; In the nature of a substitute.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00015.xml,,,11:01:00,"{'yes': 67, 'no': 33, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00015,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/15.json
105,Senate,1,16,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-26,"{'yes': 37, 'no': 8, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",torricelli amdt no. 15; To permit limited waiver during economic emergencies and allow a capital budget.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 0, 'no': 55, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00016.xml,,,14:28:00,"{'yes': 37, 'no': 63, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00016,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/16.json
105,Senate,1,17,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-26,"{'yes': 6, 'no': 39, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",motion to table dorgan amdt no 17; To propose a substitute amendment.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 53, 'no': 2, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00017.xml,,,17:02:00,"{'yes': 59, 'no': 41, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00017,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/17.json
105,Senate,1,18,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-26,"{'yes': 5, 'no': 40, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}","motion to table boxer amdt no 16; To provide Federal assistance to supplement State and local efforts to alleviate the damage, loss, hardship and suffering caused by disasters or emergencies by exempting spending that is designated emergency requirements ",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00018.xml,,,17:52:00,"{'yes': 60, 'no': 40, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00018,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/18.json
105,Senate,1,19,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-27,"{'yes': 4, 'no': 39, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",motion to table graham amendment no. 7; To strike the limitation on debt held by the public.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00019.xml,,,12:35:00,"{'yes': 59, 'no': 39, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00019,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/19.json
105,Senate,1,20,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-27,"{'yes': 6, 'no': 39, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}","motion to table kennedy amendment no. 10; To provide that only Congress shall have authority to enforce the provisions of the balanced budget constitutional amendment, unless Congress passes legislation specifically granting enforcement authority to the P",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00020.xml,,,16:28:00,"{'yes': 61, 'no': 39, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00020,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/20.json
105,Senate,1,21,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-27,"{'yes': 14, 'no': 31, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",motion to table feingold amendment no. 13; To require approval of the amendment in 3 years.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00021.xml,,,16:54:00,"{'yes': 69, 'no': 31, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00021,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/21.json
105,Senate,1,22,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-27,"{'yes': 5, 'no': 40, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",motion to table feingold amendment no. 14; To permit the use of an accumulated surplus to balance the budget during any fiscal year.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00022.xml,,,17:09:00,"{'yes': 60, 'no': 40, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00022,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/22.json
105,Senate,1,23,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-02-27,"{'yes': 11, 'no': 34, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",motion to table the bumpers motion to refer; A joint resolution proposing an amendment to the Constitution of the United States to require a balanced budget.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00023.xml,,,18:10:00,"{'yes': 65, 'no': 34, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00023,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/23.json
105,Senate,1,24,"{'bill_id': 's.j.res.1-105', 'number': 'S.J.Res..1', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-03-04,"{'yes': 11, 'no': 34, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",s.j.res.1; A joint resolution proposing an amendment to the Constitution of the United States to require a balanced budget.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Joint Resolution,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00024.xml,,,17:14:00,"{'yes': 66, 'no': 34, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00024,2/3,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/24.json
105,Senate,1,25,"{'bill_id': 's.j.res.5-105', 'number': 'S.J.Res..5', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-03-05,"{'yes': 36, 'no': 9, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",motion to table hollings amendment no. 19; To require Congressional approval before any international trade agreement that has the effect of amending or repealing statutory law of the United States law can be implemented in the United States.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 48, 'no': 7, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00025.xml,,,17:23:00,"{'yes': 84, 'no': 16, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00025,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/25.json
105,Senate,1,26,"{'bill_id': 'sjres5-105', 'number': 'S.J.RES.5', 'sponsor_id': 'R000460', 'api_uri': 'https://api.propublica.org/congress/v1/105/bills/sjres5.json', 'title': 'A joint resolution waiving certain provisions of the Trade Act of 1974 relating to the appointment of the United States Trade Representative.', 'latest_action': 'Became Public Law No: 105-5.'}",1997-03-05,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",s.j.res.5; A joint resolution waiving certain provisions of the Trade Act of 1974 relating to the appointment of the United States Trade Representative.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Joint Resolution,,"{'yes': 53, 'no': 2, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00026.xml,,,17:48:00,"{'yes': 98, 'no': 2, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00026,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/26.json
105,Senate,1,27,"{'bill_id': '-105', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-03-05,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",nomination of charlene barshefsky to be U.S. trade representative,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 54, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00027.xml,,,18:07:00,"{'yes': 99, 'no': 1, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00027,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/27.json
105,Senate,1,28,"{'bill_id': 's.res.39-105', 'number': 'S.Res..39', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",1997-03-11,"{'yes': 44, 'no': 0, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",lott amendment no. 23; Of a clarifying nature.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00028.xml,,,15:56:00,"{'yes': 99, 'no': 0, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00028,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/28.json
105,Senate,1,29,"{'bill_id': 'sres39-105', 'number': 'S.RES.39', 'sponsor_id': 'T000457', 'api_uri': 'https://api.propublica.org/congress/v1/105/bills/sres39.json', 'title': 'An original resolution authorizing expenditures by the Committee on Governmental Affairs.', 'latest_action': 'Resolution agreed to in Senate with an amendment by Yea-Nay Vote. 99-0. Record Vote No: 29.'}",1997-03-11,"{'yes': 44, 'no': 0, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",s.res.39 as amended; An original resolution authorizing expenditures by the Committee on Governmental Affairs.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Resolution,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1051/vote_105_1_00029.xml,,,18:29:00,"{'yes': 99, 'no': 0, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=1&vote=00029,1/2,https://api.propublica.org/congress/v1/105/senate/sessions/1/votes/29.json
