congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
111,Senate,2,1,{},2010-01-20,"{'yes': 57, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Beverly Baldwin Martin, of Georgia, to be United States Circuit Judge for the Eleventh Circuit",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 38, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Nomination Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00001.xml,,,12:01:00,"{'yes': 97, 'no': 0, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00001,1/2,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/1.json
111,Senate,2,2,"{'bill_id': 'hjres45-111', 'number': 'H.J.RES.45', 'sponsor_id': '', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres45.json', 'title': 'Increasing the statutory limit on the public debt.', 'latest_action': 'Became Public Law No: 111-139'}",2010-01-21,"{'yes': 13, 'no': 43, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}","To terminate authority under the Troubled Asset Relief Program, and for other purposes.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 40, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00002.xml,,,15:16:00,"{'yes': 53, 'no': 45, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00002,3/5,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/2.json
111,Senate,2,3,{},2010-01-25,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}","Rosanna Malouf Peterson, of Washington, to be United States District Judge for the Eastern District of Washington",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 33, 'no': 0, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Nomination Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00003.xml,,,18:06:00,"{'yes': 89, 'no': 0, 'present': 0, 'not_voting': 11}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00003,1/2,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/3.json
111,Senate,2,4,"{'bill_id': 'hjres45-111', 'number': 'H.J.RES.45', 'sponsor_id': '', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres45.json', 'title': 'Increasing the statutory limit on the public debt.', 'latest_action': 'Became Public Law No: 111-139'}",2010-01-26,"{'yes': 56, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",To protect Social Security.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 39, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Amendment Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00004.xml,,,11:30:00,"{'yes': 97, 'no': 0, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00004,3/5,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/4.json
111,Senate,2,5,"{'bill_id': 'hjres45-111', 'number': 'H.J.RES.45', 'sponsor_id': '', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres45.json', 'title': 'Increasing the statutory limit on the public debt.', 'latest_action': 'Became Public Law No: 111-139'}",2010-01-26,"{'yes': 36, 'no': 22, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","To establish a Bipartisan Task Force for Responsible Fiscal Action, to assure the long-term fiscal stability and economic security of the Federal Government of the United States, and to expand future prosperity and growth for all Americans.",,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 16, 'no': 23, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00005.xml,,,12:00:00,"{'yes': 53, 'no': 46, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00005,3/5,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/5.json
111,Senate,2,6,"{'bill_id': 'hjres45-111', 'number': 'H.J.RES.45', 'sponsor_id': '', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres45.json', 'title': 'Increasing the statutory limit on the public debt.', 'latest_action': 'Became Public Law No: 111-139'}",2010-01-26,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}","To rescind $120 billion in Federal spending by consolidating duplicative government programs, cutting wasteful Washington spending, and returning billions of dollars of unspent money.",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 38, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Amendment Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00006.xml,,,19:22:00,"{'yes': 94, 'no': 0, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00006,3/5,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/6.json
111,Senate,2,7,"{'bill_id': 'hjres45-111', 'number': 'H.J.RES.45', 'sponsor_id': '', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres45.json', 'title': 'Increasing the statutory limit on the public debt.', 'latest_action': 'Became Public Law No: 111-139'}",2010-01-26,"{'yes': 9, 'no': 45, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}","To rescind $120 billion in Federal spending by consolidating duplicative government programs, cutting wasteful Washington spending, and returning billions of dollars of unspent money.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 37, 'no': 1, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00007.xml,,,19:50:00,"{'yes': 46, 'no': 48, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00007,3/5,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/7.json
111,Senate,2,8,"{'bill_id': 'hjres45-111', 'number': 'H.J.RES.45', 'sponsor_id': '', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres45.json', 'title': 'Increasing the statutory limit on the public debt.', 'latest_action': 'Became Public Law No: 111-139'}",2010-01-26,"{'yes': 2, 'no': 52, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}","To rescind $120 billion in Federal spending by consolidating duplicative government programs, cutting wasteful Washington spending, and returning billions of dollars of unspent money.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 31, 'no': 7, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00008.xml,,,20:12:00,"{'yes': 33, 'no': 61, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00008,3/5,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/8.json
111,Senate,2,9,"{'bill_id': 'hjres45-111', 'number': 'H.J.RES.45', 'sponsor_id': '', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres45.json', 'title': 'Increasing the statutory limit on the public debt.', 'latest_action': 'Became Public Law No: 111-139'}",2010-01-26,"{'yes': 2, 'no': 52, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}","To rescind $120 billion in Federal spending by consolidating duplicative government programs, cutting wasteful Washington spending, and returning billions of dollars of unspent money.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 35, 'no': 3, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00009.xml,,,20:31:00,"{'yes': 37, 'no': 57, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00009,3/5,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/9.json
111,Senate,2,10,"{'bill_id': 'hjres45-111', 'number': 'H.J.RES.45', 'sponsor_id': '', 'api_uri': 'https://api.propublica.org/congress/v1/111/bills/hjres45.json', 'title': 'Increasing the statutory limit on the public debt.', 'latest_action': 'Became Public Law No: 111-139'}",2010-01-28,"{'yes': 13, 'no': 45, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",To establish a Commission on Congressional Budgetary Accountability and Review of Federal Agencies.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 37, 'no': 3, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1112/vote_111_2_00010.xml,,,10:44:00,"{'yes': 51, 'no': 49, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=2&vote=00010,3/5,https://api.propublica.org/congress/v1/111/senate/sessions/2/votes/10.json
