party,,,,R,D,R,D,R,R,R,R,R,R,R,R,R,D,R,D,D,D,R,D,R,R,D,R,R,R,R,R,D,D,D,R,D,D,R,R,R,R,R,D,D,R,R,R,R,R,D,D,R,R,D,D,D,D,R,R,D,D,D,R,R,D,D,D,D,D,D,D,R,D,R,R,R,R,R,R,D,R,D,D,D,R,D,R,R,D,D,D,R,D,R,R,R,D,D,R,D,D,D,D,D,D,R,R,R,D,R,D,R,D,D,R,D,R,R,R,R,D,R,D,D,D,R,D,D,R,R,R,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R,R,D,D,R,R,D,R,R,R,R,R,D,D,R,D,R,R,D,D,R,R,R,R,D,D,R,R,R,R,D,R,D,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R,D,R,R,D,R,R,R,R,D,R,D,D,R,R,D,D,D,D,D,D,R,R,R,R,D,D,R,R,R,R,R,R,D,D,D,R,D,D,D,D,D,R,D,D,R,D,D,R,R,R,D,D,R,R,D,D,D,R,D,D,R,R,R,R,R,D,R,R,R,D,D,D,R,R,R,D,R,R,R,D,D,R,R,R,R,D,D,R,D,D,D,D,R,R,D,D,R,R,D,D,R,R,D,R,D,D,R,D,R,D,D,R,D,D,D,R,D,R,R,D,R,D,D,D,R,R,R,R,D,R,D,R,R,R,R,R,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,D,D,R,D,R,D,D,D,D,R,D,R,D,R,D,R,D,D,D,R,R,R,D,D,D,R,R,R,R,D,R,D,D,R,R,R,D,D,D,R,R,D,D,R,R,R,R,D,D,D,R,D,R,R,R,D,D,D,D,D,R,R,R,R,R,R,D,D,D,D,R,R,D,R,R,R,D,R,R,R,R,D,R,R,R,R,R,R,D,R,R,R,R,D,D,D,D
state,,,,LA,NC,AL,CA,GA,MI,NV,TX,TX,NE,IN,PA,KY,CA,TX,CA,OH,CA,MI,VA,AZ,FL,GA,MI,UT,TN,TN,IA,OR,DE,OR,IL,PA,PA,TX,VA,OK,AL,IN,MD,CA,FL,CO,IN,NC,TX,IL,NC,AL,CA,MA,CA,CA,IN,GA,TX,PA,FL,TX,OH,WY,CA,RI,MA,NY,MO,MO,SC,CO,TN,OK,GA,NY,KY,VA,TX,VA,CA,TN,CA,CA,PA,CT,ND,AR,FL,NY,TX,TX,MD,FL,UT,OH,CA,IL,IL,OR,CO,MD,CT,WA,FL,CA,PA,FL,CA,TN,FL,FL,MI,TX,NY,PA,WI,SC,TN,FL,MN,MN,NY,CA,NY,KS,CT,PA,TX,NY,GA,PA,TN,TX,NE,IL,NC,FL,NJ,OH,HI,FL,WI,AZ,CA,VA,MT,OH,TX,CA,TX,VA,AZ,NJ,SC,TX,GA,LA,MO,TX,TX,VA,AZ,WI,KY,IL,HI,GA,MS,MD,MO,FL,WA,TX,WA,GA,LA,NY,AR,CT,NC,IN,MD,NC,CA,MI,IL,CA,TX,CA,TX,WA,NY,KS,WV,GA,LA,OH,TX,TX,NC,OH,OH,OH,NY,MA,IL,MS,PA,MA,CA,NV,MI,WA,WI,IA,NY,IL,CA,IL,NH,TN,ID,IL,CA,CO,NJ,RI,WA,CT,OH,MI,FL,CA,MI,GA,MN,CA,IL,NJ,IA,CA,MO,GA,UT,CA,NY,OK,MO,NM,NM,MA,NJ,NY,NY,TX,PA,KS,KY,FL,CA,CA,TX,CA,MN,VA,MA,NC,WV,WA,CA,AZ,NC,PA,NY,NY,IN,MI,MI,WV,WI,MA,OK,FL,NY,CA,MA,WA,SD,MN,NJ,SC,CA,AZ,TX,TX,MS,NJ,AL,CA,NJ,MN,NJ,NM,CA,CO,PA,CA,MN,ME,NC,WI,TX,ME,CO,FL,NC,IL,MD,TX,NY,WA,OH,NY,SC,LA,AL,TN,AL,KY,CA,IN,FL,FL,FL,NV,IL,FL,PA,NC,CA,CA,CA,MD,IL,OK,FL,OH,CA,SC,MD,LA,IL,CA,IL,OR,AZ,VA,GA,GA,WI,NY,TX,AL,NH,CA,IL,PA,ID,AZ,NJ,NY,MO,NE,NJ,TX,WA,PA,FL,CA,NY,UT,OH,NY,CA,CA,VA,NY,CA,MS,PA,TX,OH,CO,NV,NY,CA,MI,MA,OH,MI,CA,CA,TX,TX,NY,IN,MO,MI,OR,NC,IN,CA,MN,FL,CA,NJ,TX,FL,VT,OH,AR,TX,FL,SC,VA,AR,GA,KY,KS,FL,AK,IA,NY,WI,PA,AZ,TX,OH,OK,NY,PA,PA,MI
district,,,,5,12,4,31,12,3,2,19,36,2,3,11,6,44,6,37,3,7,1,8,5,12,2,8,1,6,7,1,3,1,1,12,13,1,8,7,1,5,5,4,26,16,4,8,13,26,17,1,1,42,7,24,29,7,1,31,17,14,20,1,1,27,1,5,9,1,5,6,6,9,4,9,27,1,10,11,11,8,5,46,16,6,2,1,1,13,14,28,7,7,26,3,8,53,7,13,4,1,6,3,1,10,10,15,6,11,4,22,25,12,35,11,14,7,3,2,2,5,6,16,18,13,4,5,2,27,19,3,8,3,17,1,11,5,21,11,11,2,1,8,7,3,5,0,7,1,34,15,6,4,5,4,12,14,6,6,9,29,9,3,6,2,4,1,6,3,1,4,20,10,5,3,10,3,26,2,4,2,9,5,8,2,2,14,50,23,49,18,7,8,2,3,4,4,6,30,3,3,4,14,9,24,9,2,1,3,4,17,4,5,6,3,4,2,16,25,8,2,8,1,18,1,5,7,2,2,1,5,14,5,13,9,5,2,33,3,2,2,19,7,11,4,47,17,3,3,1,3,8,3,12,18,24,10,1,4,18,6,23,10,4,4,4,2,10,1,5,9,2,11,7,5,6,6,10,4,2,4,6,2,7,10,32,1,4,1,8,1,5,22,1,16,22,4,6,6,20,9,3,10,2,12,7,4,52,7,1,9,2,2,2,2,8,4,5,8,4,23,8,16,4,7,2,2,1,3,5,48,4,19,17,27,3,6,15,12,7,40,39,36,2,1,5,4,13,38,1,3,1,9,28,10,5,6,3,8,13,5,15,32,7,1,30,15,9,2,9,8,25,8,3,4,21,9,16,9,14,21,2,15,3,15,41,2,22,5,2,5,13,12,3,1,20,35,11,3,10,6,21,51,33,34,7,1,2,7,2,6,2,45,1,23,43,12,14,11,1,2,4,25,24,2,1,3,7,3,3,3,1,3,1,1,18,8,27,12,1,25,7,15,13
dw_nominate,,,,0.508,-0.469,0.361,-0.285,0.611,0.648,0.375,0.549,0.693,0.432,0.653,0.278,0.488,-0.508,0.528,-0.586,-0.428,-0.228,0.427,-0.388,0.904,0.404,-0.281,0.451,0.53,0.58,0.615,0.527,-0.427,-0.324,-0.392,0.259,-0.397,-0.484,0.518,0.829,0.689,0.606,0.376,-0.342,-0.284,0.358,0.773,0.389,0.709,0.569,-0.235,-0.403,0.544,0.348,-0.58,-0.297,-0.38,-0.429,0.569,0.466,-0.37,-0.439,-0.394,0.584,0.517,-0.488,-0.39,-0.49,-0.616,-0.48,-0.453,-0.464,0.492,-0.4,0.335,0.622,0.365,0.596,0.276,0.59,-0.309,0.39,-0.161,-0.275,-0.188,0.217,-0.344,0.391,0.381,-0.21,-0.412,-0.225,0.503,-0.438,0.211,0.55,0.795,-0.343,-0.486,0.296,-0.429,-0.432,-0.276,-0.416,-0.279,-0.346,0.306,0.244,0.663,-0.532,0.593,-0.4,0.276,-0.409,-0.402,0.227,-0.33,0.508,0.742,0.604,0.501,-0.537,0.434,-0.408,-0.381,-0.623,0.549,-0.315,-0.451,0.548,0.234,0.522,0.215,0.471,0.604,0.299,-0.225,0.642,-0.403,0.292,-0.583,-0.28,0.748,0.566,-0.452,-0.309,0.931,0.423,0.46,0.606,-0.611,-0.363,0.496,0.629,-0.135,0.655,0.392,0.741,0.502,0.432,-0.438,-0.324,0.545,-0.599,0.612,0.413,-0.487,-0.37,0.493,0.384,0.611,0.495,-0.564,-0.312,0.703,0.379,0.745,0.531,-0.346,0.475,-0.241,0.654,0.467,-0.38,0.678,-0.428,0.632,0.49,0.514,0.374,0.506,-0.459,-0.702,-0.487,0.523,0.315,-0.469,0.575,0.428,-0.486,0.61,0.244,0.71,0.253,-0.349,0.209,-0.329,-0.462,0.573,0.319,-0.422,-0.613,-0.397,-0.394,-0.308,-0.263,0.616,0.26,0.27,0.397,-0.313,-0.252,0.541,0.735,0.449,0.551,0.689,0.329,-0.377,-0.364,-0.398,0.52,-0.443,-0.254,-0.683,-0.379,-0.59,0.506,-0.361,-0.232,0.211,-0.276,-0.402,0.551,0.668,0.542,-0.449,-0.389,0.363,0.446,-0.313,-0.368,-0.351,0.206,-0.387,-0.235,0.6,0.351,0.494,0.663,0.333,-0.435,0.462,0.449,0.753,-0.417,-0.393,-0.539,0.577,0.287,0.43,-0.26,0.346,0.62,0.22,-0.413,-0.381,0.563,0.429,0.397,0.581,-0.53,-0.302,0.506,-0.152,-0.509,-0.448,-0.417,0.363,0.398,-0.372,-0.426,0.693,0.447,-0.167,-0.304,0.539,0.492,-0.404,0.779,-0.307,-0.367,0.402,-0.517,0.472,-0.49,-0.281,0.665,-0.177,-0.148,-0.421,0.561,-0.545,0.594,0.36,-0.278,0.513,-0.343,-0.32,-0.552,0.742,0.294,0.224,0.387,-0.29,0.578,-0.478,0.367,0.493,0.338,0.333,0.626,0.602,0.566,0.458,0.244,-0.244,0.429,0.531,0.498,0.609,-0.471,0.657,-0.238,-0.295,-0.478,0.473,0.346,-0.403,-0.508,0.686,-0.469,0.56,-0.607,-0.348,-0.164,-0.193,0.632,-0.451,0.57,-0.301,0.647,-0.491,0.585,-0.39,-0.315,-0.341,0.371,0.374,0.293,-0.107,-0.405,-0.465,0.618,0.51,0.161,0.425,-0.284,0.397,-0.382,-0.383,0.218,0.521,0.299,-0.2,-0.364,-0.465,0.456,0.275,-0.396,-0.516,0.307,0.527,0.386,0.453,-0.301,-0.422,-0.359,0.369,-0.396,0.266,0.339,0.253,-0.397,-0.405,-0.311,-0.547,-0.402,0.476,0.528,0.339,0.615,0.445,0.433,-0.275,-0.422,-0.655,-0.644,0.697,0.484,-0.407,0.579,0.547,0.605,-0.474,0.545,0.425,0.347,0.643,-0.378,0.558,0.698,0.279,0.442,0.362,0.556,-0.09,0.718,nan,nan,nan,nan,nan,nan,nan
member_id,,,,A000374,A000370,A000055,A000371,A000372,A000367,A000369,A000375,B001291,B001298,B001299,B001269,B001282,B001300,B000213,B001270,B001281,B001287,B001301,B001292,B001302,B001257,B000490,B001293,B001250,B001273,B001243,B001294,B000574,B001303,B001278,B001295,B001296,B001227,B000755,B001290,B001283,B001274,B001284,B001304,B001285,B001260,B001297,B001275,B001305,B001248,B001286,B001251,B001289,C000059,C001037,C001112,C001097,C001072,C001103,C001051,C001090,C001066,C001091,C000266,C001109,C001080,C001084,C001101,C001067,C001049,C001061,C000537,C001077,C001068,C001053,C001093,C001092,C001108,C001105,C001062,C001078,C001094,C000754,C001110,C001059,C001106,C001069,C001096,C001087,C001111,C001038,C001063,C001048,C000984,C001107,C001114,D000626,D000598,D000096,D000619,D000191,D000197,D000620,D000216,D000617,D000627,D000612,D000604,D000621,D000623,D000616,D000610,D000600,D000624,D000399,D000625,D000482,D000614,D000615,D000533,D000628,E000288,E000294,E000179,E000215,E000297,E000298,E000293,E000296,F000460,F000464,F000465,F000466,F000459,F000461,F000449,F000454,F000450,F000462,F000372,F000455,G000571,G000578,G000579,G000574,G000559,G000580,G000584,G000563,G000552,G000585,G000581,G000289,G000565,G000583,G000566,G000377,G000560,G000577,G000546,G000553,G000410,G000568,G000551,G000576,G000558,G000535,H001050,H001078,H001045,H001052,H001053,H000324,H001064,H001036,H001056,H001071,H001077,H001038,H001072,H001047,H001065,H001074,H000874,H001067,H001068,H001058,H001059,H001048,H001073,I000056,J000032,J000298,J000294,J000290,J000297,J000288,J000299,J000292,J000126,J000174,J000255,J000289,J000295,K000009,K000386,K000375,K000385,K000388,K000376,K000379,K000389,K000390,K000380,K000381,K000188,K000362,K000210,K000378,K000387,K000391,K000382,K000392,L000573,L000585,L000578,L000564,L000567,L000559,L000560,L000557,L000566,L000581,L000586,L000551,L000263,L000287,L000587,L000582,L000563,L000554,L000565,L000397,L000576,L000583,L000584,L000579,L000480,L000491,L000569,L000580,L000570,L000562,M001193,M000087,M001185,M001158,M001179,M001198,M001184,M001199,M001163,M001165,M001157,M001177,M001143,M001200,M000312,M001156,M001180,M001159,M001166,M001197,M001187,M001181,M001137,M001188,M001189,M001201,M001194,M001195,M001160,M001196,M001190,M001202,N000002,N000179,N000015,N000189,N000184,N000127,N000188,N000190,N000181,O000171,O000170,O000168,P000601,P000034,P000609,P000613,P000096,P000594,P000604,P000588,P000197,P000593,P000605,P000608,P000258,P000597,P000606,P000607,P000592,P000611,P000598,P000599,P000523,Q000023,R000606,R000601,R000585,R000578,R000586,R000602,R000597,R000588,R000591,R000582,R000575,R000395,R000409,R000592,R000607,R000583,R000435,R000608,R000580,R000593,R000598,R000603,R000486,R000487,R000599,R000576,R000515,R000604,R000609,R000577,S001156,S000051,S001168,S001176,S001145,S001150,S001190,S001180,S001183,S000185,S001189,S001157,S000244,S000248,S000250,S001185,S001170,S000344,S000364,S001154,S001148,S001191,S001165,S000480,S001195,S001172,S000522,S000583,S000510,S001199,S001200,S001175,S001196,S001192,S001187,S001201,S001193,T000472,T000477,T000478,T000460,T000193,T000467,T000238,T000462,T000470,T000468,T000469,T000474,T000475,T000465,T000463,U000031,V000129,V000130,V000131,V000132,V000081,V000108,W000812,W000798,W000791,W000819,W000813,W000820,W000799,W000797,W000187,W000822,W000814,W000806,W000800,W000815,W000821,W000816,W000808,W000795,W000804,W000809,W000810,Y000062,Y000063,Y000065,Y000033,Y000066,Z000017,R000570,L000588,L000589,C001115,B001306,H001082,M001206,S001205,W000826,J000303
name,,,,Ralph Abraham,Alma Adams,Robert B. Aderholt,Pete Aguilar,Rick Allen,Justin Amash,Mark Amodei,Jodey Arrington,Brian Babin,Don Bacon,Jim Banks,Lou Barletta,Andy Barr,Nanette Barragán,Joe L. Barton,Karen Bass,Joyce Beatty,Ami Bera,Jack Bergman,Donald Beyer,Andy Biggs,Gus Bilirakis,Sanford D. Bishop Jr.,Mike Bishop,Rob Bishop,Diane Black,Marsha Blackburn,Rod Blum,Earl Blumenauer,Lisa Blunt Rochester,Suzanne Bonamici,Mike Bost,Brendan Boyle,Robert A. Brady,Kevin Brady,David A. Brat,Jim Bridenstine,Mo Brooks,Susan Brooks,Anthony Brown,Julia Brownley,Vern Buchanan,Ken Buck,Larry Bucshon,Ted Budd,Michael C. Burgess,Cheri Bustos,G. K. Butterfield,Bradley Byrne,Ken Calvert,Michael E. Capuano,Salud Carbajal,Tony Cárdenas,André Carson,Buddy Carter,John Carter,Matt Cartwright,Kathy Castor,Joaquín Castro,Steven J. Chabot,Liz Cheney,Judy Chu,David Cicilline,Katherine Clark,Yvette D. Clarke,William Lacy Clay,Emanuel Cleaver II,James E. Clyburn,Mike Coffman,Steve Cohen,Tom Cole,Doug Collins,Chris Collins,James Comer,Barbara Comstock,K. Michael Conaway,Gerald E. Connolly,Paul Cook,Jim Cooper,J. Luis Correa,Jim Costa,Ryan Costello,Joe Courtney,Kevin Cramer,Rick Crawford,Charlie Crist,Joseph Crowley,Henry Cuellar,John Culberson,Elijah E. Cummings,Carlos Curbelo,John Curtis,Warren Davidson,Susan A. Davis,Danny K. Davis,Rodney Davis,Peter A. DeFazio,Diana DeGette,John Delaney,Rosa DeLauro,Suzan K. DelBene,Val Demings,Jeffrey Denham,Charlie Dent,Ron DeSantis,Mark DeSaulnier,Scott DesJarlais,Ted Deutch,Mario Diaz-Balart,Debbie Dingell,Lloyd Doggett,Daniel M. Donovan,Mike Doyle,Sean Duffy,Jeffrey Duncan,John J. Duncan Jr.,Neal Dunn,Keith Ellison,Tom Emmer,Eliot L. Engel,Anna G. Eshoo,Adriano Espaillat,Ron Estes,Elizabeth Esty,Dwight Evans,Blake Farenthold,John Faso,A. Drew Ferguson,Brian Fitzpatrick,Chuck Fleischmann,Bill Flores,Jeff Fortenberry,Bill Foster,Virginia Foxx,Lois Frankel,Rodney Frelinghuysen,Marcia L. Fudge,Tulsi Gabbard,Matt Gaetz,Mike Gallagher,Ruben Gallego,John Garamendi,Thomas Garrett,Greg Gianforte,Bob Gibbs,Louie Gohmert,Jimmy Gomez,Vicente Gonzalez,Robert W. Goodlatte,Paul Gosar,Josh Gottheimer,Trey Gowdy,Kay Granger,Tom Graves,Garret Graves,Sam Graves,Al Green,Gene Green,Morgan Griffith,Raúl M. Grijalva,Glenn Grothman,Brett Guthrie,Luis V. Gutiérrez,Colleen Hanabusa,Karen Handel,Gregg Harper,Andy Harris,Vicky Hartzler,Alcee L. Hastings,Denny Heck,Jeb Hensarling,Jaime Herrera Beutler,Jody Hice,Clay Higgins,Brian Higgins,French Hill,Jim Himes,George Holding,Trey Hollingsworth,Steny H. Hoyer,Richard Hudson,Jared Huffman,Bill Huizenga,Randy Hultgren,Duncan D. Hunter,Will Hurd,Darrell Issa,Sheila Jackson Lee,Pramila Jayapal,Hakeem Jeffries,Lynn Jenkins,Evan Jenkins,Hank Johnson,Mike Johnson,Bill Johnson,Eddie Bernice Johnson,Sam Johnson,Walter B. Jones,Jim Jordan,Dave Joyce,Marcy Kaptur,John Katko,Bill Keating,Robin Kelly,Trent Kelly,Mike Kelly,Joseph P. Kennedy III,Ro Khanna,Ruben Kihuen,Dan Kildee,Derek Kilmer,Ron Kind,Steve King,Peter T. King,Adam Kinzinger,Steve Knight,Raja Krishnamoorthi,Ann McLane Kuster,David Kustoff,Raúl Labrador,Darin M. LaHood,Doug LaMalfa,Doug Lamborn,Leonard Lance,Jim Langevin,Rick Larsen,John B. Larson,Robert E. Latta,Brenda Lawrence,Al Lawson,Barbara Lee,Sander M. Levin,John Lewis,Jason Lewis,Ted Lieu,Daniel Lipinski,Frank A. LoBiondo,Dave Loebsack,Zoe Lofgren,Billy Long,Barry Loudermilk,Mia Love,Alan Lowenthal,Nita M. Lowey,Frank D. Lucas,Blaine Luetkemeyer,Michelle Lujan Grisham,Ben Ray Luján,Stephen F. Lynch,Tom MacArthur,Carolyn B. Maloney,Sean Patrick Maloney,Kenny Marchant,Tom Marino,Roger Marshall,Thomas Massie,Brian Mast,Doris Matsui,Kevin McCarthy,Michael McCaul,Tom McClintock,Betty McCollum,A. Donald McEachin,Jim McGovern,Patrick T. McHenry,David McKinley,Cathy McMorris Rodgers,Jerry McNerney,Martha McSally,Mark Meadows,Pat Meehan,Gregory W. Meeks,Grace Meng,Luke Messer,Paul Mitchell,John Moolenaar,Alex Mooney,Gwen Moore,Seth Moulton,Markwayne Mullin,Stephanie Murphy,Jerrold Nadler,Grace F. Napolitano,Richard E. Neal,Dan Newhouse,Kristi Noem,Rick Nolan,Donald W. Norcross,Ralph Norman,Devin Nunes,Tom O'Halleran,Beto O'Rourke,Pete Olson,Steven Palazzo,Frank Pallone,Gary Palmer,Jimmy Panetta,Bill Pascrell Jr.,Erik Paulsen,Donald M. Payne Jr.,Steve Pearce,Nancy Pelosi,Ed Perlmutter,Scott Perry,Scott Peters,Collin C. Peterson,Chellie Pingree,Robert Pittenger,Mark Pocan,Ted Poe,Bruce Poliquin,Jared Polis,Bill Posey,David E. Price,Mike Quigley,Jamie Raskin,John Ratcliffe,Tom Reed,Dave Reichert,Jim Renacci,Kathleen Rice,Tom Rice,Cedric Richmond,Martha Roby,Phil Roe,Mike D. Rogers,Harold Rogers,Dana Rohrabacher,Todd Rokita,Francis Rooney,Tom Rooney,Ileana Ros-Lehtinen,Jacky Rosen,Peter Roskam,Dennis Ross,Keith Rothfus,David Rouzer,Lucille Roybal-Allard,Edward Royce,Raul Ruiz,C.A. Dutch Ruppersberger,Bobby L. Rush,Steve Russell,John Rutherford,Tim Ryan,Linda T. Sánchez,Mark Sanford,John Sarbanes,Steve Scalise,Jan Schakowsky,Adam B. Schiff,Brad Schneider,Kurt Schrader,David Schweikert,Robert C. Scott,Austin Scott,David Scott,F. James Sensenbrenner,José E. Serrano,Pete Sessions,Terri Sewell,Carol Shea-Porter,Brad Sherman,John Shimkus,Bill Shuster,Mike Simpson,Kyrsten Sinema,Albio Sires,Louise M. Slaughter,Jason Smith,Adrian Smith,Christopher H. Smith,Lamar Smith,Adam Smith,Lloyd Smucker,Darren Soto,Jackie Speier,Elise Stefanik,Chris Stewart,Steve Stivers,Thomas Suozzi,Eric Swalwell,Mark Takano,Scott Taylor,Claudia Tenney,Mike Thompson,Bennie Thompson,Glenn Thompson,William M. Thornberry,Pat Tiberi,Scott Tipton,Dina Titus,Paul Tonko,Norma Torres,Dave Trott,Niki Tsongas,Michael R. Turner,Fred Upton,David Valadao,Juan Vargas,Marc Veasey,Filemon Vela,Nydia M. Velázquez,Peter J. Visclosky,Ann Wagner,Tim Walberg,Greg Walden,Mark Walker,Jackie Walorski,Mimi Walters,Tim Walz,Debbie Wasserman Schultz,Maxine Waters,Bonnie Watson Coleman,Randy Weber,Daniel Webster,Peter Welch,Brad Wenstrup,Bruce Westerman,Roger Williams,Frederica Wilson,Joe Wilson,Robert J. Wittman,Steve Womack,Rob Woodall,John Yarmuth,Kevin Yoder,Ted Yoho,Don Young,David Young,Lee Zeldin,Paul D. Ryan,Conor Lamb,Debbie Lesko,Michael Cloud,Troy Balderson,Kevin Hern,Joe Morelle,Mary Gay Scanlon,Susan Wild,Brenda Jones
congress,chamber,session,roll_call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,House,2,1,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Not Voting,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Not Voting,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Not Voting,Not Voting,Present,Not Voting,Present,Not Voting,Present,Not Voting,Not Voting,Present,Not Voting,Not Voting,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Speaker,,,,,,,,,
