congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
107,Senate,1,12,"{'bill_id': 's320-107', 'number': 'S.320', 'sponsor_id': 'H000338', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/s320.json', 'title': 'A bill to make technical corrections in patent, copyright, and trademark laws.', 'latest_action': 'For Further Action See H.R.2215.'}",2001-02-14,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",S. 320; Intellectual Property and High Technology Technical Amendments Act of 2001,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 48, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00012.xml,,,15:04:00,"{'yes': 98, 'no': 0, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00012,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/12.json
107,Senate,1,13,"{'bill_id': '-107', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-02-15,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Confirmation: Joe M. Allbaugh, of Texas, to be Director of FEMA",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 44, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00013.xml,,,13:40:00,"{'yes': 91, 'no': 0, 'present': 0, 'not_voting': 9}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00013,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/13.json
107,Senate,1,14,"{'bill_id': '-107', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-02-28,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Confirmation: John M. Duncan to be Deputy Undersecretary of the Treasury,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 48, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00014.xml,,,17:43:00,"{'yes': 94, 'no': 0, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00014,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/14.json
107,Senate,1,15,"{'bill_id': 'sjres6-107', 'number': 'S.J.RES.6', 'sponsor_id': 'N000102', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/sjres6.json', 'title': 'A joint resolution providing for congressional disapproval of the rule submitted by the Department of Labor under chapter 8 of title 5, United States Code, relating to ergonomics.', 'latest_action': 'Became Public Law No: 107-5.'}",2001-03-06,"{'yes': 6, 'no': 44, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}","S.J.Res. 6; A joint resolution providing for congressional disapproval of the rule submitted by the Department of Labor under chapter 8 of title 5, United States Code, relating to ergonomics.",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Joint Resolution,,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00015.xml,,,20:16:00,"{'yes': 56, 'no': 44, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00015,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/15.json
107,Senate,1,16,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-07,"{'yes': 34, 'no': 16, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Wellstone Amdt. No. 14; To create an exemption for certain debtors that can demonstrate to the satisfaction of the court that the reason for the filing was a result of debts incurred through medical expenses.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 0, 'no': 49, 'present': 1, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00016.xml,,,18:55:00,"{'yes': 34, 'no': 65, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00016,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/16.json
107,Senate,1,17,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-07,"{'yes': 9, 'no': 41, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Table Leahy Amendment No. 13; To provide small business creditors priority over larger businesses relating to distribution of the bankruptcy estate.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 49, 'no': 0, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00017.xml,,,19:23:00,"{'yes': 58, 'no': 41, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00017,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/17.json
107,Senate,1,18,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-08,"{'yes': 4, 'no': 46, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}","Motion to Table Durbin Amdt. No. 17, as modified; To make an amendment with respect to predatory lending practices, and for other purposes.",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 46, 'no': 3, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00018.xml,,,11:52:00,"{'yes': 50, 'no': 49, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00018,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/18.json
107,Senate,1,19,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-08,"{'yes': 9, 'no': 41, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}","Motion to Table Kerry Amdt. No. 26; To strike certain provisions relating to small businesses, and for other purposes,",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 46, 'no': 0, 'present': 1, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00019.xml,,,15:32:00,"{'yes': 55, 'no': 41, 'present': 1, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00019,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/19.json
107,Senate,1,20,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-13,"{'yes': 9, 'no': 40, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}","Motion to Table Feinstein Amendment No. 27, as modified; To make an amendment with respect to extensions of credit to underage consumers.",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 46, 'no': 2, 'present': 1, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00020.xml,,,11:03:00,"{'yes': 55, 'no': 42, 'present': 1, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00020,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/20.json
107,Senate,1,21,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-13,"{'yes': 16, 'no': 33, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Motion to Table Kennedy Amdt. No. 39; To remove the dollar limitation on retirement savings protected in bankruptcy.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 45, 'no': 4, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00021.xml,,,11:32:00,"{'yes': 61, 'no': 37, 'present': 1, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00021,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/21.json
107,Senate,1,22,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-13,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Motion to Waive CBA re: Conrad Amendment No. 29; To establish an off-budget lockbox to strengthen Social Security and Medicare.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 3, 'no': 47, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00022.xml,,,14:48:00,"{'yes': 53, 'no': 47, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00022,3/5,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/22.json
107,Senate,1,23,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-13,"{'yes': 2, 'no': 48, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Waive CBA re: Sessions Amendment No. 32; To establish a procedure to safeguard the surpluses of the Social Security and Medicare hospital insurance trust funds.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00023.xml,,,15:15:00,"{'yes': 52, 'no': 48, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00023,3/5,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/23.json
107,Senate,1,24,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-13,"{'yes': 1, 'no': 49, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}","Motion to Table Schumer Amendment No. 25, as modified; To make an amendment with respect to the preservation of claims and defenses upon the sale or transfer of a predatory loan.",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 43, 'no': 6, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00024.xml,,,17:28:00,"{'yes': 44, 'no': 55, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00024,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/24.json
107,Senate,1,25,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-13,"{'yes': 9, 'no': 41, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Table Dodd Amdt. No. 75; To amend the Truth in Lending Act with respect to extensions of credit to consumers under the age of 21.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 49, 'no': 0, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00025.xml,,,17:55:00,"{'yes': 58, 'no': 41, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00025,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/25.json
107,Senate,1,26,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-14,"{'yes': 28, 'no': 20, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Motion to Table Wyden Amendment No. 78; To provide for the nondischargeability of debts arising from the exchange of electric energy.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 39, 'no': 10, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00026.xml,,,10:58:00,"{'yes': 67, 'no': 30, 'present': 1, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00026,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/26.json
107,Senate,1,27,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-14,"{'yes': 15, 'no': 35, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Table Durbin Amendment No. 93; To provide a complete substitute.,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 49, 'no': 0, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00027.xml,,,15:34:00,"{'yes': 64, 'no': 35, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00027,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/27.json
107,Senate,1,28,"{'bill_id': 's.420-107', 'number': 'S..420', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2001-03-14,"{'yes': 9, 'no': 41, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}","Motion to Table Wellstone Amdt. No. 36, as modified; To disallow certain claims and prohibit coercive debt collection practices.",,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 49, 'no': 0, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00028.xml,,,16:04:00,"{'yes': 58, 'no': 41, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00028,1/2,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/28.json
107,Senate,1,29,"{'bill_id': 's420-107', 'number': 'S.420', 'sponsor_id': 'G000386', 'api_uri': 'https://api.propublica.org/congress/v1/107/bills/s420.json', 'title': 'An original bill to amend title 11, United States Code, and for other purposes.', 'latest_action': 'See also H.R. 333.'}",2001-03-14,"{'yes': 31, 'no': 19, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Motion to Invoke Cloture on S.420; Bankruptcy Reform Act of 2001,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 49, 'no': 0, 'present': 1, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1071/vote_107_1_00029.xml,,,16:32:00,"{'yes': 80, 'no': 19, 'present': 1, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=107&session=1&vote=00029,3/5,https://api.propublica.org/congress/v1/107/senate/sessions/1/votes/29.json
