party,,,,D,D,R,D,R,R,D,D,D,R,D,R,R,D,D,R,D,R,R,D,D,D,D,D,R,R,R,D,D,R,R,D,R,D,R,R,R,R,D,D,D,R,D,D,R,D,D,R,R,D,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,D,D,R,R,R,D,R,D,D,D,D,D,D,R,R,D,R,R,D,D,D,D,D,D,R,D,D,R,D,D,D,D,D,R,D,R,D,D,D,D,R,R,R,D,D,D,D,D,R,D,R,D,D,R,D,D,R,D,D,D,R,D,D,D,R,R,R,R,D,R,D,R,R,D,R,R,R,D,D,R,R,D,R,D,R,R,D,D,D,D,D,R,D,R,D,D,D,R,D,D,R,R,R,D,D,D,D,D,D,D,D,R,D,D,D,D,R,R,D,D,R,D,D,R,D,R,D,R,R,R,D,D,D,D,D,D,D,D,R,R,R,R,D,D,D,R,D,D,D,R,R,D,D,D,R,R,R,D,R,D,R,D,R,D,R,D,D,D,R,R,D,R,R,D,R,D,D,R,R,D,D,D,D,D,D,R,D,R,R,D,R,D,D,R,R,D,R,D,R,D,D,D,D,R,D,R,R,D,D,D,D,D,D,D,R,D,D,D,R,D,R,D,D,D,R,R,D,D,D,R,D,D,D,D,D,R,R,D,D,R,D,D,D,D,R,D,R,R,R,D,D,R,R,D,R,R,D,D,R,R,D,D,D,R,R,R,R,R,R,R,D,D,D,R,D,D,D,R,D,D,D,D,R,D,D,D,R,R,D,D,D,D,R,D,R,D,R,D,D,R,D,R,R,D,D,D,R,R,R,D,D,D,R,D,D,D,D,R,D,R,D,D,D,D,D,R,D,D,R,R,R,R,D,D,D,D,D,R,R,D,D,D,R,D,R,D,D,D,D,D,D,D,R,D,R,D,R,R,R,D,D,D,R,R,D,R,R,R,D,D,D,D,D,D,D,D
state,,,,HI,NY,AL,NJ,MO,LA,PA,NJ,NY,OH,CA,MN,AL,WA,WI,SC,GA,MD,TX,IL,CA,NV,CA,AR,IL,CA,FL,GA,NY,UT,TN,OR,MO,OH,OH,AL,CA,AR,OK,IA,VA,LA,FL,PA,TX,IA,AL,GA,SC,FL,FL,FL,TX,IN,NC,IN,CA,MI,CA,VA,LA,WV,CA,MA,CA,MO,PA,IN,TX,LA,DE,FL,UT,KY,MS,NY,MO,MO,SC,NC,CO,TN,OK,TX,VA,MI,TN,CA,IL,CT,FL,NY,TX,TX,MD,PA,AL,CA,IL,KY,TN,GA,OR,CO,MA,CT,PA,FL,FL,WA,MI,TX,IN,PA,CA,OH,TN,MD,TX,MI,MN,IN,MO,NY,CA,NC,OK,CA,PA,CA,AZ,LA,VA,NE,IL,NC,MA,AZ,NJ,OH,CA,NJ,PA,AZ,NY,GA,TX,TX,VA,TN,TX,MO,FL,TX,TX,AL,AZ,KY,NY,TX,IL,IL,CA,MS,FL,NM,NV,TX,CA,SD,NY,IN,CT,NY,TX,HI,NH,MI,PA,NJ,CA,MD,CA,SC,WA,NY,CA,IL,TX,KS,GA,IL,TX,TX,NC,OH,WI,PA,OH,RI,MI,MI,OH,WI,IA,NY,GA,IL,AZ,NC,FL,MN,FL,MD,OH,CO,NJ,RI,WA,CT,IA,OH,OH,CA,NY,MI,CA,GA,GA,IL,NJ,IA,CA,NY,OK,MO,NM,WY,CA,MA,FL,NY,NY,IL,TX,CO,MA,GA,NY,UT,CA,CA,NY,TX,CA,MN,MI,WA,MA,NC,NY,NC,CA,NY,WA,CA,FL,NY,LA,FL,ME,FL,MI,NC,CA,ID,AZ,WV,KS,WI,KS,VA,CT,PA,PA,PA,NC,NY,CA,MA,TX,CA,VA,MN,WI,TX,MA,TX,NJ,NJ,AZ,TX,MN,NJ,CA,IN,CO,VA,MI,MN,WI,ME,PA,PA,TX,CO,ND,FL,GA,NC,FL,CA,WV,NY,MT,WA,TX,CA,TX,TN,AL,KY,CA,FL,FL,IL,AR,NJ,CA,CA,MD,IL,OH,WI,CO,CA,CA,MD,LA,IL,MI,CA,OH,IL,OR,PA,GA,VA,WI,NY,TX,PA,AZ,NH,CA,IL,NC,PA,ID,NJ,MO,NY,NE,NJ,TX,WA,AR,CA,IN,OH,CA,SC,CA,FL,MI,OK,OH,TN,CA,MS,NM,NE,CA,MS,PA,TX,KS,OH,MA,NV,NY,NY,MA,OH,MI,MD,NY,IN,OR,MN,TN,FL,CA,CA,NC,CA,NY,VT,GA,FL,KY,OH,SC,VA,VA,CA,OR,KY,AK,FL,IL,WA,CA,MI,GU,AS,DC,IL,NY,CA,CA,NY
district,,,,1,5,4,3,2,5,4,1,24,7,43,6,6,3,2,3,12,6,6,8,31,1,28,1,13,50,9,2,1,1,7,3,7,16,8,1,45,3,2,3,9,7,2,1,8,1,2,10,1,3,5,13,26,5,1,4,44,4,48,7,2,2,23,8,18,3,10,7,31,6,1,11,3,6,1,11,1,5,6,6,6,9,4,11,11,14,5,20,12,2,4,7,28,7,7,3,7,53,7,4,4,9,4,1,10,3,15,21,25,6,15,25,2,14,26,1,2,4,17,3,5,8,8,17,14,2,5,17,2,51,6,4,4,1,14,5,4,2,11,11,24,5,6,8,20,11,1,20,6,6,12,6,8,9,29,5,7,2,19,4,11,17,36,3,23,1,2,5,2,1,27,9,4,22,15,2,2,2,17,12,15,5,52,4,1,2,49,2,18,2,4,15,30,3,3,4,8,11,9,1,5,13,15,3,5,3,1,10,1,8,22,2,24,1,10,5,7,2,2,1,4,14,5,9,26,12,41,5,7,3,2,2,16,18,3,9,3,1,3,9,14,25,14,16,24,4,7,8,29,2,5,22,4,10,4,4,11,7,3,10,23,7,25,13,5,11,17,6,3,7,2,1,10,13,7,1,5,1,3,4,1,8,5,8,18,12,9,8,38,2,19,21,2,8,7,22,1,27,6,8,4,14,3,10,8,6,7,5,9,7,6,1,16,19,2,2,1,15,6,4,12,19,3,15,1,8,16,37,23,1,3,5,46,16,18,6,4,9,34,40,2,1,17,1,3,39,47,3,1,9,7,29,2,18,5,13,13,3,5,16,32,7,3,1,27,19,11,9,2,13,4,28,3,4,21,9,2,32,3,18,12,5,13,6,1,1,13,8,10,4,2,2,1,2,5,13,4,12,6,3,21,10,5,3,6,8,12,1,2,1,3,20,35,33,12,30,9,1,3,19,1,6,2,1,10,6,1,3,1,10,4,4,42,8,79,79,79,5,20,32,10,23
dw_nominate,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
member_id,,,,A000014,A000022,A000055,A000364,A000358,A000361,A000362,A000210,A000363,A000365,B001234,B001256,B000013,B001229,B001230,B001239,B001252,B000208,B000213,B001253,B000287,B001231,B000410,B000420,B001232,B000461,B001257,B000490,B001242,B001250,B001243,B000574,B000575,B001263,B000589,B001244,B001228,B001236,B001254,B000652,B000657,B001255,B000716,B001227,B000755,B001259,B001264,B001262,B001235,B000911,B001247,B001260,B001248,B001149,B001251,B001203,C000059,C000071,C001064,C001046,C001079,C001047,C001036,C001037,C001050,C001060,C001065,C001072,C001051,C001075,C000243,C001066,C001076,C001058,C001074,C001067,C001049,C001061,C000537,C000556,C001077,C001068,C001053,C001062,C001078,C000714,C000754,C001059,C000794,C001069,C001045,C001038,C001063,C001048,C000984,D000608,D000602,D000598,D000096,D000603,D000599,D000168,D000191,D000197,D000210,D000216,D000604,D000299,D000600,D000327,D000355,D000399,D000607,D000482,D000492,D000609,D000533,E000290,E000063,E000092,E000288,E000289,E000172,E000179,E000215,E000226,F000453,F000030,F000043,F000116,F000444,F000456,F000445,F000449,F000454,F000450,F000339,F000448,F000372,F000455,G000021,G000548,G000549,G000554,G000555,G000550,G000552,G000544,G000289,G000309,G000377,G000546,G000556,G000553,G000410,G000557,G000551,G000558,H001039,H000067,H001044,H001040,H000213,H001045,H000324,H001046,H001041,H001036,H000528,H001037,H001038,H001030,H001047,H000627,H000636,H001042,H001043,H000676,H000712,H001032,H001034,H000874,H001048,I000023,I000026,I000057,I000056,J000283,J000032,J000290,J000288,J000285,J000126,J000174,J000255,J000289,K000365,K000008,K000009,K000113,K000172,K000180,K000372,K000188,K000362,K000210,K000220,K000360,K000368,K000369,K000366,K000363,K000370,K000371,K000336,L000564,L000567,L000559,L000560,L000557,L000111,L000553,L000566,L000551,L000568,L000263,L000274,L000287,L000321,L000563,L000554,L000565,L000397,L000480,L000491,L000569,L000570,L000571,L000517,L000562,M001155,M001171,M000087,M001138,M001158,M001172,M000133,M001146,M001173,M001142,M001163,M001165,M000309,M001157,M001177,M001143,M001147,M000404,M000312,M001156,M000472,M000485,M000508,M001174,M001159,M001166,M001148,M001137,M001161,M000689,M001149,M001144,M001150,M001154,M000725,M001175,M001167,M000844,M001140,M001160,M000934,M000933,M001169,M001168,M001151,M001120,M001134,N000002,N000179,N000015,N000182,N000181,N000183,O000006,O000007,O000168,O000085,O000107,P000034,P000096,P000099,P000583,P000594,P000149,P000197,P000587,P000593,P000600,P000595,P000258,P000265,P000597,P000373,P000585,P000592,P000598,P000422,P000599,P000591,P000523,P000586,R000004,R000011,R000053,R000571,R000578,R000170,R000581,R000568,R000582,R000575,R000395,R000409,R000583,R000435,R000580,R000573,R000462,R000486,R000487,R000576,R000515,R000577,R000570,S001158,S001156,S000030,S001168,S001176,S001145,S001178,S001150,S001164,S001179,S001180,S001162,S001157,S000185,S000244,S000248,S000250,S001169,S000275,S001170,S000344,S000364,S001171,S001154,S001148,S001165,S000465,S000480,S001172,S000522,S000583,S000510,S000672,S001153,S001143,S001173,S001175,S000749,S000810,S000822,S001045,S001155,S001174,T000038,T000057,T000074,T000466,T000459,T000460,T000193,T000467,T000238,T000260,T000462,T000266,T000468,T000469,T000326,T000465,T000463,U000031,V000128,V000081,V000108,W000791,W000799,W000119,W000797,W000187,W000794,W000207,W000215,W000792,W000800,W000796,W000314,W000413,W000801,W000795,W000804,W000672,W000738,W000793,Y000062,Y000033,Y000031,G000535,H000329,M001139,R000572,B001245,F000010,N000147,Q000023,M001178,C001080,G000559,O000169
name,,,,Neil Abercrombie,Gary L. Ackerman,Robert B. Aderholt,John Adler,Todd Akin,Rodney Alexander,Jason Altmire,Robert E. Andrews,Michael Arcuri,Steve Austria,Joe Baca,Michele Bachmann,Spencer Bachus,Brian Baird,Tammy Baldwin,J. Gresham Barrett,John Barrow,Roscoe G. Bartlett,Joe L. Barton,Melissa Bean,Xavier Becerra,Shelley Berkley,Howard L. Berman,Marion Berry,Judy Biggert,Brian P. Bilbray,Gus Bilirakis,Sanford D. Bishop Jr.,Timothy H. Bishop,Rob Bishop,Marsha Blackburn,Earl Blumenauer,Roy Blunt,John Boccieri,John A. Boehner,Jo Bonner,Mary Bono Mack,John Boozman,Dan Boren,Leonard L. Boswell,Rick Boucher,Charles Boustany Jr.,Allen Boyd,Robert A. Brady,Kevin Brady,Bruce Braley,Bobby Bright,Paul Broun,Henry E. Brown Jr.,Corrine Brown,Ginny Brown-Waite,Vern Buchanan,Michael C. Burgess,Dan Burton,G. K. Butterfield,Steve Buyer,Ken Calvert,Dave Camp,John Campbell,Eric Cantor,Anh Cao,Shelley Moore Capito,Lois Capps,Michael E. Capuano,Dennis Cardoza,Russ Carnahan,Christopher Carney,André Carson,John Carter,Bill Cassidy,Michael N. Castle,Kathy Castor,Jason Chaffetz,Ben Chandler,Travis W. Childers,Yvette D. Clarke,William Lacy Clay,Emanuel Cleaver II,James E. Clyburn,Howard Coble,Mike Coffman,Steve Cohen,Tom Cole,K. Michael Conaway,Gerald E. Connolly,John Conyers Jr.,Jim Cooper,Jim Costa,Jerry F. Costello,Joe Courtney,Ander Crenshaw,Joseph Crowley,Henry Cuellar,John Culberson,Elijah E. Cummings,Kathy Dahlkemper,Artur Davis,Susan A. Davis,Danny K. Davis,Geoff Davis,Lincoln Davis,Nathan Deal,Peter A. DeFazio,Diana DeGette,Bill Delahunt,Rosa DeLauro,Charlie Dent,Lincoln Diaz-Balart,Mario Diaz-Balart,Norman D. Dicks,John D. Dingell,Lloyd Doggett,Joe Donnelly,Mike Doyle,David Dreier,Steve Driehaus,John J. Duncan Jr.,Donna Edwards,Chet Edwards,Vernon J. Ehlers,Keith Ellison,Brad Ellsworth,Jo Ann Emerson,Eliot L. Engel,Anna G. Eshoo,Bob Etheridge,Mary Fallin,Sam Farr,Chaka Fattah,Bob Filner,Jeff Flake,John Fleming,J. Randy Forbes,Jeff Fortenberry,Bill Foster,Virginia Foxx,Barney Frank,Trent Franks,Rodney Frelinghuysen,Marcia L. Fudge,Elton Gallegly,Scott Garrett,Jim Gerlach,Gabrielle Giffords,Kirsten E. Gillibrand,Phil Gingrey,Louie Gohmert,Charlie Gonzalez,Robert W. Goodlatte,Bart Gordon,Kay Granger,Sam Graves,Alan Grayson,Al Green,Gene Green,Parker Griffith,Raúl M. Grijalva,Brett Guthrie,John Hall,Ralph M. Hall,Debbie Halvorson,Phil Hare,Jane Harman,Gregg Harper,Alcee L. Hastings,Martin Heinrich,Dean Heller,Jeb Hensarling,Wally Herger,Stephanie Herseth Sandlin,Brian Higgins,Baron P. Hill,Jim Himes,Maurice D. Hinchey,Rubén Hinojosa,Mazie K. Hirono,Paul W. Hodes,Peter Hoekstra,Tim Holden,Rush Holt,Michael M. Honda,Steny H. Hoyer,Duncan D. Hunter,Bob Inglis,Jay Inslee,Steve Israel,Darrell Issa,Jesse L. Jackson Jr.,Sheila Jackson Lee,Lynn Jenkins,Hank Johnson,Timothy V. Johnson,Eddie Bernice Johnson,Sam Johnson,Walter B. Jones,Jim Jordan,Steve Kagen,Paul E. Kanjorski,Marcy Kaptur,Patrick J. Kennedy,Dale E. Kildee,Carolyn Cheeks Kilpatrick,Mary Jo Kilroy,Ron Kind,Steve King,Peter T. King,Jack Kingston,Mark Steven Kirk,Ann Kirkpatrick,Larry Kissell,Ron Klein,John Kline,Suzanne M. Kosmas,Frank Kratovil Jr.,Dennis J. Kucinich,Doug Lamborn,Leonard Lance,Jim Langevin,Rick Larsen,John B. Larson,Tom Latham,Steven C. LaTourette,Robert E. Latta,Barbara Lee,Christopher Lee,Sander M. Levin,Jerry Lewis,John Lewis,John Linder,Daniel Lipinski,Frank A. LoBiondo,Dave Loebsack,Zoe Lofgren,Nita M. Lowey,Frank D. Lucas,Blaine Luetkemeyer,Ben Ray Luján,Cynthia M. Lummis,Dan Lungren,Stephen F. Lynch,Connie Mack,Dan Maffei,Carolyn B. Maloney,Donald Manzullo,Kenny Marchant,Betsy Markey,Edward J. Markey,Jim Marshall,Eric Massa,Jim Matheson,Doris Matsui,Kevin McCarthy,Carolyn McCarthy,Michael McCaul,Tom McClintock,Betty McCollum,Thaddeus McCotter,Jim McDermott,Jim McGovern,Patrick T. McHenry,John M. McHugh,Mike McIntyre,Howard P. McKeon,Michael E. McMahon,Cathy McMorris Rodgers,Jerry McNerney,Kendrick B. Meek,Gregory W. Meeks,Charlie Melancon,John L. Mica,Michael H. Michaud,Jeff Miller,Candice S. Miller,Brad Miller,George Miller,Walt Minnick,Harry E. Mitchell,Alan B. Mollohan,Dennis Moore,Gwen Moore,Jerry Moran,James P. Moran,Christopher S. Murphy,Patrick J. Murphy,Tim Murphy,John P. Murtha,Sue Myrick,Jerrold Nadler,Grace F. Napolitano,Richard E. Neal,Randy Neugebauer,Devin Nunes,Glenn Nye,James L. Oberstar,David R. Obey,Pete Olson,John W. Olver,Solomon P. Ortiz,Frank Pallone,Bill Pascrell Jr.,Ed Pastor,Ron Paul,Erik Paulsen,Donald M. Payne,Nancy Pelosi,Mike Pence,Ed Perlmutter,Tom Perriello,Gary Peters,Collin C. Peterson,Tom Petri,Chellie Pingree,Joe Pitts,Todd R. Platts,Ted Poe,Jared Polis,Earl Pomeroy,Bill Posey,Tom Price,David E. Price,Adam H. Putnam,George P. Radanovich,Nick J. Rahall II,Charles B. Rangel,Denny Rehberg,Dave Reichert,Silvestre Reyes,Laura Richardson,Ciro D. Rodriguez,Phil Roe,Mike D. Rogers,Harold Rogers,Dana Rohrabacher,Tom Rooney,Ileana Ros-Lehtinen,Peter Roskam,Mike Ross,Steven R. Rothman,Lucille Roybal-Allard,Edward Royce,C.A. Dutch Ruppersberger,Bobby L. Rush,Tim Ryan,Paul D. Ryan,John Salazar,Linda T. Sánchez,Loretta Sánchez,John Sarbanes,Steve Scalise,Jan Schakowsky,Mark Schauer,Adam B. Schiff,Jean Schmidt,Aaron Schock,Kurt Schrader,Allyson Y. Schwartz,David Scott,Robert C. Scott,F. James Sensenbrenner,José E. Serrano,Pete Sessions,Joe Sestak,John Shadegg,Carol Shea-Porter,Brad Sherman,John Shimkus,Heath Shuler,Bill Shuster,Mike Simpson,Albio Sires,Ike Skelton,Louise M. Slaughter,Adrian Smith,Christopher H. Smith,Lamar Smith,Adam Smith,Vic Snyder,Hilda L. Solis,Mark Souder,Zack Space,Jackie Speier,John M. Spratt Jr.,Pete Stark,Cliff Stearns,Bart Stupak,John Sullivan,Betty Sutton,John Tanner,Ellen O. Tauscher,Gene Taylor,Harry Teague,Lee Terry,Mike Thompson,Bennie Thompson,Glenn Thompson,William M. Thornberry,Todd Tiahrt,Pat Tiberi,John F. Tierney,Dina Titus,Paul Tonko,Edolphus Towns,Niki Tsongas,Michael R. Turner,Fred Upton,Chris Van Hollen,Nydia M. Velázquez,Peter J. Visclosky,Greg Walden,Tim Walz,Zach Wamp,Debbie Wasserman Schultz,Maxine Waters,Diane Watson,Melvin Watt,Henry A. Waxman,Anthony Weiner,Peter Welch,Lynn Westmoreland,Robert Wexler,Edward Whitfield,Charlie Wilson,Joe Wilson,Robert J. Wittman,Frank R. Wolf,Lynn Woolsey,David Wu,John Yarmuth,Don Young,C. W. Bill Young,Luis V. Gutiérrez,Doc Hastings,Gary G. Miller,Mike Rogers,Madeleine Z. Bordallo,Eni F. H. Faleomavaega,Eleanor Holmes Norton,Mike Quigley,Scott Murphy,Judy Chu,John Garamendi,Bill Owens
congress,chamber,session,roll_call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,House,1,1,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,,,,,,,,,,,
