congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
112,Senate,2,11,"{'bill_id': 's2038-112', 'number': 'S.2038', 'sponsor_id': 'L000304', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/s2038.json', 'title': 'An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes.', 'latest_action': 'By Senator Lieberman from Committee on Homeland Security and Governmental Affairs filed written report. Report No. 112-244.'}",2012-02-02,"{'yes': 1, 'no': 50, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",To express the sense of the Senate that the Senate should pass a joint resolution proposing an amendment to the Constitution that limits the number of terms a Member of Congress may serve.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 23, 'no': 23, 'present': 0, 'not_voting': 1, 'majority_position': 'None'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00011.xml,,,16:41:00,"{'yes': 24, 'no': 75, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00011,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/11.json
112,Senate,2,12,"{'bill_id': 's2038-112', 'number': 'S.2038', 'sponsor_id': 'L000304', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/s2038.json', 'title': 'An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes.', 'latest_action': 'By Senator Lieberman from Committee on Homeland Security and Governmental Affairs filed written report. Report No. 112-244.'}",2012-02-02,"{'yes': 27, 'no': 24, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",To require disclosure of political intelligence activities under Lobbying Disclosure Act of 1995.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 32, 'no': 14, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Amendment Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00012.xml,,,17:01:00,"{'yes': 60, 'no': 39, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00012,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/12.json
112,Senate,2,13,"{'bill_id': 's2038-112', 'number': 'S.2038', 'sponsor_id': 'L000304', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/s2038.json', 'title': 'An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes.', 'latest_action': 'By Senator Lieberman from Committee on Homeland Security and Governmental Affairs filed written report. Report No. 112-244.'}",2012-02-02,"{'yes': 20, 'no': 31, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",To prohibit financial conflicts of interest by Senators and staff.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment,,"{'yes': 5, 'no': 41, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Amendment Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00013.xml,,,17:23:00,"{'yes': 26, 'no': 73, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00013,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/13.json
112,Senate,2,14,"{'bill_id': 's2038-112', 'number': 'S.2038', 'sponsor_id': 'L000304', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/s2038.json', 'title': 'An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes.', 'latest_action': 'By Senator Lieberman from Committee on Homeland Security and Governmental Affairs filed written report. Report No. 112-244.'}",2012-02-02,"{'yes': 50, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","An original bill to prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes.",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 44, 'no': 2, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Bill Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00014.xml,,,17:42:00,"{'yes': 96, 'no': 3, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00014,1/2,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/14.json
112,Senate,2,15,"{'bill_id': 'hr658-112', 'number': 'H.R.658', 'sponsor_id': 'M000689', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hr658.json', 'title': 'To amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2011 through 2014, to streamline programs, create efficiencies, reduce waste, and improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.', 'latest_action': 'Became Public Law No: 112-95.'}",2012-02-06,"{'yes': 36, 'no': 14, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","A bill to amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2011 through 2014, to streamline programs, create efficiencies, reduce waste, and improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.",,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Conference Report,,"{'yes': 38, 'no': 5, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Conference Report Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00015.xml,,,17:33:00,"{'yes': 75, 'no': 20, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00015,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/15.json
112,Senate,2,16,{},2012-02-09,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","Cathy Ann Bencivengo, of California, to be United States District Judge for the Southern District of California",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 37, 'no': 6, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Nomination Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00016.xml,,,14:01:00,"{'yes': 90, 'no': 6, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00016,1/2,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/16.json
112,Senate,2,17,"{'bill_id': 's1813-112', 'number': 'S.1813', 'sponsor_id': 'B000711', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/s1813.json', 'title': 'A bill to reauthorize Federal-aid highway and highway safety construction programs, and for other purposes.', 'latest_action': 'See also H.R. 4348.'}",2012-02-09,"{'yes': 49, 'no': 2, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","A bill to reauthorize Federal-aid highway and highway safety construction programs, and for other purposes.",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Cloture on the Motion to Proceed,,"{'yes': 34, 'no': 9, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Cloture on the Motion to Proceed Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00017.xml,,,14:25:00,"{'yes': 85, 'no': 11, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00017,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/17.json
112,Senate,2,18,{},2012-02-13,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Adalberto Jose Jordan, of Florida, to be United States Circuit Judge for the Eleventh Circuit",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On the Cloture Motion,,"{'yes': 38, 'no': 5, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Cloture Motion Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00018.xml,,,17:34:00,"{'yes': 89, 'no': 5, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00018,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/18.json
112,Senate,2,19,{},2012-02-15,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","Adalberto Jose Jordan, of Florida, to be United States Circuit Judge for the Eleventh Circuit",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 41, 'no': 5, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Nomination Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00019.xml,,,12:02:00,"{'yes': 94, 'no': 5, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00019,1/2,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/19.json
112,Senate,2,20,"{'bill_id': 's1813-112', 'number': 'S.1813', 'sponsor_id': 'B000711', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/s1813.json', 'title': 'A bill to reauthorize Federal-aid highway and highway safety construction programs, and for other purposes.', 'latest_action': 'See also H.R. 4348.'}",2012-02-17,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Of a perfecting nature.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 2, 'no': 42, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Cloture Motion Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00020.xml,,,11:11:00,"{'yes': 54, 'no': 42, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00020,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/20.json
112,Senate,2,21,{},2012-02-17,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Jesse M. Furman, of New York, to be United States District Judge for the Southern District of New York",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 10, 'no': 34, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Nomination Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00021.xml,,,11:38:00,"{'yes': 62, 'no': 34, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00021,1/2,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/21.json
112,Senate,2,22,"{'bill_id': 'hr3630-112', 'number': 'H.R.3630', 'sponsor_id': 'C000071', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/hr3630.json', 'title': 'A bill to extend the payroll tax holiday, unemployment compensation, Medicare physician payment, provide for the consideration of the Keystone XL pipeline, and for other purposes.', 'latest_action': 'Became Public Law No: 112-96.'}",2012-02-17,"{'yes': 45, 'no': 5, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","A bill to extend the payroll tax holiday, unemployment compensation, Medicare physician payment, provide for the consideration of the Keystone XL pipeline, and for other purposes.",,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Conference Report,,"{'yes': 14, 'no': 30, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Conference Report Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00022.xml,,,11:58:00,"{'yes': 60, 'no': 36, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00022,1/2,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/22.json
112,Senate,2,23,{},2012-02-27,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}","Margo Kitsy Brodie, of New York, to be United States District Judge for the Eastern District of New York",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 39, 'no': 2, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Nomination Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00023.xml,,,17:30:00,"{'yes': 86, 'no': 2, 'present': 0, 'not_voting': 12}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00023,1/2,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/23.json
112,Senate,2,24,"{'bill_id': 's1813-112', 'number': 'S.1813', 'sponsor_id': 'B000711', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/s1813.json', 'title': 'A bill to reauthorize Federal-aid highway and highway safety construction programs, and for other purposes.', 'latest_action': 'See also H.R. 4348.'}",2012-03-01,"{'yes': 48, 'no': 3, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",To amend the Patient Protection and Affordable Care Act to protect rights of conscience with regard to requirements for coverage of specific items and services.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table,,"{'yes': 1, 'no': 45, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00024.xml,,,11:31:00,"{'yes': 51, 'no': 48, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00024,1/2,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/24.json
112,Senate,2,25,"{'bill_id': 's1813-112', 'number': 'S.1813', 'sponsor_id': 'B000711', 'api_uri': 'https://api.propublica.org/congress/v1/112/bills/s1813.json', 'title': 'A bill to reauthorize Federal-aid highway and highway safety construction programs, and for other purposes.', 'latest_action': 'See also H.R. 4348.'}",2012-03-06,"{'yes': 48, 'no': 1, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Of a perfecting nature.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 2, 'no': 43, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Cloture Motion Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00025.xml,,,12:20:00,"{'yes': 52, 'no': 44, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00025,3/5,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/25.json
112,Senate,2,26,{},2012-03-06,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Mary Elizabeth Phillips, of Missouri, to be United States District Judge for the Western District of Missouri",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 43, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Nomination Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1122/vote_112_2_00026.xml,,,14:17:00,"{'yes': 95, 'no': 2, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=112&session=2&vote=00026,1/2,https://api.propublica.org/congress/v1/112/senate/sessions/2/votes/26.json
