congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
116,Senate,1,11,"{'bill_id': 's1-116', 'number': 'S.1', 'sponsor_id': 'R000595', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s1.json', 'title': 'A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.', 'latest_action': 'Held at the desk.'}",2019-01-28,"{'yes': 24, 'no': 18, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.","{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Cloture on the Motion to Proceed,On Cloture on the Motion to Proceed S. 1,"{'yes': 49, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Cloture Motion Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00011.xml,,,17:31:00,"{'yes': 74, 'no': 19, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00011,3/5,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/11.json
116,Senate,1,12,"{'bill_id': 's1-116', 'number': 'S.1', 'sponsor_id': 'R000595', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s1.json', 'title': 'A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.', 'latest_action': 'Held at the desk.'}",2019-01-29,"{'yes': 24, 'no': 21, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.","{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Proceed,On the Motion to Proceed S. 1,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Motion to Proceed Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00012.xml,,,14:56:00,"{'yes': 76, 'no': 22, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00012,1/2,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/12.json
116,Senate,1,13,"{'bill_id': 's1-116', 'number': 'S.1', 'sponsor_id': 'R000595', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s1.json', 'title': 'A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.', 'latest_action': 'Held at the desk.'}",2019-01-31,"{'yes': 24, 'no': 19, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",To express the sense of the Senate that the United States faces continuing threats from terrorist groups operating in Syria and Afghanistan and that the precipitous withdrawal of United States forces from either country could put at risk hard-won gains and United States national security.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Cloture Motion,On the Cloture Motion S.Amdt. 65 to S. 1 (Strengthening America&#39;s Security in the Middle East Act of 2019),"{'yes': 43, 'no': 3, 'present': 0, 'not_voting': 7, 'majority_position': 'Yes'}",Cloture Motion Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00013.xml,,,14:58:00,"{'yes': 68, 'no': 23, 'present': 0, 'not_voting': 9}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00013,3/5,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/13.json
116,Senate,1,14,"{'bill_id': 's1-116', 'number': 'S.1', 'sponsor_id': 'R000595', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s1.json', 'title': 'A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.', 'latest_action': 'Held at the desk.'}",2019-02-04,"{'yes': 23, 'no': 21, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",To express the sense of the Senate that the United States faces continuing threats from terrorist groups operating in Syria and Afghanistan and that the precipitous withdrawal of United States forces from either country could put at risk hard-won gains and United States national security.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment,On the Amendment S.Amdt. 65 to S. 1 (Strengthening America&#39;s Security in the Middle East Act of 2019),"{'yes': 46, 'no': 4, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Amendment Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00014.xml,,,17:34:00,"{'yes': 70, 'no': 26, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00014,1/2,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/14.json
116,Senate,1,15,"{'bill_id': 's1-116', 'number': 'S.1', 'sponsor_id': 'R000595', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s1.json', 'title': 'A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.', 'latest_action': 'Held at the desk.'}",2019-02-04,"{'yes': 22, 'no': 22, 'present': 0, 'not_voting': 1, 'majority_position': 'None'}","A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.","{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Cloture Motion,On the Cloture Motion S. 1,"{'yes': 49, 'no': 1, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Cloture Motion Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00015.xml,,,18:09:00,"{'yes': 72, 'no': 24, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00015,3/5,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/15.json
116,Senate,1,16,"{'bill_id': 's1-116', 'number': 'S.1', 'sponsor_id': 'R000595', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s1.json', 'title': 'A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.', 'latest_action': 'Held at the desk.'}",2019-02-05,"{'yes': 24, 'no': 21, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.","{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On Passage of the Bill,On Passage of the Bill S. 1,"{'yes': 52, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Bill Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00016.xml,,,15:33:00,"{'yes': 77, 'no': 23, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00016,1/2,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/16.json
116,Senate,1,17,"{'bill_id': 's47-116', 'number': 'S.47', 'sponsor_id': 'M001153', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s47.json', 'title': 'A bill to provide for the management of the natural resources of the United States, and for other purposes.', 'latest_action': 'Became Public Law No: 116-9.'}",2019-02-05,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}","A bill to provide for the management of the natural resources of the United States, and for other purposes.",47,"A bill to provide for the management of the natural resources of the United States, and for other purposes.","{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Cloture on the Motion to Proceed,On Cloture on the Motion to Proceed S. 47,"{'yes': 52, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Cloture on the Motion to Proceed Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00017.xml,,,16:08:00,"{'yes': 99, 'no': 1, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00017,3/5,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/17.json
116,Senate,1,18,"{'bill_id': 's47-116', 'number': 'S.47', 'sponsor_id': 'M001153', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s47.json', 'title': 'A bill to provide for the management of the natural resources of the United States, and for other purposes.', 'latest_action': 'Became Public Law No: 116-9.'}",2019-02-07,"{'yes': 44, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",To modify the provision relating to the Land and Water Conservation Fund to impose certain requirements on the Federal acquisition of land and to require an allocation of funds for the deferred maintenance backlog.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table,On the Motion to Table S.Amdt. 158 to S.Amdt. 111 to S. 47 (Natural Resources Management Act),"{'yes': 20, 'no': 33, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00018.xml,,,13:37:00,"{'yes': 66, 'no': 33, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00018,1/2,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/18.json
116,Senate,1,19,"{'bill_id': 's47-116', 'number': 'S.47', 'sponsor_id': 'M001153', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s47.json', 'title': 'A bill to provide for the management of the natural resources of the United States, and for other purposes.', 'latest_action': 'Became Public Law No: 116-9.'}",2019-02-07,"{'yes': 43, 'no': 1, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",To modify the authorization period of the Land and Water Conservation Fund.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table,On the Motion to Table S.Amdt. 162 to S.Amdt. 111 to S. 47 (Natural Resources Management Act),"{'yes': 23, 'no': 29, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00019.xml,,,14:10:00,"{'yes': 68, 'no': 30, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00019,1/2,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/19.json
116,Senate,1,20,"{'bill_id': 's47-116', 'number': 'S.47', 'sponsor_id': 'M001153', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s47.json', 'title': 'A bill to provide for the management of the natural resources of the United States, and for other purposes.', 'latest_action': 'Became Public Law No: 116-9.'}",2019-02-11,"{'yes': 42, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",To limit the extension or establishment of national monuments in the State of Utah.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table,On the Motion to Table S.Amdt. 187 to S.Amdt. 112 to S.Amdt. 111 to S. 47,"{'yes': 16, 'no': 33, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Motion to Table Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00020.xml,,,17:32:00,"{'yes': 60, 'no': 33, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00020,1/2,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/20.json
116,Senate,1,21,"{'bill_id': 's47-116', 'number': 'S.47', 'sponsor_id': 'M001153', 'api_uri': 'https://api.propublica.org/congress/v1/116/bills/s47.json', 'title': 'A bill to provide for the management of the natural resources of the United States, and for other purposes.', 'latest_action': 'Became Public Law No: 116-9.'}",2019-02-11,"{'yes': 43, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","A bill to provide for the management of the natural resources of the United States, and for other purposes.",47,"A bill to provide for the management of the natural resources of the United States, and for other purposes.","{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,On the Cloture Motion S. 47,"{'yes': 42, 'no': 7, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Cloture Motion Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1161/vote_116_1_00021.xml,,,18:08:00,"{'yes': 87, 'no': 7, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=116&session=1&vote=00021,3/5,https://api.propublica.org/congress/v1/116/senate/sessions/1/votes/21.json
