congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
108,Senate,2,11,"{'bill_id': 's.1072-108', 'number': 'S..1072', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-12,"{'yes': 10, 'no': 35, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Hutchinson Amdt. No. 2388; To provide for the distribution of funds under the infrastructure performance and maintenance program.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 7, 'no': 42, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00011.xml,,,10:53:00,"{'yes': 17, 'no': 78, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00011,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/11.json
108,Senate,2,12,"{'bill_id': 's.1072-108', 'number': 'S..1072', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-12,"{'yes': 41, 'no': 4, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion To Waive C.B.A. Re: Inhofe Amdt No 2285 and S. 1072; To provide a complete substitute.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Point of Order ,,"{'yes': 30, 'no': 20, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Not Sustained,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00012.xml,,,14:39:00,"{'yes': 72, 'no': 24, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00012,3/5,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/12.json
108,Senate,2,13,"{'bill_id': 's.1072-108', 'number': 'S..1072', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-12,"{'yes': 2, 'no': 44, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Kyl Amdt. No. 2473; To provide for a substitute to title V.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 18, 'no': 33, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00013.xml,,,15:27:00,"{'yes': 20, 'no': 78, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00013,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/13.json
108,Senate,2,14,"{'bill_id': 's1072-108', 'number': 'S.1072', 'sponsor_id': 'I000024', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/s1072.json', 'title': 'A bill to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.', 'latest_action': 'See also H.R.3550.'}",2004-02-12,"{'yes': 41, 'no': 4, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","S. 1072: As Amended; Safe, Accountable, Flexible, and Efficient Transportation Equity Act of 2004",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 34, 'no': 17, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00014.xml,,,18:33:00,"{'yes': 76, 'no': 21, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00014,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/14.json
108,Senate,2,15,"{'bill_id': 's2061-108', 'number': 'S.2061', 'sponsor_id': 'G000445', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/s2061.json', 'title': ""A bill to improve women's health access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the delivery of obstetrical and gynecological services."", 'latest_action': 'Motion to proceed to consideration of measure withdrawn in Senate.'}",2004-02-24,"{'yes': 1, 'no': 41, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Motion To Invoke Cloture On The Motion To Proceed To Consider S. 2061; Healthy Mothers and Healthy Babies Access to Care Act of 2003,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 47, 'no': 3, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00015.xml,,,17:08:00,"{'yes': 48, 'no': 45, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00015,3/5,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/15.json
108,Senate,2,16,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-25,"{'yes': 24, 'no': 21, 'present': 0, 'not_voting': 3, 'majority_position': 'None'}",Motion To Invoke Cloture On The Motion To Proceed To S. 1805 ; Protection of Lawful Commerce in Arms Act,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 50, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00016.xml,,,10:31:00,"{'yes': 75, 'no': 22, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00016,3/5,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/16.json
108,Senate,2,17,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-26,"{'yes': 44, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Boxer Amdt. No. 2620 As Amended; To amend chapter 44 of title 18, United States Code, to require the provision of a child safety device in connection with the transfer of a handgun and to provide safety standards for child safety devices.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 25, 'no': 25, 'present': 0, 'not_voting': 1, 'majority_position': 'None'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00017.xml,,,11:03:00,"{'yes': 70, 'no': 27, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00017,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/17.json
108,Senate,2,18,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-26,"{'yes': 45, 'no': 1, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Motion To Waive CBA Cantwell Amdt. No. 2617; To extend and expand the Temporary Extended Unemployment Compensation Act of 2002, and for other purposes.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 12, 'no': 38, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00018.xml,,,16:06:00,"{'yes': 58, 'no': 39, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00018,3/5,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/18.json
108,Senate,2,19,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-26,"{'yes': 14, 'no': 32, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Frist Amdt. No. 2628; To exempt any lawsuit involving a shooting victim of John Allen Muhammad or John Lee Malvo from the definition of qualified civil liability action that meets certain requirements.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 45, 'no': 4, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00019.xml,,,18:01:00,"{'yes': 59, 'no': 37, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00019,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/19.json
108,Senate,2,20,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-26,"{'yes': 36, 'no': 10, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Mikulski Amdt. No. 2627; To exempt lawsuits involving a shooting victim of John Allen Muhammad or Lee Boyd Malvo from the definition of qualified civil liability action.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 3, 'no': 46, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00020.xml,,,18:35:00,"{'yes': 40, 'no': 56, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00020,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/20.json
108,Senate,2,21,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-26,"{'yes': 16, 'no': 29, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Frist Amdt. No. 2630; To protect the rights of law enforcement officers who are victimized by crime to secure compensation from those who participate in the arming of criminals.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 44, 'no': 4, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00021.xml,,,19:47:00,"{'yes': 60, 'no': 34, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00021,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/21.json
108,Senate,2,22,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-02-26,"{'yes': 34, 'no': 11, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Corzine Amdt. 2629; To protect the rights of law enforcement officers who are victimized by crime to secure compensation from those who participate in the arming of criminals.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 3, 'no': 45, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00022.xml,,,20:16:00,"{'yes': 38, 'no': 56, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00022,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/22.json
108,Senate,2,23,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-03-01,"{'yes': 24, 'no': 15, 'present': 0, 'not_voting': 9, 'majority_position': 'None'}",Bingaman amdt. No. 2635; To modify the definition of reasonably foreseeable.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 4, 'no': 43, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00023.xml,,,17:01:00,"{'yes': 28, 'no': 59, 'present': 0, 'not_voting': 13}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00023,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/23.json
108,Senate,2,24,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-03-02,"{'yes': 41, 'no': 6, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Feinstein Amdt. No. 2637; To provide for a 10-year extension of the assault weapons ban.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 10, 'no': 41, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00024.xml,,,11:38:00,"{'yes': 52, 'no': 47, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00024,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/24.json
108,Senate,2,25,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-03-02,"{'yes': 44, 'no': 3, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","McCain Amdt. No. 2636; To require criminal background checks on all firearms transactions occurring at events that provide a venue for the sale, offer for sale, transfer, or exchange of firearms, and for other purposes.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 8, 'no': 43, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00025.xml,,,12:09:00,"{'yes': 53, 'no': 46, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00025,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/25.json
108,Senate,2,26,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-03-02,"{'yes': 40, 'no': 7, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Campbell Amdt. No. 2623; To amend title 18, United States Code, to exempt qualified current and former law enforcement officers from State laws prohibiting the carrying of concealed handguns.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 50, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00026.xml,,,12:46:00,"{'yes': 91, 'no': 8, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00026,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/26.json
108,Senate,2,27,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-03-02,"{'yes': 34, 'no': 12, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Frist Amdt. No. 2625; To regulate the sale and possession of armor piercing ammunition, and for other purposes.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 50, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00027.xml,,,14:23:00,"{'yes': 85, 'no': 12, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00027,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/27.json
108,Senate,2,28,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-03-02,"{'yes': 33, 'no': 13, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Kennedy Amdt. 2619; To expand the definition of armor piercing ammunition and to require the Attorney General to promulgate standards for the uniform testing of projectiles against body armor.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 1, 'no': 49, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00028.xml,,,14:57:00,"{'yes': 34, 'no': 63, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00028,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/28.json
108,Senate,2,29,"{'bill_id': 's.1805-108', 'number': 'S..1805', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2004-03-02,"{'yes': 11, 'no': 35, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Motion to table Levin Amdt. No. 2631; To exempt any civil action against a person from the provisions of the bill if the gross negligence or reckless conduct of the person proximately caused death or injury.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 45, 'no': 5, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1082/vote_108_2_00029.xml,,,15:20:00,"{'yes': 56, 'no': 41, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=2&vote=00029,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/29.json
