party,,,,R,D,R,D,R,R,R,D,R,R,R,R,D,D,D,R,D,D,R,D,R,R,R,R,R,D,D,R,R,D,D,R,R,R,R,R,D,D,R,R,R,R,D,D,R,R,D,D,D,D,D,R,R,D,D,D,R,R,D,D,D,D,R,D,D,D,R,D,R,R,R,R,R,D,D,R,D,D,R,D,R,R,R,D,D,R,D,R,D,D,R,D,D,D,D,D,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R,D,D,R,R,D,D,D,R,D,D,R,R,R,R,R,R,R,D,R,D,R,R,D,D,D,D,R,R,R,R,R,R,R,D,R,R,R,R,D,D,D,R,D,R,R,R,D,D,R,R,R,R,R,D,R,D,R,R,R,D,R,D,D,R,D,D,R,R,D,R,R,R,R,R,D,R,D,D,R,R,D,R,D,R,R,R,R,R,D,R,D,D,R,R,D,D,D,D,R,R,R,D,R,R,D,R,R,R,R,R,D,D,D,R,D,D,D,D,D,D,R,D,D,R,R,R,D,D,R,R,D,D,R,D,R,D,D,R,R,R,D,R,R,R,D,D,D,R,R,R,D,R,R,R,D,D,R,R,R,R,R,R,D,D,R,R,D,R,D,D,D,R,R,R,D,D,R,R,D,R,R,D,R,D,R,D,R,D,D,R,D,D,D,R,R,D,R,R,D,R,R,D,R,D,D,R,R,R,R,R,D,R,D,R,R,R,R,R,R,R,R,R,R,R,R,R,D,R,D,D,D,R,D,R,R,D,D,R,D,R,D,D,D,R,D,R,D,R,D,R,D,D,R,R,R,D,D,D,R,R,R,R,D,D,R,R,R,R,D,D,D,D,D,R,R,R,R,D,D,D,R,D,R,R,R,D,D,D,D,D,D,R,R,R,R,R,R,D,D,D,D,R,R,D,R,R,R,R,R,D,R,R,R,R,D,R,R,R,R,R,R,R,R,R,D,D
state,,,,LA,NC,AL,CA,GA,MI,NV,NE,TX,PA,KY,TX,CA,OH,CA,MI,CA,VA,FL,GA,MI,UT,TN,TN,IA,OR,OR,IL,LA,PA,PA,TX,VA,OK,AL,IN,FL,CA,FL,CO,IN,TX,IL,NC,AL,CA,CA,MA,CA,DE,IN,GA,TX,PA,FL,TX,OH,UT,CA,RI,MA,NY,FL,MO,MO,SC,CO,TN,OK,GA,NY,VA,TX,VA,MI,CA,TN,CA,PA,CT,ND,AR,FL,NY,TX,TX,MD,FL,CA,IL,IL,OR,CO,MD,CT,WA,CA,PA,FL,CA,TN,FL,FL,MI,TX,IL,NY,PA,IL,WI,SC,TN,MD,MN,NC,MN,NY,CA,CT,TX,CA,PA,TN,PA,TN,LA,TX,VA,NE,IL,NC,FL,AZ,NJ,OH,HI,AZ,CA,NJ,OH,NY,TX,VA,AZ,SC,FL,TX,GA,LA,MO,FL,TX,TX,VA,AZ,WI,NH,KY,IL,CA,NY,NV,MS,MD,MO,FL,NV,WA,TX,WA,GA,NY,AR,CT,TX,NC,CA,MD,NC,KS,CA,MI,IL,CA,TX,VA,NY,CA,TX,NY,KS,WV,GA,OH,TX,TX,FL,NC,OH,OH,OH,NY,MA,IL,MS,PA,MA,MI,WA,WI,IA,NY,IL,AZ,MN,CA,NH,ID,IL,CA,CO,NJ,RI,WA,CT,OH,MI,CA,MI,GA,CA,IL,NJ,IA,CA,MO,GA,UT,CA,NY,OK,MO,NM,NM,WY,MA,NJ,NY,NY,TX,PA,KY,CA,CA,TX,CA,MN,WA,MA,NC,WV,WA,CA,AZ,NC,PA,NY,NY,IN,FL,FL,MI,MI,WV,WI,MA,OK,SC,FL,PA,NY,CA,MA,TX,WA,SD,MN,NJ,FL,CA,TX,TX,MS,NJ,AL,NJ,MN,NJ,NM,CA,CO,PA,CA,MN,ME,NC,PA,WI,TX,ME,CO,KS,FL,NC,GA,IL,NY,TX,NY,WA,OH,WI,NY,SC,LA,VA,AL,TN,AL,KY,CA,IN,FL,FL,IL,FL,PA,NC,CA,CA,CA,MD,IL,OK,OH,WI,AZ,CA,CA,SC,MD,LA,IL,CA,OR,AZ,VA,GA,GA,WI,NY,TX,AL,CA,IL,PA,ID,AZ,NJ,NY,MO,NE,NJ,TX,WA,CA,NY,UT,OH,IN,CA,HI,CA,CA,MS,PA,TX,OH,CO,NV,NY,CA,MI,MA,OH,MI,CA,MD,CA,TX,TX,NY,IN,MO,MI,OR,NC,IN,CA,MN,FL,CA,NJ,TX,FL,VT,OH,AR,GA,KY,TX,FL,SC,VA,AR,GA,KY,KS,FL,AK,IA,IN,NY,MT,OH,KY,PA,HI
district,,,,5,12,4,31,12,3,2,2,36,11,6,6,37,3,34,1,7,8,12,2,8,1,6,7,1,3,1,12,3,13,1,8,7,1,5,5,5,26,16,4,8,26,17,1,1,42,24,7,29,1,7,1,31,17,14,20,1,3,27,1,5,9,19,1,5,6,6,9,4,9,27,10,11,11,13,8,5,16,6,2,1,1,4,14,28,7,7,26,53,7,13,4,1,6,3,1,10,15,6,11,4,21,25,12,35,10,11,14,8,7,3,2,4,5,2,6,16,18,5,27,20,2,8,8,3,4,17,4,1,11,5,22,8,11,11,2,7,3,5,7,19,1,6,4,4,2,12,14,6,6,9,9,29,9,3,6,1,2,4,44,22,4,3,1,4,20,3,10,5,3,10,26,2,4,15,13,17,5,8,1,2,2,14,50,23,5,3,49,18,8,2,3,4,6,30,3,13,3,4,14,9,24,9,2,1,3,4,5,6,3,4,2,16,1,2,25,2,1,18,1,5,7,2,2,1,5,14,13,9,5,33,3,2,2,19,7,11,4,47,17,3,3,1,3,1,8,3,12,18,24,10,4,6,23,10,4,4,7,2,10,1,5,9,2,11,7,5,6,6,7,1,10,4,2,4,6,2,5,18,18,10,32,1,19,4,1,8,1,11,22,16,22,4,6,6,9,3,10,2,12,7,4,52,7,1,9,16,2,2,2,2,4,8,4,6,5,13,4,23,8,16,8,4,7,2,2,2,1,3,5,48,4,17,27,6,15,12,7,40,39,36,2,1,5,13,1,5,38,46,1,3,1,9,28,5,6,3,8,13,5,15,32,7,30,15,9,2,9,8,25,8,3,4,21,9,14,21,2,15,3,15,1,41,5,2,5,13,12,3,1,20,35,11,3,10,6,21,8,51,33,34,7,1,2,7,2,6,2,45,1,23,43,12,14,10,1,2,4,3,1,25,24,2,1,3,7,3,3,3,1,3,9,1,1,8,1,2,1
dw_nominate,,,,0.504,-0.468,0.361,-0.286,0.619,0.649,0.376,-0.185,0.708,0.277,0.485,0.528,-0.585,-0.426,-0.512,0.491,-0.229,-0.39,0.405,-0.282,0.448,0.531,0.58,0.615,0.515,-0.428,-0.394,0.258,0.392,-0.398,-0.484,0.518,0.824,0.689,0.604,0.376,-0.429,-0.285,0.36,0.754,0.39,0.57,-0.235,-0.402,0.544,0.348,-0.389,-0.579,-0.379,-0.256,-0.428,0.573,0.466,-0.377,-0.44,-0.393,0.584,0.647,-0.489,-0.39,-0.49,-0.616,nan,-0.48,-0.455,-0.464,0.496,-0.401,0.335,0.633,0.367,0.277,0.59,-0.307,-0.658,0.391,-0.161,-0.188,0.216,-0.343,0.391,0.381,0.333,-0.411,-0.225,0.504,-0.438,0.21,-0.343,-0.486,0.296,-0.429,-0.432,-0.277,-0.416,-0.278,0.306,0.244,0.665,-0.53,0.592,-0.4,0.276,-0.41,-0.402,0.176,0.227,-0.329,-0.315,0.504,0.738,0.601,-0.562,-0.541,0.406,0.43,-0.407,-0.382,-0.313,0.548,-0.455,-0.472,0.526,0.202,0.472,0.59,0.605,0.407,0.3,-0.224,0.642,-0.403,0.749,0.291,-0.584,-0.279,-0.456,-0.31,0.688,0.46,0.203,0.601,0.495,0.616,0.659,-0.233,0.392,0.752,0.503,0.431,-0.363,-0.437,-0.324,0.544,-0.6,0.607,0.427,0.412,-0.486,-0.39,0.215,0.353,0.384,0.605,0.495,-0.565,0.324,-0.311,0.703,0.38,0.73,-0.346,0.475,-0.24,-0.34,0.659,-0.529,-0.38,0.671,0.744,-0.425,0.635,0.49,0.512,0.381,0.568,-0.334,0.506,-0.459,-0.484,0.523,0.315,-0.47,0.429,-0.485,0.61,0.23,0.242,0.707,0.255,-0.35,0.209,-0.329,-0.459,0.568,0.317,-0.421,-0.394,-0.307,-0.263,0.616,0.26,0.268,-0.161,0.49,0.405,-0.254,0.732,0.451,0.55,0.69,0.331,-0.377,-0.364,-0.399,0.52,-0.44,-0.687,-0.378,-0.59,-0.361,-0.233,0.211,-0.276,-0.402,0.555,0.677,0.549,-0.448,-0.389,0.363,0.444,-0.314,-0.368,0.675,-0.352,0.206,-0.387,-0.235,0.601,0.352,0.658,-0.435,0.462,0.45,0.75,-0.418,-0.666,-0.539,0.58,0.288,0.43,-0.26,0.343,0.623,0.22,-0.412,-0.381,0.562,0.453,0.633,0.343,0.4,0.572,-0.531,-0.301,0.506,0.75,-0.186,0.258,-0.509,-0.447,-0.416,0.628,0.363,0.397,-0.374,-0.427,0.483,0.448,-0.306,0.541,0.492,-0.403,0.777,-0.366,0.405,-0.52,0.47,-0.49,-0.281,0.665,-0.175,-0.147,-0.422,0.562,0.538,-0.549,0.595,0.362,-0.28,0.66,0.511,-0.342,0.644,-0.319,-0.514,0.743,0.294,0.223,0.385,0.603,-0.292,0.575,-0.477,0.405,0.367,0.493,0.338,0.332,0.627,0.598,0.458,0.245,0.431,0.529,0.494,0.619,-0.47,0.66,-0.239,-0.295,-0.478,0.473,-0.404,0.556,0.673,-0.508,-0.367,0.697,-0.469,0.561,-0.607,-0.348,-0.192,0.633,-0.451,0.572,-0.301,0.646,-0.491,0.586,-0.391,-0.341,0.37,0.374,0.293,-0.108,-0.404,-0.465,0.61,0.508,0.16,0.425,-0.283,-0.384,0.219,0.52,0.299,0.742,-0.365,-0.363,-0.464,-0.396,-0.515,0.307,0.527,0.386,0.456,-0.301,-0.423,-0.36,0.372,-0.396,0.266,0.339,0.254,-0.395,-0.395,-0.403,-0.311,-0.547,-0.402,0.476,0.528,0.338,0.609,0.446,0.43,-0.275,-0.423,-0.655,-0.648,0.708,0.483,-0.407,0.573,0.543,0.672,0.303,0.603,-0.474,0.545,0.425,0.347,0.649,-0.378,0.561,0.699,0.279,0.443,0.486,0.363,0.412,0.773,0.63,-0.456,-0.369
member_id,,,,A000374,A000370,A000055,A000371,A000372,A000367,A000369,A000373,B001291,B001269,B001282,B000213,B001270,B001281,B000287,B001271,B001287,B001292,B001257,B000490,B001293,B001250,B001273,B001243,B001294,B000574,B001278,B001295,B001255,B001296,B001227,B000755,B001290,B001283,B001274,B001284,B000911,B001285,B001260,B001297,B001275,B001248,B001286,B001251,B001289,C000059,C001036,C001037,C001097,C001083,C001072,C001103,C001051,C001090,C001066,C001091,C000266,C001076,C001080,C001084,C001101,C001067,C001102,C001049,C001061,C000537,C001077,C001068,C001053,C001093,C001092,C001105,C001062,C001078,C000714,C001094,C000754,C001059,C001106,C001069,C001096,C001087,C001045,C001038,C001063,C001048,C000984,C001107,D000598,D000096,D000619,D000191,D000197,D000620,D000216,D000617,D000612,D000604,D000621,D000623,D000616,D000610,D000600,D000624,D000399,D000613,D000625,D000482,D000622,D000614,D000615,D000533,E000290,E000288,E000291,E000294,E000179,E000215,E000293,F000460,F000030,F000043,F000458,F000451,F000459,F000456,F000461,F000445,F000449,F000454,F000450,F000462,F000448,F000372,F000455,G000571,G000574,G000559,G000548,G000563,G000564,G000552,G000289,G000565,G000566,G000575,G000377,G000560,G000577,G000546,G000556,G000553,G000410,G000568,G000551,G000576,G000570,G000558,G000535,H001063,H001051,H001070,H001045,H001052,H001053,H000324,H001055,H001064,H001036,H001056,H001071,H001038,H001072,H001047,H000636,H001065,H001034,H000874,H001067,H001057,H001068,H001058,H001059,H001048,H001073,H001060,I000057,I000056,J000032,J000294,J000290,J000297,J000288,J000292,J000126,J000174,J000296,J000255,J000289,J000295,K000009,K000386,K000375,K000385,K000388,K000376,K000379,K000380,K000381,K000188,K000362,K000210,K000378,K000368,K000363,K000387,K000382,L000573,L000585,L000578,L000564,L000567,L000559,L000560,L000557,L000566,L000581,L000551,L000263,L000287,L000582,L000563,L000554,L000565,L000397,L000576,L000583,L000584,L000579,L000480,L000491,L000569,L000580,L000570,L000571,L000562,M001193,M000087,M001185,M001158,M001179,M001184,M001163,M001165,M001157,M001177,M001143,M000404,M000312,M001156,M001180,M001159,M001166,M001197,M001187,M001181,M001137,M001188,M001189,M000689,M001144,M001150,M001194,M001195,M001160,M001196,M001190,M001182,M001191,M001151,N000002,N000179,N000015,N000182,N000189,N000184,N000127,N000188,N000185,N000181,O000170,O000168,P000601,P000034,P000609,P000096,P000594,P000604,P000588,P000197,P000593,P000605,P000608,P000258,P000597,P000606,P000373,P000607,P000592,P000611,P000598,P000602,P000599,P000523,P000591,Q000023,R000053,R000601,R000585,R000578,R000586,R000587,R000602,R000597,R000588,R000589,R000591,R000582,R000575,R000395,R000409,R000592,R000583,R000435,R000580,R000593,R000598,R000603,R000486,R000487,R000599,R000576,R000515,R000604,R000577,R000570,S000018,S001156,S000030,S000051,S001168,S001176,S001145,S001150,S001180,S001183,S000185,S001189,S001157,S000244,S000248,S000250,S001185,S000344,S000364,S001154,S001148,S001191,S001165,S000480,S001195,S001172,S000522,S000583,S000510,S001175,S001196,S001192,S001187,S001188,S001193,T000473,T000472,T000460,T000193,T000467,T000238,T000462,T000470,T000468,T000469,T000474,T000475,T000465,T000463,U000031,V000129,V000128,V000130,V000131,V000132,V000081,V000108,W000812,W000798,W000791,W000819,W000813,W000820,W000799,W000797,W000187,W000822,W000814,W000806,W000800,W000815,W000821,W000796,W000413,W000816,W000808,W000795,W000804,W000809,W000810,Y000062,Y000063,Y000065,Y000033,Y000066,Y000064,Z000017,Z000018,D000626,C001108,E000296,H001050
name,,,,Ralph Abraham,Alma Adams,Robert B. Aderholt,Pete Aguilar,Rick Allen,Justin Amash,Mark Amodei,Brad Ashford,Brian Babin,Lou Barletta,Andy Barr,Joe L. Barton,Karen Bass,Joyce Beatty,Xavier Becerra,Dan Benishek,Ami Bera,Donald Beyer,Gus Bilirakis,Sanford D. Bishop Jr.,Mike Bishop,Rob Bishop,Diane Black,Marsha Blackburn,Rod Blum,Earl Blumenauer,Suzanne Bonamici,Mike Bost,Charles Boustany Jr.,Brendan Boyle,Robert A. Brady,Kevin Brady,David A. Brat,Jim Bridenstine,Mo Brooks,Susan Brooks,Corrine Brown,Julia Brownley,Vern Buchanan,Ken Buck,Larry Bucshon,Michael C. Burgess,Cheri Bustos,G. K. Butterfield,Bradley Byrne,Ken Calvert,Lois Capps,Michael E. Capuano,Tony Cárdenas,John Carney,André Carson,Buddy Carter,John Carter,Matt Cartwright,Kathy Castor,Joaquín Castro,Steven J. Chabot,Jason Chaffetz,Judy Chu,David Cicilline,Katherine Clark,Yvette D. Clarke,Curt Clawson,William Lacy Clay,Emanuel Cleaver II,James E. Clyburn,Mike Coffman,Steve Cohen,Tom Cole,Doug Collins,Chris Collins,Barbara Comstock,K. Michael Conaway,Gerald E. Connolly,John Conyers Jr.,Paul Cook,Jim Cooper,Jim Costa,Ryan Costello,Joe Courtney,Kevin Cramer,Rick Crawford,Ander Crenshaw,Joseph Crowley,Henry Cuellar,John Culberson,Elijah E. Cummings,Carlos Curbelo,Susan A. Davis,Danny K. Davis,Rodney Davis,Peter A. DeFazio,Diana DeGette,John Delaney,Rosa DeLauro,Suzan K. DelBene,Jeffrey Denham,Charlie Dent,Ron DeSantis,Mark DeSaulnier,Scott DesJarlais,Ted Deutch,Mario Diaz-Balart,Debbie Dingell,Lloyd Doggett,Robert Dold,Daniel M. Donovan,Mike Doyle,Tammy Duckworth,Sean Duffy,Jeffrey Duncan,John J. Duncan Jr.,Donna Edwards,Keith Ellison,Renee Ellmers,Tom Emmer,Eliot L. Engel,Anna G. Eshoo,Elizabeth Esty,Blake Farenthold,Sam Farr,Chaka Fattah,Stephen Fincher,Michael G. Fitzpatrick,Chuck Fleischmann,John Fleming,Bill Flores,J. Randy Forbes,Jeff Fortenberry,Bill Foster,Virginia Foxx,Lois Frankel,Trent Franks,Rodney Frelinghuysen,Marcia L. Fudge,Tulsi Gabbard,Ruben Gallego,John Garamendi,Scott Garrett,Bob Gibbs,Chris Gibson,Louie Gohmert,Robert W. Goodlatte,Paul Gosar,Trey Gowdy,Gwen Graham,Kay Granger,Tom Graves,Garret Graves,Sam Graves,Alan Grayson,Al Green,Gene Green,Morgan Griffith,Raúl M. Grijalva,Glenn Grothman,Frank Guinta,Brett Guthrie,Luis V. Gutiérrez,Janice Hahn,Richard Hanna,Cresent Hardy,Gregg Harper,Andy Harris,Vicky Hartzler,Alcee L. Hastings,Joe Heck,Denny Heck,Jeb Hensarling,Jaime Herrera Beutler,Jody Hice,Brian Higgins,French Hill,Jim Himes,Rubén Hinojosa,George Holding,Michael M. Honda,Steny H. Hoyer,Richard Hudson,Tim Huelskamp,Jared Huffman,Bill Huizenga,Randy Hultgren,Duncan D. Hunter,Will Hurd,Robert Hurt,Steve Israel,Darrell Issa,Sheila Jackson Lee,Hakeem Jeffries,Lynn Jenkins,Evan Jenkins,Hank Johnson,Bill Johnson,Eddie Bernice Johnson,Sam Johnson,David W. Jolly,Walter B. Jones,Jim Jordan,Dave Joyce,Marcy Kaptur,John Katko,Bill Keating,Robin Kelly,Trent Kelly,Mike Kelly,Joseph P. Kennedy III,Dan Kildee,Derek Kilmer,Ron Kind,Steve King,Peter T. King,Adam Kinzinger,Ann Kirkpatrick,John Kline,Steve Knight,Ann McLane Kuster,Raúl Labrador,Darin M. LaHood,Doug LaMalfa,Doug Lamborn,Leonard Lance,Jim Langevin,Rick Larsen,John B. Larson,Robert E. Latta,Brenda Lawrence,Barbara Lee,Sander M. Levin,John Lewis,Ted Lieu,Daniel Lipinski,Frank A. LoBiondo,Dave Loebsack,Zoe Lofgren,Billy Long,Barry Loudermilk,Mia Love,Alan Lowenthal,Nita M. Lowey,Frank D. Lucas,Blaine Luetkemeyer,Michelle Lujan Grisham,Ben Ray Luján,Cynthia M. Lummis,Stephen F. Lynch,Tom MacArthur,Carolyn B. Maloney,Sean Patrick Maloney,Kenny Marchant,Tom Marino,Thomas Massie,Doris Matsui,Kevin McCarthy,Michael McCaul,Tom McClintock,Betty McCollum,Jim McDermott,Jim McGovern,Patrick T. McHenry,David McKinley,Cathy McMorris Rodgers,Jerry McNerney,Martha McSally,Mark Meadows,Pat Meehan,Gregory W. Meeks,Grace Meng,Luke Messer,John L. Mica,Jeff Miller,Candice S. Miller,John Moolenaar,Alex Mooney,Gwen Moore,Seth Moulton,Markwayne Mullin,Mick Mulvaney,Patrick Murphy,Tim Murphy,Jerrold Nadler,Grace F. Napolitano,Richard E. Neal,Randy Neugebauer,Dan Newhouse,Kristi Noem,Rick Nolan,Donald W. Norcross,Richard Nugent,Devin Nunes,Beto O'Rourke,Pete Olson,Steven Palazzo,Frank Pallone,Gary Palmer,Bill Pascrell Jr.,Erik Paulsen,Donald M. Payne Jr.,Steve Pearce,Nancy Pelosi,Ed Perlmutter,Scott Perry,Scott Peters,Collin C. Peterson,Chellie Pingree,Robert Pittenger,Joe Pitts,Mark Pocan,Ted Poe,Bruce Poliquin,Jared Polis,Mike Pompeo,Bill Posey,David E. Price,Tom Price,Mike Quigley,Charles B. Rangel,John Ratcliffe,Tom Reed,Dave Reichert,Jim Renacci,Reid Ribble,Kathleen Rice,Tom Rice,Cedric Richmond,Scott Rigell,Martha Roby,Phil Roe,Mike D. Rogers,Harold Rogers,Dana Rohrabacher,Todd Rokita,Tom Rooney,Ileana Ros-Lehtinen,Peter Roskam,Dennis Ross,Keith Rothfus,David Rouzer,Lucille Roybal-Allard,Edward Royce,Raul Ruiz,C.A. Dutch Ruppersberger,Bobby L. Rush,Steve Russell,Tim Ryan,Paul D. Ryan,Matt Salmon,Linda T. Sánchez,Loretta Sánchez,Mark Sanford,John Sarbanes,Steve Scalise,Jan Schakowsky,Adam B. Schiff,Kurt Schrader,David Schweikert,Robert C. Scott,Austin Scott,David Scott,F. James Sensenbrenner,José E. Serrano,Pete Sessions,Terri Sewell,Brad Sherman,John Shimkus,Bill Shuster,Mike Simpson,Kyrsten Sinema,Albio Sires,Louise M. Slaughter,Jason Smith,Adrian Smith,Christopher H. Smith,Lamar Smith,Adam Smith,Jackie Speier,Elise Stefanik,Chris Stewart,Steve Stivers,Marlin Stutzman,Eric Swalwell,Mark Takai,Mark Takano,Mike Thompson,Bennie Thompson,Glenn Thompson,William M. Thornberry,Pat Tiberi,Scott Tipton,Dina Titus,Paul Tonko,Norma Torres,Dave Trott,Niki Tsongas,Michael R. Turner,Fred Upton,David Valadao,Chris Van Hollen,Juan Vargas,Marc Veasey,Filemon Vela,Nydia M. Velázquez,Peter J. Visclosky,Ann Wagner,Tim Walberg,Greg Walden,Mark Walker,Jackie Walorski,Mimi Walters,Tim Walz,Debbie Wasserman Schultz,Maxine Waters,Bonnie Watson Coleman,Randy Weber,Daniel Webster,Peter Welch,Brad Wenstrup,Bruce Westerman,Lynn Westmoreland,Edward Whitfield,Roger Williams,Frederica Wilson,Joe Wilson,Robert J. Wittman,Steve Womack,Rob Woodall,John Yarmuth,Kevin Yoder,Ted Yoho,Don Young,David Young,Todd Young,Lee Zeldin,Ryan Zinke,Warren Davidson,James Comer,Dwight Evans,Colleen Hanabusa
congress,chamber,session,roll_call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,House,2,1,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,,,
114,House,2,2,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Not Voting,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Not Voting,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Not Voting,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Not Voting,Yes,No,No,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,No,Not Voting,No,No,Yes,Yes,No,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Not Voting,No,No,Not Voting,Not Voting,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Not Voting,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Not Voting,Yes,No,Yes,Yes,No,Yes,No,Yes,Not Voting,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Not Voting,Yes,Not Voting,Speaker,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Not Voting,No,No,No,Yes,Yes,Yes,Yes,Not Voting,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Not Voting,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,
