congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
109,Senate,2,13,"{'bill_id': 's852-109', 'number': 'S.852', 'sponsor_id': 'S000709', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s852.json', 'title': 'A bill to create a fair and efficient system to resolve claims of victims for bodily injury caused by asbestos exposure, and for other purposes.', 'latest_action': 'Cloture motion on the measure withdrawn by unanimous consent in Senate.'}",2006-02-09,"{'yes': 42, 'no': 1, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Motion to Table Cornyn Amdt. No. 2748; To provide a new system by which to resolve claims for bodily injury caused by asbestos exposure, and for other purposes.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 27, 'no': 26, 'present': 0, 'not_voting': 2, 'majority_position': 'None'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00013.xml,,,17:02:00,"{'yes': 70, 'no': 27, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00013,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/13.json
109,Senate,2,14,"{'bill_id': 'hr4297-109', 'number': 'H.R.4297', 'sponsor_id': 'T000188', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hr4297.json', 'title': 'To provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.', 'latest_action': 'Became Public Law No: 109-222.'}",2006-02-13,"{'yes': 40, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Grassley Motion to Instruct Conferees on H.R. 4297 Re: Veterans; Tax Increase Prevention and Reconciliation Act of 2005,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 1}",On the Motion,,"{'yes': 52, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00014.xml,,,20:04:00,"{'yes': 92, 'no': 0, 'present': 0, 'not_voting': 8}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00014,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/14.json
109,Senate,2,15,"{'bill_id': 'hr4297-109', 'number': 'H.R.4297', 'sponsor_id': 'T000188', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hr4297.json', 'title': 'To provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.', 'latest_action': 'Became Public Law No: 109-222.'}",2006-02-13,"{'yes': 39, 'no': 1, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Dodd Motion to Instruct Conferees on H.R. 4297 Re: Veterans; Tax Increase Prevention and Reconciliation Act of 2005,,,"{'yes': 0, 'no': 0, 'present': 0, 'not_voting': 1}",On the Motion,,"{'yes': 1, 'no': 52, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00015.xml,,,20:45:00,"{'yes': 40, 'no': 53, 'present': 0, 'not_voting': 7}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00015,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/15.json
109,Senate,2,16,"{'bill_id': 'hr4297-109', 'number': 'H.R.4297', 'sponsor_id': 'T000188', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hr4297.json', 'title': 'To provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.', 'latest_action': 'Became Public Law No: 109-222.'}",2006-02-14,"{'yes': 2, 'no': 42, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Grassley Motion to Instruct Conferees on H.R. 4297 Re: AMT/Capital Gains; Tax Increase Prevention and Reconciliation Act of 2005,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 51, 'no': 4, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00016.xml,,,10:04:00,"{'yes': 53, 'no': 47, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00016,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/16.json
109,Senate,2,17,"{'bill_id': 'hr4297-109', 'number': 'H.R.4297', 'sponsor_id': 'T000188', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hr4297.json', 'title': 'To provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.', 'latest_action': 'Became Public Law No: 109-222.'}",2006-02-14,"{'yes': 43, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Kennedy Motion to Instruct Conference on H.R. 4297 Re: Capital Gains; Tax Increase Prevention and Reconciliation Act of 2005,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 3, 'no': 52, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00017.xml,,,10:36:00,"{'yes': 47, 'no': 53, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00017,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/17.json
109,Senate,2,18,"{'bill_id': 'hr4297-109', 'number': 'H.R.4297', 'sponsor_id': 'T000188', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hr4297.json', 'title': 'To provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.', 'latest_action': 'Became Public Law No: 109-222.'}",2006-02-14,"{'yes': 43, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Reed Motion to Instruct Conferees on H.R. 4297 Re: Military; Tax Increase Prevention and Reconciliation Act of 2005,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 1, 'no': 54, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00018.xml,,,11:20:00,"{'yes': 45, 'no': 55, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00018,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/18.json
109,Senate,2,19,"{'bill_id': 'hr4297-109', 'number': 'H.R.4297', 'sponsor_id': 'T000188', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hr4297.json', 'title': 'To provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.', 'latest_action': 'Became Public Law No: 109-222.'}",2006-02-14,"{'yes': 23, 'no': 21, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Hutchison Motion to Instruct Conferees on H.R. 4297 Re: States Sales Taxes; Tax Increase Prevention and Reconciliation Act of 2005,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 52, 'no': 3, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00019.xml,,,11:40:00,"{'yes': 75, 'no': 25, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00019,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/19.json
109,Senate,2,20,"{'bill_id': 'hr4297-109', 'number': 'H.R.4297', 'sponsor_id': 'T000188', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/hr4297.json', 'title': 'To provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006.', 'latest_action': 'Became Public Law No: 109-222.'}",2006-02-14,"{'yes': 42, 'no': 2, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Lautenberg Motion to Instruct Conferees on H.R. 4297 Re: National Debt; Tax Increase Prevention and Reconciliation Act of 2005,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 3, 'no': 52, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00020.xml,,,12:06:00,"{'yes': 46, 'no': 54, 'present': 0, 'not_voting': 0}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00020,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/20.json
109,Senate,2,21,"{'bill_id': 's852-109', 'number': 'S.852', 'sponsor_id': 'S000709', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s852.json', 'title': 'A bill to create a fair and efficient system to resolve claims of victims for bodily injury caused by asbestos exposure, and for other purposes.', 'latest_action': 'Cloture motion on the measure withdrawn by unanimous consent in Senate.'}",2006-02-14,"{'yes': 13, 'no': 30, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Motion to Waive CBA Re: S. 852; Fairness in Asbestos Injury Resolution Act of 2005,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 44, 'no': 11, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00021.xml,,,18:21:00,"{'yes': 58, 'no': 41, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00021,3/5,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/21.json
109,Senate,2,22,"{'bill_id': 's2271-109', 'number': 'S.2271', 'sponsor_id': 'S001078', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s2271.json', 'title': 'A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements, that individuals who receive national security letters are not required to disclose the name of their attorney, that libraries are not wire or electronic communication service providers unless they provide specific services, and for other purposes.', 'latest_action': 'Became Public Law No: 109-178.'}",2006-02-16,"{'yes': 42, 'no': 2, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to Consider S. 2271; USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 54, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00022.xml,,,10:31:00,"{'yes': 96, 'no': 3, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00022,3/5,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/22.json
109,Senate,2,23,"{'bill_id': 's2271-109', 'number': 'S.2271', 'sponsor_id': 'S001078', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s2271.json', 'title': 'A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements, that individuals who receive national security letters are not required to disclose the name of their attorney, that libraries are not wire or electronic communication service providers unless they provide specific services, and for other purposes.', 'latest_action': 'Became Public Law No: 109-178.'}",2006-02-28,"{'yes': 14, 'no': 29, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Motion to Invoke Cloture on S. 2271; USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00023.xml,,,14:33:00,"{'yes': 69, 'no': 30, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00023,3/5,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/23.json
109,Senate,2,24,"{'bill_id': 's2271-109', 'number': 'S.2271', 'sponsor_id': 'S001078', 'api_uri': 'https://api.propublica.org/congress/v1/109/bills/s2271.json', 'title': 'A bill to clarify that individuals who receive FISA orders can challenge nondisclosure requirements, that individuals who receive national security letters are not required to disclose the name of their attorney, that libraries are not wire or electronic communication service providers unless they provide specific services, and for other purposes.', 'latest_action': 'Became Public Law No: 109-178.'}",2006-03-01,"{'yes': 26, 'no': 17, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",First Amdt. No. 2895 As Amended; To establish the enactment date of the Act.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 55, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1092/vote_109_2_00024.xml,,,10:08:00,"{'yes': 81, 'no': 18, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=109&session=2&vote=00024,1/2,https://api.propublica.org/congress/v1/109/senate/sessions/2/votes/24.json
