party,,,,D,D,R,R,R,D,D,D,R,D,R,D,R,D,R,R,R,D,R,D,D,D,D,R,R,D,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D,R,D,R,D,R,D,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,D,D,R,D,R,R,D,R,D,D,D,R,R,R,D,D,D,D,D,R,D,R,D,R,D,D,D,D,D,R,D,R,R,R,D,D,D,D,R,R,R,R,D,D,D,R,D,R,R,R,D,R,D,R,D,R,D,D,D,R,D,D,R,R,D,R,R,R,R,D,R,R,R,D,R,R,R,R,R,R,R,R,R,R,D,R,R,D,R,R,R,D,D,D,D,R,R,D,R,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R,D,D,D,D,R,D,R,R,R,R,D,D,R,R,D,D,D,R,R,R,R,D,R,R,D,D,D,R,R,R,D,D,D,D,R,R,R,R,R,R,R,D,R,R,D,D,D,D,R,R,R,D,D,R,D,R,R,D,R,D,D,R,R,D,R,D,R,R,D,D,D,D,D,R,D,R,R,D,D,R,R,D,R,D,R,D,D,D,D,D,R,D,D,R,R,D,R,D,D,D,D,R,D,R,D,R,R,D,D,D,R,R,R,R,R,R,D,D,D,D,R,R,D,R,D,D,D,R,D,R,D,R,D,R,R,R,R,R,R,R,D,R,R,D,R,R,R,D,R,D,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,D,D,R,R,D,D,D,D,I,R,D,D,R,D,R,D,D,R,D,R,R,R,R,D,R,R,R,R,R,D,D,R,R,D,D,R,D,R,D,D,R,D,D,R,R,R,D,D,D,R,R,R,D,D,R,R,R,D,D,R,D,D,R,D,D,D,R,R,R,D,D,D,D,D,D,R,R,R,R,D,R,R,R,R,R,D,D,D,R,R,R,R,D
state,,,,HI,NY,AL,MO,LA,ME,NJ,CA,AL,WA,LA,WI,SC,GA,MD,TX,NH,IL,CO,CA,NV,CA,AR,IL,FL,GA,NY,UT,TN,OR,MO,NY,OH,TX,AL,CA,AR,OK,IA,VA,LA,FL,NH,PA,TX,OH,SC,FL,FL,TX,IN,NC,IN,CA,MI,CA,UT,VA,WV,CA,MA,MD,CA,MO,IN,TX,HI,DE,OH,KY,IN,MO,MO,SC,NC,OK,TX,MI,TN,CA,IL,AL,FL,NY,WY,TX,TX,MD,AL,CA,FL,IL,KY,TN,VA,VA,GA,OR,CO,MA,CT,TX,PA,FL,FL,WA,MI,TX,CA,PA,VA,CA,TN,TX,MI,IL,MO,NY,PA,CA,NC,IL,AL,CA,PA,FL,NJ,CA,PA,AZ,FL,VA,TN,NE,NY,NC,MA,AZ,NJ,CA,NJ,PA,NV,MD,OH,GA,TX,TX,VA,VA,TN,TX,MO,WI,TX,TX,AZ,IL,MN,TX,CA,FL,PA,IL,FL,WA,NC,AZ,CO,TX,CA,SD,NY,NY,TX,OH,MI,PA,NJ,CA,OR,IN,MD,MO,CA,IL,SC,WA,NY,CA,OK,IL,TX,LA,TN,LA,CT,IL,TX,TX,NC,OH,PA,OH,FL,NY,MN,RI,MI,MI,WI,IA,NY,GA,IL,MN,MI,AZ,OH,NY,IL,RI,CA,WA,CT,IA,OH,IA,CA,MI,CA,GA,KY,GA,IL,NJ,CA,NY,OK,CA,MA,FL,NY,IL,TX,MA,GA,UT,CA,NY,TX,MN,MI,LA,WA,MA,NC,NY,NC,CA,GA,WA,NY,MA,FL,NY,LA,FL,ME,CA,FL,MI,NC,CA,CA,WV,KS,WI,KS,VA,PA,PA,CO,NC,NY,CA,MA,TX,OH,KY,GA,CA,IA,MN,WI,MA,TX,NE,ID,NY,OH,NJ,NJ,AZ,TX,NJ,NM,CA,IN,MN,PA,WI,MS,PA,PA,TX,CA,ND,NV,GA,NC,OH,FL,CA,WV,MN,NY,OH,MT,WA,AZ,TX,NY,AL,KY,MI,CA,FL,AR,NJ,CA,CA,MD,IL,OH,WI,KS,MN,CO,CA,CA,VT,NJ,IL,CA,OH,PA,MI,GA,VA,WI,NY,TX,AZ,FL,CT,CA,PA,IL,PA,CT,ID,MO,NY,NJ,TX,WA,AR,IN,CA,IN,SC,CA,FL,OH,MI,OK,NY,CO,TN,CA,MS,NC,NE,CA,CA,MS,TX,KS,OH,MA,NY,OH,CO,NM,MI,MD,NY,IN,OR,NY,TN,FL,CA,CA,NC,CA,NY,FL,PA,IL,GA,FL,KY,MS,NM,SC,VA,CA,OR,MD,AK,FL,CA,TX,NJ
district,,,,1,5,4,2,5,1,1,43,6,3,6,2,3,12,6,6,2,8,7,31,1,28,1,13,9,2,1,1,7,3,7,24,8,23,1,45,3,2,3,9,7,2,1,1,8,13,1,3,5,26,5,1,4,44,4,48,3,7,2,23,8,3,18,3,7,31,2,1,1,6,2,1,5,6,6,4,11,14,5,20,12,5,4,7,1,28,7,7,7,53,11,7,4,4,1,11,10,4,1,10,3,22,15,21,25,6,15,25,4,14,2,26,2,17,3,5,8,17,3,14,2,17,2,17,2,24,7,51,8,6,16,4,9,1,13,5,4,2,11,24,5,6,2,1,5,11,1,20,5,6,6,12,6,8,9,29,7,4,1,4,36,13,4,14,23,4,8,5,5,5,2,1,27,22,15,7,2,17,12,15,5,8,5,9,52,6,4,1,2,49,5,2,18,2,1,1,5,15,30,3,3,11,11,9,8,19,6,1,5,13,3,5,3,1,10,2,9,8,10,29,18,2,12,2,1,4,14,2,9,12,41,5,2,7,3,2,16,18,3,3,9,14,14,16,24,7,3,2,5,4,10,4,11,4,7,3,10,23,7,25,4,5,21,5,17,6,3,7,2,37,1,10,13,42,7,1,3,4,1,8,18,12,4,9,8,38,2,19,18,3,9,21,1,8,7,1,27,3,1,11,4,6,8,4,14,10,2,8,6,7,5,6,3,16,19,2,11,1,3,6,4,15,12,19,3,3,15,16,1,8,1,16,26,3,5,8,46,18,4,9,34,40,2,1,17,1,2,5,3,39,47,1,3,9,29,2,13,7,13,3,5,16,32,3,22,4,27,10,19,9,2,2,4,28,4,21,9,2,9,32,3,5,13,6,6,1,1,20,6,8,10,4,11,2,22,1,2,13,4,12,6,10,3,2,3,6,8,12,1,2,25,3,20,35,33,12,30,9,15,7,11,8,19,1,1,1,2,10,6,1,4,1,10,50,22,13
dw_nominate,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
member_id,,,,A000014,A000022,A000055,A000358,A000361,A000357,A000210,B001234,B000013,B001229,B000072,B001230,B001239,B001252,B000208,B000213,B000220,B001253,B001240,B000287,B001231,B000410,B000420,B001232,B000463,B000490,B001242,B001250,B001243,B000574,B000575,B000586,B000589,B000617,B001244,B001228,B001236,B001254,B000652,B000657,B001255,B000716,B001246,B001227,B000755,B000944,B001235,B000911,B001247,B001248,B001149,B001251,B001203,C000059,C000071,C001064,C000116,C001046,C001047,C001036,C001037,C000141,C001050,C001060,C000191,C001051,C001055,C000243,C000266,C001058,C001052,C001049,C001061,C000537,C000556,C001053,C001062,C000714,C000754,C001059,C000794,C000868,C001045,C001038,C000962,C001063,C001048,C000984,D000602,D000598,D000114,D000096,D000603,D000599,D000597,D000136,D000168,D000191,D000197,D000210,D000216,D000217,D000604,D000299,D000600,D000327,D000355,D000399,D000429,D000482,D000605,D000492,D000533,E000063,E000092,E000287,E000172,E000179,E000187,E000215,E000226,E000250,E000268,F000030,F000043,F000447,F000443,F000116,F000451,F000444,F000238,F000445,F000262,F000449,F000440,F000450,F000339,F000448,F000372,G000021,G000548,G000549,G000152,G000180,G000210,G000550,G000552,G000544,G000280,G000289,G000309,G000377,G000546,G000545,G000553,G000410,G000551,G000535,G000536,H000067,H000213,H001035,H001033,H000323,H000324,H000329,H001029,H000413,H000444,H001036,H000528,H001037,H001038,H000627,H000636,H000666,H000676,H000712,H001032,H001034,H000762,H000807,H000874,H000948,H000981,H001022,I000023,I000026,I000057,I000056,I000047,J000283,J000032,J000070,J000082,J000287,J000163,J000285,J000126,J000174,J000255,J000284,K000008,K000009,K000361,K000078,K000358,K000113,K000172,K000180,K000188,K000362,K000210,K000220,K000360,K000363,K000288,K000306,K000336,K000364,L000552,L000559,L000090,L000560,L000557,L000111,L000553,L000169,L000551,L000263,L000274,L000287,L000293,L000321,L000563,L000554,L000397,L000480,L000491,L000517,L000562,M001155,M000087,M001138,M001158,M000133,M001146,M001142,M001163,M000309,M001157,M001143,M001147,M000388,M000404,M000312,M001156,M000472,M000485,M000508,M000523,M001159,M000590,M000627,M001148,M001137,M001161,M000689,M001149,M000714,M001144,M001150,M001154,M001139,M000725,M000844,M001140,M001160,M000934,M000933,M001151,M001120,M001152,M001134,N000002,N000179,N000015,N000182,N000081,N000143,N000159,N000181,N000172,O000006,O000007,O000085,O000107,O000165,O000166,O000159,O000163,P000034,P000096,P000099,P000583,P000149,P000588,P000197,P000587,P000258,P000263,P000265,P000323,P000373,P000585,P000592,P000419,P000422,P000589,P000591,P000523,P000555,P000586,R000004,R000011,R000033,R000053,R000141,R000571,R000578,R000574,R000170,R000569,R000575,R000395,R000572,R000409,R000435,R000573,R000462,R000486,R000487,R000576,R000515,R000577,R000570,R000566,S000005,S001158,S001156,S000030,S000033,S000097,S001145,S001150,S001164,S001162,S001161,S001157,S000185,S000244,S000248,S000250,S000275,S000303,S001144,S000344,S001146,S000364,S001154,S001152,S001148,S000465,S000480,S000522,S000583,S000510,S000672,S001160,S001153,S001143,S000749,S000810,S000822,S001004,S001045,S001155,S001149,T000458,T000038,T000057,T000074,T000067,T000459,T000188,T000460,T000193,T000238,T000260,T000462,T000266,T000326,T000463,U000038,U000039,U000031,V000128,V000081,V000108,W000791,W000099,W000119,W000797,W000187,W000794,W000207,W000215,W000792,W000267,W000268,W000273,W000796,W000314,W000413,W000437,W000789,W000795,W000672,W000738,W000793,W000784,Y000033,Y000031,B000461,S001166,S001165
name,,,,Neil Abercrombie,Gary L. Ackerman,Robert B. Aderholt,Todd Akin,Rodney Alexander,Thomas H. Allen,Robert E. Andrews,Joe Baca,Spencer Bachus,Brian Baird,Richard Hugh Baker,Tammy Baldwin,J. Gresham Barrett,John Barrow,Roscoe G. Bartlett,Joe L. Barton,Charles F. Bass,Melissa Bean,Bob Beauprez,Xavier Becerra,Shelley Berkley,Howard L. Berman,Marion Berry,Judy Biggert,Michael Bilirakis,Sanford D. Bishop Jr.,Timothy H. Bishop,Rob Bishop,Marsha Blackburn,Earl Blumenauer,Roy Blunt,Sherwood L. Boehlert,John A. Boehner,Henry Bonilla,Jo Bonner,Mary Bono Mack,John Boozman,Dan Boren,Leonard L. Boswell,Rick Boucher,Charles Boustany Jr.,Allen Boyd,Jeb E. Bradley,Robert A. Brady,Kevin Brady,Sherrod Brown,Henry E. Brown Jr.,Corrine Brown,Ginny Brown-Waite,Michael C. Burgess,Dan Burton,G. K. Butterfield,Steve Buyer,Ken Calvert,Dave Camp,John Campbell,Christopher B. Cannon,Eric Cantor,Shelley Moore Capito,Lois Capps,Michael E. Capuano,Benjamin L. Cardin,Dennis Cardoza,Russ Carnahan,Julia M. Carson,John Carter,Ed Case,Michael N. Castle,Steven J. Chabot,Ben Chandler,Chris Chocola,William Lacy Clay,Emanuel Cleaver II,James E. Clyburn,Howard Coble,Tom Cole,K. Michael Conaway,John Conyers Jr.,Jim Cooper,Jim Costa,Jerry F. Costello,Robert E. Cramer,Ander Crenshaw,Joseph Crowley,Barbara L. Cubin,Henry Cuellar,John Culberson,Elijah E. Cummings,Artur Davis,Susan A. Davis,James Davis,Danny K. Davis,Geoff Davis,Lincoln Davis,Jo Ann S. Davis,Thomas M. Davis,Nathan Deal,Peter A. DeFazio,Diana DeGette,Bill Delahunt,Rosa DeLauro,Thomas Dale DeLay,Charlie Dent,Lincoln Diaz-Balart,Mario Diaz-Balart,Norman D. Dicks,John D. Dingell,Lloyd Doggett,John T. Doolittle,Mike Doyle,Thelma D. Drake,David Dreier,John J. Duncan Jr.,Chet Edwards,Vernon J. Ehlers,Rahm Emanuel,Jo Ann Emerson,Eliot L. Engel,Phil English,Anna G. Eshoo,Bob Etheridge,Lane A. Evans,Terry Everett,Sam Farr,Chaka Fattah,Tom C. Feeney,Michael Ferguson,Bob Filner,Michael G. Fitzpatrick,Jeff Flake,Mark Adam Foley,J. Randy Forbes,Harold E. Ford Jr.,Jeff Fortenberry,Vito J. Fossella,Virginia Foxx,Barney Frank,Trent Franks,Rodney Frelinghuysen,Elton Gallegly,Scott Garrett,Jim Gerlach,James A. Gibbons,Wayne T. Gilchrest,Paul E. Gillmor,Phil Gingrey,Louie Gohmert,Charlie Gonzalez,Virgil H. Goode,Robert W. Goodlatte,Bart Gordon,Kay Granger,Sam Graves,Mark A. Green,Al Green,Gene Green,Raúl M. Grijalva,Luis V. Gutiérrez,Gilbert W. Gutknecht,Ralph M. Hall,Jane Harman,Katherine Harris,Melissa A. Hart,J. Dennis Hastert,Alcee L. Hastings,Doc Hastings,Robin C. Hayes,John D. Hayworth,Joel Hefley,Jeb Hensarling,Wally Herger,Stephanie Herseth Sandlin,Brian Higgins,Maurice D. Hinchey,Rubén Hinojosa,David Lee Hobson,Peter Hoekstra,Tim Holden,Rush Holt,Michael M. Honda,Darlene Hooley,John Nathan Hostettler,Steny H. Hoyer,Kenny C. Hulshof,Duncan L. Hunter,Henry John Hyde,Bob Inglis,Jay Inslee,Steve Israel,Darrell Issa,Ernest J. Istook,Jesse L. Jackson Jr.,Sheila Jackson Lee,William J. Jefferson,William Lewis Jenkins,Bobby Jindal,Nancy Lee Johnson,Timothy V. Johnson,Eddie Bernice Johnson,Sam Johnson,Walter B. Jones,Stephanie Tubbs Jones,Paul E. Kanjorski,Marcy Kaptur,Ric Keller,Sue W. Kelly,Mark R. Kennedy,Patrick J. Kennedy,Dale E. Kildee,Carolyn Cheeks Kilpatrick,Ron Kind,Steve King,Peter T. King,Jack Kingston,Mark Steven Kirk,John Kline,Joseph K. Knollenberg,James T. Kolbe,Dennis J. Kucinich,John R. Kuhl,Ray H. LaHood,Jim Langevin,Tom Lantos,Rick Larsen,John B. Larson,Tom Latham,Steven C. LaTourette,James A. Leach,Barbara Lee,Sander M. Levin,Jerry Lewis,John Lewis,Ron Lewis,John Linder,Daniel Lipinski,Frank A. LoBiondo,Zoe Lofgren,Nita M. Lowey,Frank D. Lucas,Dan Lungren,Stephen F. Lynch,Connie Mack,Carolyn B. Maloney,Donald Manzullo,Kenny Marchant,Edward J. Markey,Jim Marshall,Jim Matheson,Doris Matsui,Carolyn McCarthy,Michael McCaul,Betty McCollum,Thaddeus McCotter,Jim O. McCrery,Jim McDermott,Jim McGovern,Patrick T. McHenry,John M. McHugh,Mike McIntyre,Howard P. McKeon,Cynthia McKinney,Cathy McMorris Rodgers,Michael R. McNulty,Martin T. Meehan,Kendrick B. Meek,Gregory W. Meeks,Charlie Melancon,John L. Mica,Michael H. Michaud,Juanita Millender-McDonald,Jeff Miller,Candice S. Miller,Brad Miller,Gary G. Miller,George Miller,Alan B. Mollohan,Dennis Moore,Gwen Moore,Jerry Moran,James P. Moran,Tim Murphy,John P. Murtha,Marilyn N. Musgrave,Sue Myrick,Jerrold Nadler,Grace F. Napolitano,Richard E. Neal,Randy Neugebauer,Robert William Ney,Anne Meagher Northup,Charles W. Norwood,Devin Nunes,James Allen Nussle,James L. Oberstar,David R. Obey,John W. Olver,Solomon P. Ortiz,Thomas William Osborne,C.L. Otter,Major R. Owens,Michael G. Oxley,Frank Pallone,Bill Pascrell Jr.,Ed Pastor,Ron Paul,Donald M. Payne,Steve Pearce,Nancy Pelosi,Mike Pence,Collin C. Peterson,John E. Peterson,Tom Petri,Charles W. Pickering,Joe Pitts,Todd R. Platts,Ted Poe,Richard W. Pombo,Earl Pomeroy,Jon Christopher Porter,Tom Price,David E. Price,Deborah D. Pryce,Adam H. Putnam,George P. Radanovich,Nick J. Rahall II,James M. Ramstad,Charles B. Rangel,Ralph Regula,Denny Rehberg,Dave Reichert,Rick Renzi,Silvestre Reyes,Thomas M. Reynolds,Mike D. Rogers,Harold Rogers,Mike Rogers,Dana Rohrabacher,Ileana Ros-Lehtinen,Mike Ross,Steven R. Rothman,Lucille Roybal-Allard,Edward Royce,C.A. Dutch Ruppersberger,Bobby L. Rush,Tim Ryan,Paul D. Ryan,Jim R. Ryun,Martin Olav Sabo,John Salazar,Linda T. Sánchez,Loretta Sánchez,Bernard Sanders,H. James Saxton,Jan Schakowsky,Adam B. Schiff,Jean Schmidt,Allyson Y. Schwartz,John J.H. Schwarz,David Scott,Robert C. Scott,F. James Sensenbrenner,José E. Serrano,Pete Sessions,John Shadegg,E. Clay Shaw,Christopher H. Shays,Brad Sherman,Donald L. Sherwood,John Shimkus,Bill Shuster,Robert Ruhl Simmons,Mike Simpson,Ike Skelton,Louise M. Slaughter,Christopher H. Smith,Lamar Smith,Adam Smith,Vic Snyder,Michael E. Sodrel,Hilda L. Solis,Mark Souder,John M. Spratt Jr.,Pete Stark,Cliff Stearns,Ted Strickland,Bart Stupak,John Sullivan,John E. Sweeney,Thomas G. Tancredo,John Tanner,Ellen O. Tauscher,Gene Taylor,Charles H. Taylor,Lee Terry,William M. Thomas,Mike Thompson,Bennie Thompson,William M. Thornberry,Todd Tiahrt,Pat Tiberi,John F. Tierney,Edolphus Towns,Michael R. Turner,Mark Udall,Tom Udall,Fred Upton,Chris Van Hollen,Nydia M. Velázquez,Peter J. Visclosky,Greg Walden,James T. Walsh,Zach Wamp,Debbie Wasserman Schultz,Maxine Waters,Diane Watson,Melvin Watt,Henry A. Waxman,Anthony Weiner,David J. Weldon,W. Curtis Weldon,Gerald C. Weller,Lynn Westmoreland,Robert Wexler,Edward Whitfield,Roger Wicker,Heather A. Wilson,Joe Wilson,Frank R. Wolf,Lynn Woolsey,David Wu,Albert Russell Wynn,Don Young,C. W. Bill Young,Brian P. Bilbray,Shelley Sekula-Gibbs,Albio Sires
congress,chamber,session,roll_call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,House,2,1,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Not Voting,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not Voting,Present,Present,Present,Not Voting,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,,,
109,House,2,2,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Speaker,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Not Voting,Yes,No,Yes,Not Voting,Yes,Yes,No,No,Yes,Not Voting,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Not Voting,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Not Voting,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,,,
